obdobi	kod	cena
04/1999	83199	43
09/1999	83191	0
09/1999	83199	12
09/2000	83199	2
12/2000	83191	1
06/2001	83191	1
08/2001	83199	33
09/2001	83199	5
01/2002	83199	4
03/2002	83199	3
06/2002	83199	1
08/2002	83199	1
12/2002	83199	2
01/2003	83199	2
03/2003	83199	26
04/2003	83199	4
11/2003	83199	5
05/2004	83199	11
09/2004	83191	17
09/2004	83199	2
02/2005	83199	2
03/2005	83199	28
04/2005	83199	1
05/2005	83191	2
05/2005	83199	1
01/2006	83199	2
03/2006	83191	4
03/2006	83199	1350
05/2006	83199	5
06/2006	83199	21
10/2006	83199	126
02/2007	83191	2
04/2007	83199	6
05/2007	83199	12
07/2007	83191	3
07/2007	83199	4
08/2007	83199	1665
10/2007	83199	74
11/2007	83199	3
01/2008	83199	29
05/2008	83199	1
06/2008	83191	4
06/2008	83199	50
07/2008	83191	7
07/2008	83199	11
10/2008	83199	99
01/2009	83191	0
01/2009	83199	2
03/2009	83199	159
04/2009	83199	215
06/2009	83191	2
06/2009	83199	0
07/2009	83191	1
08/2009	83199	3
09/2009	83199	29
10/2009	83191	22
10/2009	83199	36
11/2009	83199	0
02/2010	83191	16
02/2010	83199	14
03/2010	83199	35
04/2010	83199	65
05/2010	83199	1
08/2010	83199	6
09/2010	83191	15
09/2010	83199	1901
10/2010	83191	1
10/2010	83199	65
03/2011	83191	38
03/2011	83199	62
04/2011	83199	0
05/2011	83199	0
08/2011	83199	0
10/2011	83191	65
11/2011	83199	9
02/2012	83191	8
02/2012	83199	32
03/2012	83191	41
03/2012	83199	173
04/2012	83191	7
04/2012	83199	166
05/2012	83199	131
06/2012	83199	12
07/2012	83191	1
07/2012	83199	66
08/2012	83199	207
09/2012	83199	95
10/2012	83199	66
11/2012	83199	76
12/2012	83199	601
01/2013	83199	128
02/2013	83191	0
02/2013	83199	259
03/2013	83191	1
03/2013	83199	264
04/2013	83191	47
04/2013	83199	133
05/2013	83191	5
05/2013	83199	205
06/2013	83199	88
07/2013	83199	280
08/2013	83199	219
09/2013	83199	86
10/2013	83199	407
11/2013	83199	85
12/2013	83199	92
01/2014	83199	173
02/2014	83199	184
03/2014	83199	89
04/2014	83199	86
05/2014	83191	1
05/2014	83199	198
06/2014	83199	92
07/2014	83199	334
08/2014	83199	87
