obdobi	kod	cena
10/2004	232	3
03/2005	232	140
03/2006	232	87
05/2006	232	203
09/2006	232	29
12/2006	232	77
08/2007	232	553
01/2008	232	72
02/2008	232	70
04/2008	232	128
07/2008	232	6
02/2009	232	6999
03/2009	231	1
03/2009	232	8
04/2009	232	26702
05/2009	232	10601
06/2009	232	620
07/2009	232	4661
08/2009	232	11409
10/2009	231	1
11/2009	232	6
12/2009	232	18295
01/2010	232	12653
03/2010	232	602
04/2010	232	76
06/2010	232	1010
07/2010	232	7
08/2010	232	26357
10/2010	232	11218
11/2010	232	7266
01/2011	232	755
02/2011	232	1092
04/2011	232	0
05/2011	232	1
11/2011	232	1076
12/2011	232	5493
01/2012	232	23873
02/2012	232	3668
03/2012	231	6
03/2012	232	11
04/2012	232	44077
05/2012	232	29747
06/2012	232	11284
07/2012	232	24823
08/2012	232	69136
09/2012	232	10941
10/2012	232	4394
11/2012	232	14658
12/2012	232	63803
01/2013	232	2834
02/2013	232	13587
03/2013	232	1986
04/2013	232	2775
05/2013	232	886
06/2013	232	2989
07/2013	232	14
08/2013	232	3
09/2013	232	15573
10/2013	232	13977
11/2013	232	559
12/2013	232	2
01/2014	232	3038
02/2014	232	0
03/2014	232	327
04/2014	232	18
05/2014	232	10
06/2014	232	1
07/2014	232	3593
08/2014	232	0
