obdobi	kod	cena
03/1999	64299	1
05/1999	64293	0
10/1999	64299	2
11/1999	64293	1
02/2000	64299	5
05/2000	64299	4
06/2000	64293	1
06/2000	64299	0
07/2000	64299	1
03/2001	64299	82
05/2001	64299	2
06/2001	64299	3
12/2001	64299	62
05/2002	64294	11
08/2002	64295	1
01/2003	64299	5
02/2003	64299	5
03/2003	64299	3
06/2003	64299	3
07/2003	64299	1
09/2003	64299	30
05/2004	64291	3
06/2004	64291	3
06/2004	64299	902
08/2004	64291	4
09/2004	64291	5
09/2004	64294	9
10/2004	64291	20
11/2004	64291	6
11/2004	64299	213
12/2004	64291	7
01/2005	64291	6
02/2005	64291	2
02/2005	64299	3
04/2005	64299	1259
06/2005	64291	1
08/2005	64299	1894
09/2005	64299	630
06/2006	64299	3
11/2006	64299	4
01/2007	64299	30
03/2007	64299	2
04/2007	64299	15
05/2007	64299	1574
06/2007	64294	263
06/2007	64299	28
07/2007	64294	58
08/2007	64294	71
08/2007	64299	14
09/2007	64294	93
10/2007	64294	60
10/2007	64299	16
11/2007	64299	33
12/2007	64294	34
01/2008	64294	73
01/2008	64299	41
02/2008	64294	222
02/2008	64299	32
03/2008	64299	63
04/2008	64299	69
05/2008	64299	61
06/2008	64299	3
07/2008	64299	14
08/2008	64299	49
09/2008	64299	1
11/2008	64295	56
11/2008	64299	367
12/2008	64299	4
02/2009	64295	1741
02/2009	64299	7
04/2009	64294	1007
05/2009	64294	200
05/2009	64299	27
06/2009	64293	0
06/2009	64294	558
07/2009	64294	249
07/2009	64299	11
08/2009	64294	233
08/2009	64299	26
09/2009	64294	385
09/2009	64295	1923
09/2009	64299	17
10/2009	64294	177
10/2009	64295	5568
11/2009	64294	588
11/2009	64295	2581
11/2009	64299	4
12/2009	64294	935
12/2009	64295	2497
12/2009	64299	8
01/2010	64293	0
01/2010	64294	682
01/2010	64295	2631
01/2010	64299	5
02/2010	64294	160
02/2010	64295	1323
02/2010	64299	7
03/2010	64294	305
03/2010	64299	39
04/2010	64294	271
04/2010	64295	2431
04/2010	64299	7
05/2010	64294	507
05/2010	64295	2422
05/2010	64299	4
06/2010	64294	432
06/2010	64299	2
07/2010	64294	290
07/2010	64299	1
08/2010	64294	296
08/2010	64295	5034
08/2010	64299	5
09/2010	64294	123
09/2010	64295	2485
10/2010	64294	230
10/2010	64295	2467
11/2010	64293	0
11/2010	64295	2382
11/2010	64299	0
12/2010	64294	589
12/2010	64295	2401
12/2010	64299	19
01/2011	64294	459
02/2011	64295	2365
02/2011	64299	3
03/2011	64291	13
03/2011	64294	111
03/2011	64295	2424
03/2011	64299	5
04/2011	64291	0
04/2011	64294	283
04/2011	64295	2460
04/2011	64299	18
05/2011	64294	608
05/2011	64295	4659
05/2011	64299	18
06/2011	64294	576
06/2011	64295	4741
06/2011	64299	16
07/2011	64291	149
07/2011	64294	482
07/2011	64295	470
07/2011	64299	9
08/2011	64293	5
08/2011	64294	7
08/2011	64295	5036
08/2011	64299	0
09/2011	64294	0
09/2011	64295	2434
09/2011	64299	3
10/2011	64294	179
10/2011	64295	2458
10/2011	64299	5
11/2011	64294	178
11/2011	64295	4987
12/2011	64294	416
01/2012	64291	116
01/2012	64294	222
01/2012	64295	5136
01/2012	64299	39
02/2012	64294	68
02/2012	64295	5130
03/2012	64294	573
03/2012	64299	3
04/2012	64291	5
04/2012	64294	449
04/2012	64295	3774
04/2012	64299	0
05/2012	64294	160
05/2012	64295	4940
06/2012	64294	216
06/2012	64295	2546
06/2012	64299	1906
07/2012	64291	114
07/2012	64293	1
07/2012	64294	464
07/2012	64295	3185
07/2012	64299	5
08/2012	64294	181
08/2012	64295	5115
08/2012	64299	2760
09/2012	64294	251
09/2012	64295	2821
09/2012	64299	0
10/2012	64294	861
10/2012	64295	3856
10/2012	64299	472
11/2012	64294	603
11/2012	64295	4792
11/2012	64299	0
12/2012	64291	105
12/2012	64294	260
12/2012	64299	3
01/2013	64291	223
01/2013	64294	379
01/2013	64295	2420
01/2013	64299	295
02/2013	64294	213
02/2013	64295	2453
02/2013	64299	1
03/2013	64294	529
03/2013	64299	321
04/2013	64291	106
04/2013	64294	285
04/2013	64299	4842
05/2013	64291	107
05/2013	64294	523
05/2013	64295	2558
05/2013	64299	1354
06/2013	64293	0
06/2013	64294	475
06/2013	64299	117
07/2013	64291	106
07/2013	64294	796
07/2013	64295	2677
07/2013	64299	52
08/2013	64293	4
08/2013	64295	5428
08/2013	64299	167
09/2013	64294	1007
09/2013	64295	3757
09/2013	64299	168
10/2013	64294	576
10/2013	64295	963
10/2013	64299	47
11/2013	64291	107
11/2013	64294	158
11/2013	64295	5405
11/2013	64299	144
12/2013	64291	49
12/2013	64294	727
12/2013	64299	14
01/2014	64294	123
01/2014	64295	2982
01/2014	64299	114
02/2014	64294	333
03/2014	64291	173
03/2014	64293	0
03/2014	64294	740
03/2014	64295	5847
03/2014	64299	80
04/2014	64291	164
04/2014	64294	384
04/2014	64295	2764
04/2014	64299	113
05/2014	64294	30
05/2014	64295	3312
05/2014	64299	182
06/2014	64291	167
06/2014	64293	7
06/2014	64294	366
06/2014	64295	3492
06/2014	64299	118
07/2014	64294	741
07/2014	64295	1250
07/2014	64299	137
08/2014	64294	513
08/2014	64295	5342
08/2014	64299	1
