obdobi	kod	cena
01/1999	782	36480
01/1999	784	1864
02/1999	784	49064
03/1999	784	7050
04/1999	781	1018
04/1999	784	14859
05/1999	784	42223
06/1999	784	24262
07/1999	784	21615
08/1999	781	96861
08/1999	784	21078
09/1999	781	229714
09/1999	784	9336
10/1999	781	81911
10/1999	784	13564
11/1999	784	9274
12/1999	782	69438
12/1999	784	6021
01/2000	781	389
01/2000	784	87
01/2000	785	0
02/2000	781	53176
02/2000	784	20851
03/2000	781	117399
03/2000	784	25170
03/2000	785	0
04/2000	781	1407
04/2000	782	73722
04/2000	784	29040
04/2000	785	6
05/2000	781	128986
05/2000	782	81723
05/2000	784	3852
05/2000	785	1
06/2000	781	148739
06/2000	784	15497
07/2000	781	91
07/2000	784	5589
08/2000	784	22998
09/2000	782	17557
09/2000	784	18508
10/2000	784	9217
10/2000	785	0
11/2000	784	1842
12/2000	781	131552
12/2000	784	905
01/2001	781	3303
01/2001	784	4260
02/2001	784	1665
03/2001	781	165049
03/2001	784	4417
04/2001	781	57738
04/2001	784	11693
05/2001	784	2525
06/2001	784	12270
07/2001	784	2709
08/2001	781	45017
08/2001	784	12949
09/2001	781	111085
09/2001	784	9088
10/2001	781	35099
10/2001	784	9616
11/2001	784	4886
12/2001	781	70222
12/2001	784	15127
01/2002	784	12846
02/2002	784	26284
03/2002	781	866
03/2002	782	2675
03/2002	784	17068
04/2002	781	2505
04/2002	784	19318
05/2002	781	104389
05/2002	784	23967
05/2002	786	77
06/2002	782	26039
06/2002	784	11053
07/2002	782	11781
07/2002	784	19666
08/2002	784	14366
08/2002	785	16
09/2002	781	196352
09/2002	784	17584
10/2002	784	22136
10/2002	786	100
11/2002	781	157057
11/2002	784	29506
12/2002	781	227017
12/2002	782	19605
12/2002	784	21053
01/2003	781	610
01/2003	784	24410
02/2003	784	34161
03/2003	784	37011
04/2003	784	37639
05/2003	784	37839
06/2003	784	38824
07/2003	784	53081
07/2003	786	50
08/2003	784	49541
09/2003	784	51240
10/2003	784	50166
11/2003	781	131773
11/2003	784	53377
12/2003	781	353960
12/2003	784	48582
01/2004	784	46845
