obdobi	kod	cena
06/2002	74519	4
10/2002	74519	10
02/2003	74512	3
04/2003	74512	50
05/2003	74511	554
06/2003	74511	1
07/2003	74511	650
08/2003	74511	569
09/2003	74511	694
10/2003	74511	1
11/2003	74511	690
12/2003	74511	933
01/2004	74511	600
02/2004	74511	819
02/2004	74519	72
03/2004	74511	692
03/2004	74519	248
04/2004	74511	1
04/2004	74512	2
04/2004	74519	469
05/2004	74511	222
05/2004	74519	78
06/2004	74511	1
06/2004	74519	922
07/2004	74511	853
07/2004	74519	528
08/2004	74511	620
08/2004	74519	237
09/2004	74511	628
09/2004	74512	6
09/2004	74519	171
10/2004	74511	535
10/2004	74519	2
11/2004	74511	1
11/2004	74519	1
12/2004	74511	229
12/2004	74519	887
01/2005	74511	465
01/2005	74519	544
02/2005	74511	890
02/2005	74519	532
03/2005	74511	932
03/2005	74519	506
04/2005	74511	432
04/2005	74519	378
05/2005	74511	269
05/2005	74519	257
06/2005	74511	773
06/2005	74519	609
07/2005	74511	439
07/2005	74519	138
08/2005	74511	248
08/2005	74519	1
09/2005	74511	604
09/2005	74519	719
10/2005	74511	725
10/2005	74519	197
11/2005	74511	628
11/2005	74512	1
11/2005	74519	193
12/2005	74511	294
12/2005	74519	230
01/2006	74511	1
01/2006	74512	1
01/2006	74519	544
02/2006	74511	528
02/2006	74512	50
02/2006	74519	227
03/2006	74511	712
03/2006	74519	236
04/2006	74511	1
04/2006	74519	261
05/2006	74511	565
05/2006	74512	453
05/2006	74519	300
06/2006	74511	1
06/2006	74519	185
07/2006	74511	645
07/2006	74519	352
08/2006	74511	211
08/2006	74519	124
09/2006	74511	307
09/2006	74512	10
09/2006	74519	357
10/2006	74511	699
10/2006	74519	645
11/2006	74511	1
11/2006	74512	3
11/2006	74519	252
12/2006	74511	204
12/2006	74519	88
01/2007	74511	620
01/2007	74519	234
02/2007	74511	167
02/2007	74519	63
03/2007	74511	363
03/2007	74519	790
04/2007	74511	1
04/2007	74512	45
04/2007	74519	1
05/2007	74511	705
05/2007	74519	691
06/2007	74511	1
06/2007	74519	468
07/2007	74511	805
07/2007	74519	712
08/2007	74511	1
08/2007	74512	9
08/2007	74519	836
09/2007	74511	731
09/2007	74519	689
10/2007	74511	668
10/2007	74519	755
11/2007	74511	598
11/2007	74519	407
12/2007	74511	383
12/2007	74519	392
01/2008	74511	449
01/2008	74519	666
02/2008	74511	642
02/2008	74519	344
03/2008	74511	71
03/2008	74519	618
04/2008	74511	1
04/2008	74519	903
05/2008	74511	941
05/2008	74519	427
06/2008	74511	823
06/2008	74519	743
07/2008	74511	796
07/2008	74519	822
08/2008	74511	920
08/2008	74512	488
08/2008	74519	821
