obdobi	kod	cena
04/2001	7149	2488
09/2001	7149	19
04/2002	7149	27346
10/2002	7149	19162
11/2002	7149	46
03/2003	7149	3
05/2003	7149	5298
11/2003	7149	93
12/2003	7149	4143
01/2004	7149	1864
02/2004	7149	17411
03/2004	7149	514
04/2004	7149	10266
05/2004	7144	481
05/2004	7149	5056
06/2004	7149	5509
07/2004	7148	133
09/2004	7149	8041
10/2004	7148	11574
10/2004	7149	15550
11/2004	7149	1925
12/2004	7149	22280
01/2005	7149	2960
02/2005	7149	2116
03/2005	7149	15065
04/2005	7149	2919
05/2005	7149	7166
06/2005	7149	2069
08/2005	7149	1593
10/2005	7149	2754
11/2005	7149	2015
12/2005	7149	4556
04/2006	7144	17345
05/2006	7149	235
08/2006	7149	248
10/2006	7149	14141
11/2006	7144	5431
12/2006	7149	16144
02/2007	7149	1284
04/2007	7149	238
05/2007	7149	87
06/2007	7149	13501
07/2007	7149	450
08/2007	7144	1476
08/2007	7149	107
10/2007	7148	10770
10/2007	7149	13377
11/2007	7149	106
01/2008	7149	73
02/2008	7149	3
03/2008	7149	33
04/2008	7149	908
05/2008	7149	10101
06/2008	7149	17
07/2008	7149	59
08/2008	7149	61
09/2008	7149	60
10/2008	7149	29
11/2008	7149	31
12/2008	7144	5701
12/2008	7149	5252
01/2009	7149	84
02/2009	7149	24
03/2009	7149	13474
04/2009	7148	786
04/2009	7149	28137
05/2009	7149	460
06/2009	7149	13492
07/2009	7149	89
08/2009	7149	2803
09/2009	7149	157
10/2009	7149	2238
11/2009	7149	513
12/2009	7149	12057
01/2010	7149	526
02/2010	7149	792
03/2010	7149	386
04/2010	7149	887
05/2010	7149	336
06/2010	7149	2788
07/2010	7149	6320
08/2010	7144	8652
08/2010	7149	11919
09/2010	7149	16357
10/2010	7144	12581
10/2010	7149	2016
11/2010	7149	413
12/2010	7149	14322
01/2011	7149	18888
02/2011	7149	6687
03/2011	7149	4666
04/2011	7144	14696
04/2011	7149	1014
05/2011	7149	2164
06/2011	7149	406
07/2011	7144	7961
07/2011	7149	505
08/2011	7149	882
09/2011	7149	116
10/2011	7144	18810
10/2011	7149	994
11/2011	7149	3690
12/2011	7149	1666
01/2012	7144	14352
01/2012	7149	1663
02/2012	7149	3947
03/2012	7149	7207
04/2012	7149	6234
05/2012	7148	779
05/2012	7149	13566
06/2012	7149	1699
07/2012	7149	1941
08/2012	7149	13311
09/2012	7149	1741
10/2012	7149	18174
11/2012	7149	2912
12/2012	7149	2179
01/2013	7149	5703
02/2013	7149	9788
03/2013	7149	3629
04/2013	7149	14927
05/2013	7149	3065
06/2013	7149	6044
07/2013	7149	4638
08/2013	7149	3506
09/2013	7148	8379
09/2013	7149	44013
10/2013	7144	932
10/2013	7149	2332
11/2013	7149	6611
12/2013	7149	11591
01/2014	7149	16975
02/2014	7149	4462
03/2014	7149	8256
04/2014	7149	26000
05/2014	7149	10578
06/2014	7149	28495
07/2014	7144	6723
07/2014	7148	2569
07/2014	7149	5148
08/2014	7149	2683
