obdobi	kod	cena
06/2006	77541	203
03/2012	77541	5026
04/2012	77541	17913
05/2012	77541	4868
06/2012	77541	2168
07/2012	77541	4798
08/2012	77541	94536
09/2012	77541	82244
10/2012	77541	62102
11/2012	77541	20632
12/2012	77541	29504
01/2013	77541	42344
02/2013	77541	18412
03/2013	77541	13647
03/2013	77549	509
04/2013	77541	20640
05/2013	77541	17576
06/2013	77541	8877
07/2013	77541	21272
08/2013	77541	46947
09/2013	77541	31629
09/2013	77542	11
10/2013	77541	40749
11/2013	77541	49182
12/2013	77541	58944
01/2014	77541	56571
02/2014	77541	38681
03/2014	77541	53895
04/2014	77541	21866
05/2014	77541	33605
06/2014	77541	6329
07/2014	77541	12652
08/2014	77541	22043
