obdobi	kod	cena
03/1999	8453	238
05/1999	8453	535
05/1999	8454	756
05/1999	8458	956
06/1999	8453	1163
06/1999	8454	882
06/1999	8458	107
06/1999	8459	190
07/1999	8454	895
09/1999	8454	0
10/1999	8454	162
11/1999	8454	0
12/1999	8453	105
12/1999	8454	234
12/1999	8458	10
03/2000	8458	0
05/2000	8454	686
06/2000	8452	0
06/2000	8454	2
06/2000	8458	0
08/2000	8454	2
03/2001	8454	4
05/2001	8454	3
08/2001	8458	1
09/2001	8454	458
09/2001	8456	928
10/2001	8454	693
04/2002	8458	1
06/2002	8454	4
08/2002	8453	1
10/2002	8454	247
01/2003	8453	2
01/2003	8455	2
01/2003	8456	3
03/2003	8454	1
03/2003	8458	1
06/2003	8454	4
05/2004	8454	28
08/2004	8453	189
11/2004	8453	184
12/2004	8454	1
02/2005	8454	190
05/2005	8454	6
03/2006	8458	38
05/2006	8454	14
09/2006	8453	3
09/2006	8454	1
12/2006	8453	10
04/2007	8453	158
04/2007	8458	101
05/2007	8454	14
06/2007	8454	1017
11/2007	8454	57
02/2008	8458	22
06/2008	8453	133
06/2008	8454	46
07/2008	8453	110
07/2008	8454	402
07/2008	8459	32
08/2008	8454	32
09/2008	8453	363
09/2008	8454	217
10/2008	8452	227
10/2008	8453	965
10/2008	8454	89
10/2008	8458	5
12/2008	8453	55
02/2009	8452	7
02/2009	8458	33
05/2009	8454	30
06/2009	8451	35
06/2009	8453	13
06/2009	8454	16
07/2009	8454	16
08/2009	8454	3
09/2009	8453	26
09/2009	8454	32
11/2009	8452	1739
11/2009	8458	1
01/2010	8453	147
01/2010	8454	73
02/2010	8454	109
02/2010	8458	21
03/2010	8454	51
04/2010	8454	8
05/2010	8454	0
07/2010	8454	87
07/2010	8458	8
08/2010	8454	1
10/2010	8453	10
10/2010	8454	25
11/2010	8454	1
02/2011	8451	4
02/2011	8453	1
02/2011	8454	1
05/2011	8454	2
06/2011	8453	19
06/2011	8454	26
08/2011	8454	483
09/2011	8453	1
09/2011	8454	0
09/2011	8459	11
10/2011	8451	42
10/2011	8452	5
10/2011	8454	0
10/2011	8458	10
11/2011	8454	0
12/2011	8453	27
12/2011	8454	66
03/2012	8452	4
04/2012	8452	1813
04/2012	8458	16
05/2012	8454	39
05/2012	8459	29
06/2012	8453	137
06/2012	8454	364
07/2012	8452	7
07/2012	8454	0
08/2012	8453	26
08/2012	8454	73
09/2012	8453	30
09/2012	8454	23
09/2012	8455	0
09/2012	8458	3
10/2012	8458	2
11/2012	8452	25
11/2012	8453	111
11/2012	8454	418
11/2012	8458	3
12/2012	8453	51
12/2012	8454	141
12/2012	8458	23
01/2013	8454	200
01/2013	8458	48
02/2013	8452	35
02/2013	8453	1
02/2013	8458	113
03/2013	8453	20
03/2013	8454	882
03/2013	8458	17
03/2013	8459	20
04/2013	8452	9
04/2013	8454	2
04/2013	8458	7
05/2013	8454	201
05/2013	8458	27
06/2013	8453	3
06/2013	8458	2
07/2013	8454	0
07/2013	8458	5
08/2013	8454	22
08/2013	8459	47
09/2013	8451	3903
09/2013	8458	3
10/2013	8453	0
10/2013	8454	21
10/2013	8459	18
11/2013	8453	1
11/2013	8454	538
11/2013	8458	0
12/2013	8453	10
12/2013	8454	739
12/2013	8458	4
12/2013	8459	39
02/2014	8452	0
03/2014	8453	2
03/2014	8454	89
03/2014	8458	5
04/2014	8451	28
04/2014	8454	228
04/2014	8459	11
05/2014	8451	6
05/2014	8454	220
05/2014	8458	3
05/2014	8459	314
06/2014	8454	443
06/2014	8455	13
06/2014	8458	3
07/2014	8451	39
07/2014	8452	15
07/2014	8453	5
07/2014	8454	1
07/2014	8458	10
07/2014	8459	13
08/2014	8453	23
08/2014	8454	977
08/2014	8458	3
08/2014	8459	535
