obdobi	kod	cena
06/2002	7638	20
01/2003	7638	12
11/2004	7638	1190
02/2006	7638	25
03/2006	7638	5
04/2006	7638	235
05/2006	7638	167
06/2006	7638	1405
08/2006	7638	439
09/2006	7638	325
10/2006	7638	12
11/2006	7638	298
01/2007	7633	552
03/2007	7633	621
03/2007	7638	57
04/2007	7633	353
05/2007	7633	79
05/2007	7638	21
06/2007	7633	1966
08/2007	7633	50
09/2007	7633	495
09/2007	7638	13
10/2007	7633	5950
11/2007	7633	130
12/2007	7633	1113
01/2008	7633	41503
02/2008	7633	491
03/2008	7633	2898
03/2008	7638	50
04/2008	7633	23
04/2008	7638	50
05/2008	7633	15
06/2008	7633	29
07/2008	7633	1333
08/2008	7633	792
09/2008	7638	3
10/2008	7638	414
12/2008	7633	2236
01/2009	7633	20
03/2009	7638	48
04/2009	7633	70
06/2009	7633	42
08/2009	7633	179
08/2009	7638	48
09/2009	7633	60
11/2009	7633	11
11/2009	7638	0
01/2010	7638	172
02/2010	7633	1260
02/2010	7638	1156
03/2010	7638	19
04/2010	7633	368
04/2010	7638	630
05/2010	7633	3
05/2010	7638	5
06/2010	7633	630
06/2010	7638	487
07/2010	7633	0
08/2010	7638	322
10/2010	7633	20
11/2010	7638	25
12/2010	7633	40
12/2010	7638	7
01/2011	7638	2
05/2011	7633	486
05/2011	7638	1222
07/2011	7638	13
09/2011	7638	3
10/2011	7638	0
02/2012	7638	65
05/2012	7638	4
09/2012	7633	415
09/2012	7638	4
03/2013	7633	5077
10/2013	7638	0
12/2013	7638	5
01/2014	7638	0
03/2014	7638	15
06/2014	7633	11
06/2014	7638	18
