obdobi	kod	cena
02/2001	52383	42
04/2001	52384	414
06/2001	52383	115
08/2001	52383	152
01/2002	52383	143
04/2002	52384	361
08/2002	52381	2462
11/2002	52381	5018
01/2003	52384	11
02/2003	52381	1350
03/2003	52381	2253
04/2003	52381	2477
05/2003	52381	5734
06/2003	52381	3852
07/2003	52381	1999
11/2003	52384	32
01/2004	52381	2029
03/2004	52381	2863
06/2004	52381	7501
06/2004	52384	15
08/2004	52381	1087
09/2004	52381	2387
10/2004	52381	3101
11/2004	52381	2245
12/2004	52381	2523
01/2005	52384	36
09/2005	52384	36
10/2005	52384	239
12/2006	52384	220
04/2007	52383	16
12/2009	52383	923
02/2010	52384	9
10/2011	52383	15
01/2012	52383	14
06/2012	52383	43
10/2012	52383	34
