obdobi	kod	cena
01/1999	8749	102
08/2006	8749	1
11/2006	8749	8
01/2009	8749	27
02/2009	8749	9
04/2009	8749	9
08/2009	8749	414
12/2009	8749	18
04/2010	8749	168
08/2010	8749	30
10/2010	8749	195
11/2010	8749	6
07/2011	8749	236
08/2011	8749	526
09/2011	8749	5
10/2011	8749	35
11/2011	8749	819
12/2011	8749	70
01/2012	8749	28
02/2012	8749	51
03/2012	8749	202
04/2012	8749	0
06/2012	8749	26
09/2012	8749	211
01/2013	8749	0
03/2013	8749	28
06/2013	8749	441
07/2013	8749	92
10/2013	8749	15
11/2013	8749	47
12/2013	8749	176
01/2014	8749	77
02/2014	8749	15
03/2014	8749	82
04/2014	8749	81
05/2014	8749	81
06/2014	8749	22
07/2014	8749	351
