obdobi	kod	cena
02/1999	8714	2
08/1999	8713	1
09/1999	8713	3
09/2000	8719	96
04/2001	8719	63
07/2001	8719	241
12/2001	8719	62
02/2002	8719	193
04/2002	8719	388
05/2002	8714	188
05/2002	8719	66
08/2002	8719	48
09/2002	8713	132
10/2002	8713	218
10/2002	8719	1997
11/2002	8719	15
12/2002	8719	32
01/2003	8711	43
01/2003	8714	150
02/2003	8719	40
03/2003	8714	25
03/2003	8719	269
04/2003	8714	761
06/2003	8719	32
07/2003	8719	20
10/2003	8713	3627
10/2003	8719	4288
12/2003	8711	24
12/2003	8713	2685
12/2003	8719	4
01/2004	8719	1372
02/2004	8713	4210
03/2004	8713	3592
04/2004	8713	5381
04/2004	8719	21
05/2004	8713	9385
05/2004	8719	6
06/2004	8719	173
07/2004	8719	21
08/2004	8713	1614
08/2004	8719	7
09/2004	8719	8
10/2004	8719	2
11/2004	8713	3086
11/2004	8719	26
12/2004	8713	2374
12/2004	8714	21
12/2004	8719	140
01/2005	8719	265
02/2005	8713	3783
02/2005	8719	38
03/2005	8713	8035
03/2005	8719	174
04/2005	8719	99
05/2005	8713	8355
05/2005	8719	87
06/2005	8713	4678
06/2005	8719	105
07/2005	8713	3147
08/2005	8713	17421
09/2005	8713	11133
10/2005	8713	4215
10/2005	8714	36
10/2005	8719	41
11/2005	8713	3794
11/2005	8714	65
12/2005	8713	5702
01/2006	8713	146
01/2006	8719	2585
02/2006	8713	1914
02/2006	8719	18
03/2006	8713	15946
04/2006	8713	3567
05/2006	8713	5364
05/2006	8719	8
06/2006	8713	11522
06/2006	8719	127
07/2006	8713	5463
07/2006	8714	5
07/2006	8719	181
08/2006	8713	4368
08/2006	8719	17934
09/2006	8713	19010
09/2006	8719	2
10/2006	8719	67
11/2006	8713	3714
11/2006	8714	2
11/2006	8719	32
12/2006	8713	34045
12/2006	8714	61
12/2006	8719	986
01/2007	8713	6854
01/2007	8719	23
02/2007	8713	13529
02/2007	8719	193
03/2007	8713	7337
03/2007	8719	31
04/2007	8711	14
04/2007	8713	3051
04/2007	8719	12
05/2007	8711	2
05/2007	8713	3366
05/2007	8719	202
06/2007	8713	24128
06/2007	8719	122
07/2007	8711	6
07/2007	8713	5716
07/2007	8719	685
08/2007	8713	15580
