obdobi	kod	cena
05/2002	59731	2
08/2003	59731	11
02/2004	59731	10
09/2004	59731	1082
05/2005	59731	6
10/2008	59733	1
06/2011	59733	11
11/2011	59733	1
12/2011	59733	18
01/2012	59733	11
02/2012	59733	21
03/2012	59733	8
04/2012	59733	8
05/2012	59733	28
06/2012	59733	27
07/2012	59733	4
08/2012	59733	7
10/2012	59733	24
11/2012	59733	2
12/2012	59733	7
01/2013	59733	39
02/2013	59733	16
03/2013	59731	32
03/2013	59733	4
04/2013	59733	8
05/2013	59733	36
06/2013	59733	66
07/2013	59733	45
08/2013	59733	18
09/2013	59733	31
11/2013	59733	84
12/2013	59733	8
01/2014	59733	1
02/2014	59733	43
03/2014	59733	71
04/2014	59733	52
05/2014	59733	32
06/2014	59733	34
07/2014	59733	45
08/2014	59733	92
