obdobi	kod	cena
03/1999	72699	297
05/1999	72699	512
06/1999	72699	322
07/1999	72699	146
09/1999	72699	55
10/1999	72699	78
11/1999	72699	558
12/1999	72699	2
02/2000	72699	146
03/2000	72699	183
04/2000	72699	54
05/2000	72699	309
08/2000	72699	407
09/2000	72699	42
10/2000	72699	36
11/2000	72699	35
12/2000	72699	48
02/2001	72699	123
05/2001	72699	599
06/2001	72699	128
07/2001	72699	110
08/2001	72699	80
09/2001	72699	10
10/2001	72699	129
11/2001	72699	461
12/2001	72699	208
03/2002	72699	28
05/2002	72699	30
06/2002	72699	71
07/2002	72699	28
08/2002	72699	46
09/2002	72699	308
10/2002	72699	130
12/2002	72699	51
01/2003	72699	63
02/2003	72699	4
03/2003	72699	124
04/2003	72699	23
05/2003	72699	189
06/2003	72699	149
07/2003	72699	62
08/2003	72699	102
09/2003	72699	33
10/2003	72699	113
11/2003	72699	41
12/2003	72699	68
01/2004	72699	73
02/2004	72699	40
03/2004	72699	53
04/2004	72699	123
05/2004	72699	117
06/2004	72699	239
07/2004	72699	37
08/2004	72699	45
09/2004	72699	50
10/2004	72699	49
11/2004	72699	108
12/2004	72699	193
01/2005	72699	8
02/2005	72699	4
03/2005	72699	90
04/2005	72699	29
05/2005	72699	52
06/2005	72699	46
07/2005	72699	4
08/2005	72699	48
11/2005	72699	69
12/2005	72699	41
01/2006	72699	50
02/2006	72699	21
03/2006	72699	57
04/2006	72699	3
05/2006	72699	97
06/2006	72699	7
07/2006	72699	21
08/2006	72699	9
10/2006	72699	7
11/2006	72699	426
01/2007	72699	9
02/2007	72699	8
03/2007	72699	201
04/2007	72699	122
06/2007	72699	189
09/2007	72699	1
11/2007	72699	1
12/2007	72699	71
02/2008	72699	390
03/2008	72699	2
04/2008	72699	2
05/2008	72699	10
07/2008	72699	5
09/2008	72699	3
10/2008	72699	164
01/2009	72699	21
02/2009	72699	10
03/2009	72699	8
04/2009	72699	31
07/2009	72699	38
08/2009	72699	3
09/2009	72699	21
10/2009	72699	27
11/2009	72699	16
01/2010	72699	247
02/2010	72699	34
03/2010	72699	70
06/2010	72699	1
07/2010	72699	8
08/2010	72699	8
09/2010	72699	134
10/2010	72691	38
10/2010	72699	0
11/2010	72699	33
01/2011	72691	6
02/2011	72699	2
03/2011	72699	97
04/2011	72699	38
05/2011	72699	7
06/2011	72699	29
07/2011	72699	27
08/2011	72699	1
11/2011	72699	14
12/2011	72699	17
01/2012	72699	29
02/2012	72699	366
03/2012	72699	162
06/2012	72699	7
07/2012	72699	8
08/2012	72699	2
10/2012	72691	2
12/2012	72699	8
04/2013	72699	93
06/2013	72699	33
07/2013	72699	33
09/2013	72699	20
10/2013	72699	31
11/2013	72699	542
12/2013	72699	20
01/2014	72699	59
02/2014	72699	21
03/2014	72699	17
