obdobi	kod	cena
07/2004	65712	129
02/2008	65711	36
08/2008	65711	15
10/2008	65711	22
11/2008	65711	45
12/2008	65711	36
01/2009	65711	36
02/2009	65711	66
07/2009	65711	41
08/2009	65711	1
09/2009	65711	34
10/2009	65711	45
12/2009	65711	35
02/2010	65711	35
02/2010	65719	123
03/2010	65711	10
03/2010	65719	6
04/2010	65711	65
04/2010	65719	241
05/2010	65711	43
05/2010	65719	533
06/2010	65711	46
06/2010	65719	376
07/2010	65719	878
08/2010	65719	493
09/2010	65719	725
10/2010	65719	835
11/2010	65719	1311
12/2010	65711	26
12/2010	65719	720
01/2011	65711	45
01/2011	65719	615
02/2011	65711	21
02/2011	65719	945
03/2011	65719	711
04/2011	65719	237
05/2011	65712	23
05/2011	65719	707
06/2011	65711	19
07/2011	65711	18
07/2011	65719	591
08/2011	65711	17
08/2011	65719	119
09/2011	65719	238
10/2011	65719	728
11/2011	65719	726
12/2011	65719	625
01/2012	65719	748
02/2012	65719	497
03/2012	65719	612
05/2012	65711	10
05/2012	65719	250
06/2012	65711	11
06/2012	65719	248
07/2012	65719	743
08/2012	65712	193
08/2012	65719	246
09/2012	65711	18
09/2012	65719	487
11/2012	65711	69
11/2012	65719	121
12/2012	65711	6
12/2012	65719	248
02/2013	65719	375
03/2013	65719	322
04/2013	65719	500
05/2013	65719	846
06/2013	65719	579
07/2013	65719	851
08/2013	65719	1011
09/2013	65719	754
10/2013	65719	379
11/2013	65719	636
12/2013	65719	134
01/2014	65719	271
02/2014	65711	87
02/2014	65719	537
03/2014	65719	935
04/2014	65719	534
05/2014	65719	936
06/2014	65719	535
07/2014	65719	670
08/2014	65711	35
08/2014	65719	536
