obdobi	kod	cena
07/2005	62559	14
09/2005	62559	243
02/2007	62559	91
03/2007	62559	442
04/2007	62559	69
05/2007	62559	491
07/2008	62559	14
10/2008	62559	56
07/2009	62551	21
10/2009	62551	121
01/2010	62551	175
04/2010	62551	167
06/2010	62551	180
10/2010	62551	3
04/2011	62551	705
08/2011	62551	221
08/2011	62559	167
02/2012	62551	193
05/2012	62551	803
06/2012	62551	95
10/2012	62559	420
11/2012	62559	513
12/2012	62559	750
01/2013	62559	372
02/2013	62551	50
04/2013	62559	754
05/2013	62559	1518
06/2013	62559	852
07/2013	62551	110
07/2013	62559	830
09/2013	62559	911
10/2013	62551	20
10/2013	62559	2198
11/2013	62551	61
11/2013	62559	126
01/2014	62559	1011
02/2014	62559	2030
04/2014	62559	747
05/2014	62559	779
06/2014	62559	747
07/2014	62551	667
07/2014	62559	1219
08/2014	62551	75
08/2014	62559	7
