obdobi	kod	cena
01/1999	573	63
02/1999	575	54
03/1999	575	222
04/1999	575	14
06/1999	575	214
08/1999	575	225
09/1999	575	12
10/1999	575	19
11/1999	575	341
12/1999	575	17
02/2000	571	164
04/2000	571	1122
04/2000	573	159
04/2000	574	780
05/2000	571	652
05/2000	579	1015
06/2000	571	220
06/2000	575	145
06/2000	579	726
07/2000	571	841
07/2000	575	131
07/2000	579	1683
08/2000	571	90
08/2000	575	105
08/2000	579	1122
09/2000	571	5
09/2000	575	82
09/2000	579	1
10/2000	571	443
10/2000	575	94
11/2000	571	7
11/2000	575	110
11/2000	579	194
12/2000	571	4
12/2000	575	83
12/2000	579	457
01/2001	571	230
01/2001	572	11
01/2001	574	451
01/2001	575	116
01/2001	579	1
02/2001	571	288
02/2001	579	114
03/2001	571	2
03/2001	575	44
03/2001	579	3
04/2001	571	869
04/2001	575	59
04/2001	579	568
05/2001	571	679
05/2001	579	418
06/2001	571	795
06/2001	575	192
06/2001	579	63
07/2001	571	2
07/2001	579	207
08/2001	571	2
08/2001	575	321
08/2001	579	317
09/2001	571	1
09/2001	575	538
09/2001	579	71
10/2001	571	583
10/2001	575	470
10/2001	579	76
11/2001	579	54
12/2001	571	2
12/2001	579	98
01/2002	571	913
01/2002	575	13
01/2002	579	863
02/2002	571	308
02/2002	574	2
02/2002	579	577
03/2002	571	1906
03/2002	574	1
03/2002	575	276
03/2002	579	740
04/2002	571	636
04/2002	574	1
04/2002	579	417
05/2002	572	59
05/2002	574	1156
05/2002	579	598
06/2002	571	310
06/2002	574	78
06/2002	575	296
06/2002	579	2
07/2002	574	712
07/2002	579	253
08/2002	572	71
08/2002	574	85
08/2002	579	212
09/2002	571	825
09/2002	574	379
09/2002	575	307
09/2002	579	236
10/2002	572	57
10/2002	574	1
10/2002	579	238
11/2002	571	1
11/2002	572	6
11/2002	574	809
11/2002	579	120
12/2002	572	36
12/2002	574	822
12/2002	579	325
01/2003	571	1040
01/2003	574	982
01/2003	575	313
01/2003	579	85
02/2003	572	3
02/2003	573	5
02/2003	574	851
02/2003	579	441
03/2003	574	282
03/2003	579	89
04/2003	572	3
04/2003	574	1196
04/2003	575	7
04/2003	579	483
05/2003	571	192
05/2003	574	1
05/2003	575	130
05/2003	579	416
06/2003	574	1
06/2003	575	407
06/2003	579	329
07/2003	572	16
07/2003	573	123
07/2003	574	264
07/2003	575	681
07/2003	579	722
08/2003	571	922
08/2003	574	3
08/2003	575	71
08/2003	579	743
09/2003	571	983
09/2003	572	53
09/2003	573	83
09/2003	574	121
09/2003	575	33
09/2003	579	821
10/2003	571	60
10/2003	574	55
10/2003	575	240
10/2003	579	730
11/2003	571	50
11/2003	574	6
11/2003	579	668
12/2003	571	19
12/2003	574	192
12/2003	579	105
01/2004	571	22
01/2004	574	578
01/2004	575	40
01/2004	579	719
02/2004	571	20
02/2004	572	4
02/2004	574	242
02/2004	575	74
02/2004	579	617
03/2004	571	39
03/2004	574	177
03/2004	575	274
03/2004	579	786
04/2004	571	153
04/2004	574	6
04/2004	575	26
04/2004	579	331
05/2004	571	161
05/2004	574	115
05/2004	575	253
05/2004	579	385
06/2004	571	232
06/2004	574	11
06/2004	575	60
06/2004	579	879
07/2004	571	1
07/2004	574	19
07/2004	575	56
07/2004	579	188
08/2004	571	1
08/2004	574	253
08/2004	575	139
08/2004	579	5
09/2004	571	450
09/2004	573	28
09/2004	574	9
09/2004	575	680
09/2004	579	10
10/2004	571	79
10/2004	572	264
10/2004	574	10
10/2004	575	392
10/2004	579	135
11/2004	571	161
11/2004	574	11
11/2004	575	316
11/2004	579	255
12/2004	571	801
12/2004	572	67
12/2004	573	321
12/2004	574	11
12/2004	575	633
12/2004	579	115
01/2005	571	202
01/2005	574	343
01/2005	575	344
01/2005	579	1
02/2005	571	1
