obdobi	kod	cena
04/1999	831	457
05/1999	831	0
09/1999	831	12
10/1999	831	3
11/1999	831	849
03/2000	831	1061
09/2000	831	2
12/2000	831	1
06/2001	831	1
08/2001	831	33
09/2001	831	5
11/2001	831	20
01/2002	831	4
03/2002	831	3
04/2002	831	2
06/2002	831	1
08/2002	831	1
12/2002	831	2
01/2003	831	8
03/2003	831	26
04/2003	831	4
11/2003	831	5
05/2004	831	11
09/2004	831	49
02/2005	831	2
03/2005	831	28
04/2005	831	1
05/2005	831	3
01/2006	831	37
03/2006	831	5
05/2006	831	5
06/2006	831	21
10/2006	831	126
02/2007	831	2
04/2007	831	8
05/2007	831	14
07/2007	831	21
08/2007	831	903
10/2007	831	74
11/2007	831	3
12/2007	831	566
01/2008	831	29
03/2008	831	763
05/2008	831	1
06/2008	831	54
07/2008	831	18
10/2008	831	99
11/2008	831	957
12/2008	831	1
01/2009	831	2
03/2009	831	159
04/2009	831	215
06/2009	831	240
07/2009	831	1
08/2009	831	3
09/2009	831	29
10/2009	831	58
11/2009	831	34
12/2009	831	1
01/2010	831	752
02/2010	831	71
03/2010	831	74
04/2010	831	65
05/2010	831	3
07/2010	831	3
08/2010	831	8
09/2010	831	118
10/2010	831	71
11/2010	831	3
01/2011	831	3
02/2011	831	81
03/2011	831	113
04/2011	831	0
05/2011	831	12
06/2011	831	199
07/2011	831	8
08/2011	831	5
09/2011	831	12
10/2011	831	68
11/2011	831	9
12/2011	831	260
01/2012	831	16
02/2012	831	47
03/2012	831	216
04/2012	831	175
05/2012	831	137
06/2012	831	12
07/2012	831	81
08/2012	831	207
09/2012	831	101
10/2012	831	68
11/2012	831	78
12/2012	831	608
01/2013	831	128
02/2013	831	264
03/2013	831	268
04/2013	831	182
05/2013	831	224
06/2013	831	88
07/2013	831	771
08/2013	831	644
09/2013	831	372
10/2013	831	896
11/2013	831	659
12/2013	831	657
01/2014	831	1105
02/2014	831	1658
03/2014	831	653
04/2014	831	789
05/2014	831	208
06/2014	831	123
07/2014	831	360
08/2014	831	620
