obdobi	kod	cena
05/1999	74916	983
07/1999	74918	292
11/2001	74914	16
11/2001	74919	945
03/2002	74913	17
04/2002	74919	6597
05/2002	74918	182
10/2002	74914	2665
12/2002	74918	2
02/2004	74918	39
04/2004	74915	117
05/2004	74918	786
06/2004	74918	1593
07/2004	74918	1182
10/2004	74918	102
11/2004	74918	1199
03/2005	74918	3007
04/2005	74918	3087
06/2005	74913	13
06/2005	74917	160
07/2005	74918	13524
08/2005	74918	8221
11/2005	74918	31
01/2006	74919	6960
02/2006	74916	727
02/2006	74918	19
03/2006	74918	182
04/2006	74917	347
05/2006	74917	345
07/2006	74918	1127
09/2006	74913	256
09/2006	74918	49
11/2006	74917	518
11/2006	74918	87
12/2006	74919	80
01/2007	74918	85
02/2007	74917	205
02/2007	74918	51
04/2007	74917	9
05/2007	74912	601
05/2007	74916	4
06/2007	74918	38
07/2007	74916	4
07/2007	74918	3064
10/2007	74916	4
02/2008	74913	671
02/2008	74915	3
02/2008	74917	32
04/2008	74918	9119
05/2008	74913	15
06/2008	74917	938
07/2008	74913	12
07/2008	74915	957
07/2008	74917	2043
07/2008	74919	101
08/2008	74917	1492
08/2008	74918	6145
08/2008	74919	3314
09/2008	74913	11
09/2008	74918	7901
10/2008	74917	1485
10/2008	74919	8382
11/2008	74918	1209
11/2008	74919	1878
12/2008	74918	7129
12/2008	74919	143
01/2009	74913	115
01/2009	74917	8
01/2009	74918	4652
02/2009	74918	25295
03/2009	74913	5
03/2009	74916	489
05/2009	74916	262
05/2009	74918	271
06/2009	74918	1422
07/2009	74918	126
07/2009	74919	87
08/2009	74918	122
09/2009	74913	108
09/2009	74918	1055
09/2009	74919	80
10/2009	74913	5966
10/2009	74917	1464
11/2009	74913	27
11/2009	74918	51
12/2009	74916	146
12/2009	74918	1086
01/2010	74916	497
01/2010	74918	591
02/2010	74913	5
02/2010	74918	1246
03/2010	74916	784
03/2010	74918	1239
03/2010	74919	620
04/2010	74918	3309
05/2010	74913	12769
05/2010	74918	3813
06/2010	74918	39
06/2010	74919	356
07/2010	74916	200
07/2010	74918	992
08/2010	74917	900
08/2010	74918	214
08/2010	74919	990
09/2010	74918	38
10/2010	74917	1276
10/2010	74918	20
10/2010	74919	1507
11/2010	74918	68
11/2010	74919	542
12/2010	74913	5
12/2010	74919	594
01/2011	74913	187
01/2011	74917	22
01/2011	74919	3
03/2011	74917	59
03/2011	74918	908
04/2011	74917	1550
04/2011	74918	62
05/2011	74917	1123
06/2011	74914	51
06/2011	74918	30
06/2011	74919	439
07/2011	74916	64
07/2011	74918	97
07/2011	74919	112
08/2011	74917	138
08/2011	74918	977
08/2011	74919	4
10/2011	74919	551
11/2011	74918	81
11/2011	74919	32
12/2011	74917	184
12/2011	74918	71
01/2012	74918	559
02/2012	74918	5153
03/2012	74918	20
03/2012	74919	272
04/2012	74918	4857
04/2012	74919	100
05/2012	74917	719
05/2012	74918	66
06/2012	74918	95
06/2012	74919	404
07/2012	74918	147
08/2012	74918	9462
08/2012	74919	342
09/2012	74917	115
09/2012	74918	3824
09/2012	74919	350
10/2012	74918	1178
11/2012	74913	7
11/2012	74918	2850
11/2012	74919	103
01/2013	74918	4
01/2013	74919	57
02/2013	74918	2108
02/2013	74919	1009
03/2013	74913	6
03/2013	74918	3291
03/2013	74919	1525
04/2013	74918	3296
04/2013	74919	808
05/2013	74917	32
05/2013	74918	19
05/2013	74919	83
06/2013	74918	119
07/2013	74918	1425
07/2013	74919	390
08/2013	74913	11
08/2013	74914	12
08/2013	74918	3313
08/2013	74919	2374
09/2013	74918	938
09/2013	74919	1754
10/2013	74918	54
11/2013	74918	359
11/2013	74919	1562
12/2013	74918	82
12/2013	74919	1010
01/2014	74918	247
02/2014	74913	5
02/2014	74918	536
03/2014	74918	98
04/2014	74917	139
04/2014	74918	10789
05/2014	74918	36
05/2014	74919	9773
06/2014	74918	236
06/2014	74919	4595
07/2014	74918	46
07/2014	74919	1421
08/2014	74918	244
08/2014	74919	1037
