obdobi	kod	cena
08/2000	51571	18
08/2000	51576	539
10/2000	51576	365
11/2000	51573	30
11/2000	51576	733
12/2000	51576	715
01/2001	51576	1
02/2001	51576	398
03/2001	51573	52
03/2001	51576	352
05/2001	51576	357
05/2001	51579	967
06/2001	51576	528
08/2001	51571	9
08/2001	51573	289
09/2001	51576	707
10/2001	51576	971
02/2002	51579	263
03/2002	51579	105
04/2002	51579	18
12/2002	51579	426
01/2003	51573	262
04/2003	51579	279
01/2005	51574	111
01/2005	51579	46
02/2005	51576	391
05/2005	51576	452
08/2005	51576	110
12/2005	51576	46
01/2006	51577	3
07/2006	51576	12
09/2006	51577	634
02/2007	51577	22
04/2007	51576	12
05/2007	51577	1
06/2007	51575	46
06/2007	51577	1
08/2007	51576	168
10/2007	51576	537
10/2007	51577	1
10/2007	51579	5
11/2007	51577	1
11/2007	51579	6
12/2007	51577	2
01/2008	51577	1
01/2008	51579	112
02/2008	51579	1
07/2008	51573	232
07/2008	51577	1
08/2008	51576	48
09/2008	51577	1
11/2008	51576	2
11/2008	51577	1
12/2008	51576	41
12/2008	51577	5
01/2009	51576	125
02/2009	51576	34
04/2009	51576	55
04/2009	51577	3
09/2009	51573	373
09/2009	51576	10
10/2009	51576	14
10/2009	51577	8
11/2009	51576	4
11/2009	51577	1
12/2009	51576	6
01/2010	51576	46
02/2010	51573	65
02/2010	51576	911
03/2010	51579	0
05/2010	51576	6
05/2010	51577	2
05/2010	51579	0
06/2010	51573	417
06/2010	51577	5
07/2010	51576	2
07/2010	51577	9
09/2010	51577	23
10/2010	51576	11
10/2010	51577	10
12/2010	51576	8
12/2010	51579	125
01/2011	51577	10
02/2011	51577	14
02/2011	51579	531
04/2011	51576	117
05/2011	51579	329
06/2011	51576	24
06/2011	51577	0
08/2011	51576	1
09/2011	51576	4
10/2011	51575	450
12/2011	51576	35
12/2011	51577	1
01/2012	51576	38
01/2012	51579	67
02/2012	51576	10
02/2012	51579	1
04/2012	51574	5
04/2012	51576	4
04/2012	51577	2
05/2012	51576	4
06/2012	51576	19
08/2012	51576	42
08/2012	51577	2
08/2012	51579	2
09/2012	51576	22
09/2012	51577	5
10/2012	51576	27
12/2012	51576	84
12/2012	51577	1
12/2012	51579	3
01/2013	51576	23
01/2013	51577	345
02/2013	51576	17
02/2013	51577	349
03/2013	51576	497
05/2013	51576	0
05/2013	51579	4
06/2013	51576	52
06/2013	51577	2
07/2013	51576	14
07/2013	51577	2
08/2013	51576	10
08/2013	51577	3
09/2013	51576	35
09/2013	51577	7
10/2013	51576	16
11/2013	51576	4
12/2013	51576	16
12/2013	51577	4
02/2014	51576	10
03/2014	51574	40
03/2014	51577	1
04/2014	51576	27
04/2014	51577	1
05/2014	51576	26
06/2014	51576	12
06/2014	51579	338
07/2014	51576	33
07/2014	51577	2
