obdobi	kod	cena
01/1999	7461	0
04/1999	7461	185
06/1999	7461	1
09/1999	7461	1
10/1999	7461	789
12/1999	7461	1
01/2000	7461	452
02/2000	7461	868
04/2000	7461	1
05/2000	7461	1
06/2000	7461	9
07/2000	7461	28
08/2000	7461	827
09/2000	7461	1
10/2000	7461	456
11/2000	7461	1
12/2000	7461	2
01/2001	7461	2
02/2001	7461	1
03/2001	7461	591
04/2001	7461	281
05/2001	7461	473
06/2001	7461	18
09/2001	7461	1
10/2001	7461	34
11/2001	7461	1
12/2001	7461	35
01/2002	7461	259
02/2002	7461	21
03/2002	7461	501
04/2002	7461	1
05/2002	7461	1
06/2002	7461	1
07/2002	7461	2
08/2002	7461	444
09/2002	7461	1
10/2002	7461	3
11/2002	7461	2
12/2002	7461	539
01/2003	7461	11
02/2003	7461	3
03/2003	7461	225
04/2003	7461	212
06/2003	7461	973
07/2003	7461	11
09/2003	7461	2
10/2003	7461	3
11/2003	7461	9
01/2004	7461	10
02/2004	7461	529
03/2004	7461	55
04/2004	7461	425
05/2004	7461	1
06/2004	7461	729
07/2004	7461	183
08/2004	7461	886
09/2004	7461	47
10/2004	7461	2
11/2004	7461	251
12/2004	7461	250
02/2005	7461	189
03/2005	7461	127
04/2005	7461	142
05/2005	7461	100
07/2005	7461	11
09/2005	7461	101
10/2005	7461	682
11/2005	7461	78
12/2005	7461	416
01/2006	7461	49
02/2006	7461	149
03/2006	7461	309
04/2006	7461	949
05/2006	7461	679
06/2006	7461	258
07/2006	7461	398
08/2006	7461	8
09/2006	7461	638
10/2006	7461	209
11/2006	7461	9
12/2006	7461	132
01/2007	7461	100
02/2007	7461	26
03/2007	7461	133
04/2007	7461	118
05/2007	7461	506
06/2007	7461	722
07/2007	7461	582
08/2007	7461	1
09/2007	7461	209
10/2007	7461	171
11/2007	7461	336
12/2007	7461	305
01/2008	7461	182
02/2008	7461	1
03/2008	7461	2
04/2008	7461	1
05/2008	7461	34
06/2008	7461	71
07/2008	7461	103
08/2008	7461	34
09/2008	7461	234
10/2008	7461	264
11/2008	7461	129
12/2008	7461	257
01/2009	7461	156
02/2009	7461	440
03/2009	7461	260
04/2009	7461	759
05/2009	7461	1
06/2009	7461	648
07/2009	7461	299
08/2009	7461	1
09/2009	7461	677
10/2009	7461	927
11/2009	7461	484
12/2009	7461	255
01/2010	7461	59
02/2010	7461	228
03/2010	7461	328
04/2010	7461	348
05/2010	7461	3
06/2010	7461	1
07/2010	7461	387
08/2010	7461	656
09/2010	7461	125
10/2010	7461	1
11/2010	7461	3
12/2010	7461	1
01/2011	7461	972
02/2011	7461	2
03/2011	7461	1
04/2011	7461	2
05/2011	7461	1
06/2011	7461	1
07/2011	7461	1
08/2011	7461	2
09/2011	7461	1
10/2011	7461	2
11/2011	7461	1
12/2011	7461	2
01/2012	7461	4
02/2012	7461	1
03/2012	7461	4
04/2012	7461	1
05/2012	7461	3
06/2012	7461	12
07/2012	7461	4
08/2012	7461	6
09/2012	7461	10
10/2012	7461	7
11/2012	7461	8
12/2012	7461	34
01/2013	7461	3
02/2013	7461	5
03/2013	7461	7
04/2013	7461	7
05/2013	7461	4
06/2013	7461	16
07/2013	7461	2
08/2013	7461	11
09/2013	7461	6
10/2013	7461	7
11/2013	7461	6
12/2013	7461	10
01/2014	7461	4
02/2014	7461	5
03/2014	7461	7
04/2014	7461	5
05/2014	7461	7
06/2014	7461	3
07/2014	7461	4
08/2014	7461	3
