obdobi	kod	cena
06/1999	68427	24
12/2000	68421	2
02/2001	68423	94
03/2001	68421	18
04/2001	68423	292
10/2001	68421	14
11/2002	68423	13
05/2003	68423	15
08/2003	68421	219
08/2003	68427	2
03/2004	68421	4
04/2004	68423	1984
04/2004	68424	483
04/2004	68427	44
07/2004	68423	748
07/2004	68424	254
07/2004	68427	94
08/2004	68423	1147
08/2004	68424	200
08/2004	68427	91
09/2004	68423	7236
09/2004	68424	122
09/2004	68427	69
10/2004	68427	3
12/2004	68424	1
03/2005	68424	1
04/2005	68423	1234
04/2005	68424	609
04/2005	68426	346
04/2005	68427	156
05/2005	68421	414
08/2005	68424	117
10/2005	68424	204
12/2005	68424	199
01/2006	68423	10
01/2006	68424	196
02/2006	68424	191
03/2006	68423	7
05/2006	68421	300
05/2006	68423	30
05/2006	68424	187
05/2006	68426	4
06/2006	68421	84
06/2006	68423	45
07/2006	68421	87
07/2006	68422	113
07/2006	68424	366
07/2006	68427	15
08/2006	68426	279
08/2006	68427	129
10/2006	68423	17
10/2006	68424	182
11/2006	68421	253
11/2006	68424	183
12/2006	68424	175
01/2007	68421	163
02/2007	68421	167
02/2007	68424	175
02/2007	68427	1
03/2007	68421	210
03/2007	68426	352
03/2007	68427	14
04/2007	68421	250
05/2007	68421	209
05/2007	68424	167
06/2007	68421	252
06/2007	68424	171
06/2007	68426	647
07/2007	68421	1890
07/2007	68424	185
08/2007	68421	169
08/2007	68424	166
08/2007	68426	4
09/2007	68421	207
09/2007	68424	166
09/2007	68426	11
09/2007	68427	70
10/2007	68421	374
10/2007	68424	160
10/2007	68426	3
10/2007	68427	135
11/2007	68421	352
11/2007	68424	155
11/2007	68427	38
12/2007	68421	463
12/2007	68424	146
12/2007	68426	6
12/2007	68427	39
01/2008	68421	196
01/2008	68424	148
01/2008	68427	50
02/2008	68421	156
02/2008	68424	145
02/2008	68427	49
03/2008	68421	188
03/2008	68424	131
03/2008	68427	65
04/2008	68421	378
04/2008	68424	131
04/2008	68426	6
04/2008	68427	201
05/2008	68421	75
05/2008	68424	127
05/2008	68427	51
06/2008	68421	20
06/2008	68427	55
07/2008	68421	109
07/2008	68424	125
07/2008	68427	52
08/2008	68421	69
08/2008	68423	98
08/2008	68424	122
08/2008	68426	23
08/2008	68427	1521
09/2008	68421	53
09/2008	68423	113
09/2008	68424	144
09/2008	68425	3
09/2008	68426	23
09/2008	68427	61
10/2008	68421	186
10/2008	68424	145
10/2008	68426	16
10/2008	68427	72
11/2008	68424	151
11/2008	68426	473
11/2008	68427	46
12/2008	68421	22
12/2008	68423	20
12/2008	68424	165
12/2008	68426	39
12/2008	68427	191
01/2009	68421	115
01/2009	68426	701
01/2009	68427	75
02/2009	68421	135
02/2009	68423	44
02/2009	68426	304
02/2009	68427	68
03/2009	68421	62
03/2009	68423	10
03/2009	68424	23
03/2009	68426	406
03/2009	68427	31
04/2009	68421	32
04/2009	68424	22
04/2009	68426	607
04/2009	68427	54
05/2009	68421	27
05/2009	68423	369
05/2009	68426	876
05/2009	68427	65
06/2009	68421	194
06/2009	68423	219
06/2009	68424	24
06/2009	68426	2532
06/2009	68427	139
07/2009	68421	44
07/2009	68423	197
07/2009	68424	41
07/2009	68426	1392
07/2009	68427	487
08/2009	68423	102
08/2009	68426	809
09/2009	68423	869
09/2009	68426	289
09/2009	68427	1503
10/2009	68423	495
10/2009	68424	53
10/2009	68427	145
11/2009	68423	622
11/2009	68424	14
11/2009	68427	100
12/2009	68421	9
12/2009	68423	610
12/2009	68424	24
12/2009	68427	210
01/2010	68423	292
01/2010	68424	29
01/2010	68426	17
01/2010	68427	116
02/2010	68421	82
02/2010	68423	263
02/2010	68426	3
02/2010	68427	97
03/2010	68423	102
03/2010	68424	29
03/2010	68427	705
04/2010	68423	65
04/2010	68427	361
05/2010	68421	1274
05/2010	68423	555
05/2010	68426	18
05/2010	68427	15
06/2010	68421	1614
06/2010	68423	241
06/2010	68426	107
06/2010	68427	1158
07/2010	68421	1539
07/2010	68423	182
07/2010	68424	5
07/2010	68426	40
07/2010	68427	335
08/2010	68421	3485
08/2010	68423	264
08/2010	68426	118
08/2010	68427	488
09/2010	68421	4621
09/2010	68423	1163
09/2010	68427	863
10/2010	68421	3013
10/2010	68423	1508
10/2010	68426	779
10/2010	68427	1625
11/2010	68421	1498
11/2010	68423	639
11/2010	68424	13
11/2010	68426	113
11/2010	68427	1495
12/2010	68421	3034
12/2010	68423	918
12/2010	68424	0
12/2010	68426	2447
12/2010	68427	779
01/2011	68421	59
01/2011	68423	1261
01/2011	68424	7
01/2011	68426	876
01/2011	68427	1024
02/2011	68421	29
02/2011	68423	2099
02/2011	68424	22
02/2011	68426	1485
02/2011	68427	2346
03/2011	68423	2211
03/2011	68426	1497
03/2011	68427	1102
04/2011	68423	1799
04/2011	68424	2
04/2011	68426	3251
04/2011	68427	1260
05/2011	68422	39
05/2011	68423	2189
05/2011	68427	519
06/2011	68421	4
06/2011	68423	1900
06/2011	68424	0
06/2011	68427	18
07/2011	68423	1355
07/2011	68427	508
08/2011	68423	1448
08/2011	68426	643
08/2011	68427	388
09/2011	68423	516
09/2011	68424	0
09/2011	68426	1
09/2011	68427	796
10/2011	68421	112
10/2011	68422	0
10/2011	68423	1742
10/2011	68427	1003
11/2011	68423	23
11/2011	68427	799
12/2011	68421	217
12/2011	68424	117
12/2011	68427	313
01/2012	68421	33
01/2012	68423	34
01/2012	68427	1015
02/2012	68423	10
02/2012	68426	8
02/2012	68427	1676
03/2012	68421	98
03/2012	68423	230
03/2012	68424	51
03/2012	68426	1
03/2012	68427	1779
04/2012	68423	55
04/2012	68424	0
04/2012	68426	27
04/2012	68427	1649
05/2012	68421	97
05/2012	68426	74
05/2012	68427	2013
06/2012	68421	35
06/2012	68423	9
06/2012	68426	18
06/2012	68427	1880
07/2012	68423	112
07/2012	68427	1532
08/2012	68421	179
08/2012	68423	562
08/2012	68426	2
08/2012	68427	2875
09/2012	68423	480
09/2012	68424	26
09/2012	68426	146
09/2012	68427	707
10/2012	68421	5
10/2012	68423	996
10/2012	68426	132
10/2012	68427	969
11/2012	68423	344
11/2012	68424	65
11/2012	68426	1
11/2012	68427	864
12/2012	68423	377
12/2012	68424	11
12/2012	68427	1477
01/2013	68421	4
01/2013	68423	190
01/2013	68427	721
02/2013	68421	67
02/2013	68423	71
02/2013	68424	9
02/2013	68427	2019
03/2013	68423	826
03/2013	68426	142
03/2013	68427	840
04/2013	68421	7
04/2013	68423	123
04/2013	68424	4
04/2013	68426	20
04/2013	68427	1363
05/2013	68421	14
05/2013	68423	532
05/2013	68424	773
05/2013	68426	77
05/2013	68427	2293
06/2013	68421	18
06/2013	68426	56
06/2013	68427	241
07/2013	68421	89
07/2013	68423	172
07/2013	68426	5
07/2013	68427	1659
08/2013	68421	67
08/2013	68423	42
08/2013	68427	1683
09/2013	68421	134
09/2013	68427	675
10/2013	68421	134
10/2013	68423	9
10/2013	68424	77
10/2013	68426	152
10/2013	68427	456
11/2013	68421	117
11/2013	68422	645
11/2013	68423	95
11/2013	68424	35
11/2013	68426	75
11/2013	68427	430
12/2013	68421	74
12/2013	68423	591
12/2013	68426	64
12/2013	68427	34
01/2014	68421	802
01/2014	68424	24
01/2014	68426	118
01/2014	68427	72
02/2014	68421	220
02/2014	68423	38
02/2014	68426	19
02/2014	68427	65
