obdobi	kod	cena
01/1999	6782	91
02/1999	6781	267
02/1999	6782	161
03/1999	6781	122
03/1999	6782	50
04/1999	6781	19
04/1999	6782	203
05/1999	6781	4
05/1999	6782	42
06/1999	6781	45
06/1999	6782	212
07/1999	6781	5
07/1999	6782	139
08/1999	6781	2
08/1999	6782	215
09/1999	6781	8
09/1999	6782	394
10/1999	6781	2
10/1999	6782	267
11/1999	6781	375
11/1999	6782	52
12/1999	6781	0
12/1999	6782	15
01/2000	6781	157
02/2000	6781	7
02/2000	6782	265
03/2000	6781	986
04/2000	6781	5
04/2000	6782	216
05/2000	6781	44
05/2000	6782	15
06/2000	6781	38
06/2000	6782	3
07/2000	6781	551
07/2000	6782	32
08/2000	6781	6
08/2000	6782	45
09/2000	6781	26
09/2000	6782	123
10/2000	6781	525
10/2000	6782	327
11/2000	6781	1511
11/2000	6782	1266
12/2000	6781	1352
01/2001	6781	1014
01/2001	6782	244
02/2001	6781	1061
02/2001	6782	305
03/2001	6781	697
03/2001	6782	500
04/2001	6781	1561
04/2001	6782	121
05/2001	6781	1532
05/2001	6782	174
06/2001	6781	887
06/2001	6782	16
07/2001	6781	15
07/2001	6782	20
08/2001	6781	2246
08/2001	6782	304
09/2001	6781	62
09/2001	6782	394
10/2001	6781	532
10/2001	6782	121
11/2001	6781	1227
11/2001	6782	230
12/2001	6781	2272
12/2001	6782	343
01/2002	6781	1512
02/2002	6781	153
02/2002	6782	4
03/2002	6781	446
03/2002	6782	22
04/2002	6781	1640
04/2002	6782	550
05/2002	6781	124
05/2002	6782	340
06/2002	6781	17
06/2002	6782	99
07/2002	6781	228
07/2002	6782	248
08/2002	6781	1329
08/2002	6782	5
09/2002	6781	844
09/2002	6782	35
10/2002	6781	239
11/2002	6781	529
11/2002	6782	95
12/2002	6781	322
12/2002	6782	59
01/2003	6781	915
01/2003	6782	787
02/2003	6781	976
02/2003	6782	57
03/2003	6781	825
03/2003	6782	148
04/2003	6781	1634
04/2003	6782	119
05/2003	6781	1907
05/2003	6782	343
06/2003	6781	719
06/2003	6782	545
07/2003	6781	1551
07/2003	6782	504
08/2003	6781	520
08/2003	6782	405
09/2003	6781	1581
09/2003	6782	427
10/2003	6781	1378
10/2003	6782	392
11/2003	6781	2736
11/2003	6782	212
12/2003	6781	2439
12/2003	6782	137
01/2004	6781	1909
01/2004	6782	324
02/2004	6781	2164
02/2004	6782	516
03/2004	6781	1203
03/2004	6782	328
04/2004	6781	428
04/2004	6782	238
05/2004	6781	3642
05/2004	6782	992
06/2004	6781	1653
06/2004	6782	131
07/2004	6781	3705
07/2004	6782	115
08/2004	6781	1640
08/2004	6782	1874
09/2004	6781	2415
09/2004	6782	1782
10/2004	6781	2188
10/2004	6782	889
11/2004	6781	3386
11/2004	6782	1037
12/2004	6781	3749
12/2004	6782	900
01/2005	6781	2943
01/2005	6782	1484
02/2005	6781	3370
02/2005	6782	247
03/2005	6781	3291
03/2005	6782	973
04/2005	6781	2474
04/2005	6782	2313
05/2005	6781	2397
05/2005	6782	233
06/2005	6781	5864
06/2005	6782	1338
07/2005	6781	1331
07/2005	6782	3697
08/2005	6781	2487
08/2005	6782	2209
09/2005	6781	6691
09/2005	6782	1904
10/2005	6781	3629
10/2005	6782	1658
11/2005	6781	2517
11/2005	6782	4151
12/2005	6781	2764
12/2005	6782	2099
01/2006	6781	4913
01/2006	6782	1815
02/2006	6781	1146
02/2006	6782	1871
03/2006	6781	2791
03/2006	6782	2572
04/2006	6781	3984
04/2006	6782	2302
05/2006	6781	2748
05/2006	6782	2751
06/2006	6781	3435
06/2006	6782	3221
07/2006	6781	2283
07/2006	6782	2747
08/2006	6781	5287
08/2006	6782	4500
09/2006	6781	4248
09/2006	6782	3362
10/2006	6781	5063
10/2006	6782	3533
11/2006	6781	17925
11/2006	6782	5597
12/2006	6781	5898
12/2006	6782	2669
01/2007	6781	19688
01/2007	6782	7390
02/2007	6781	3862
02/2007	6782	4004
03/2007	6781	14866
03/2007	6782	5880
04/2007	6781	8311
04/2007	6782	8473
05/2007	6781	17705
05/2007	6782	10243
06/2007	6781	20522
06/2007	6782	9612
07/2007	6781	21888
07/2007	6782	6343
08/2007	6781	6577
08/2007	6782	8395
09/2007	6781	15612
09/2007	6782	11557
10/2007	6781	16758
10/2007	6782	10573
11/2007	6781	11890
11/2007	6782	13073
12/2007	6781	9878
12/2007	6782	10684
01/2008	6781	8483
01/2008	6782	6691
02/2008	6781	11944
02/2008	6782	12203
03/2008	6781	5289
03/2008	6782	8930
04/2008	6781	8887
04/2008	6782	15130
05/2008	6781	10816
05/2008	6782	21367
06/2008	6781	11694
06/2008	6782	11225
07/2008	6781	16630
07/2008	6782	15331
08/2008	6781	13288
08/2008	6782	15524
09/2008	6781	19914
09/2008	6782	18685
10/2008	6781	27671
10/2008	6782	40003
11/2008	6781	18757
11/2008	6782	8017
12/2008	6781	24772
12/2008	6782	5775
01/2009	6781	7163
01/2009	6782	6388
02/2009	6781	16948
02/2009	6782	9586
03/2009	6781	9504
03/2009	6782	3978
04/2009	6781	15703
04/2009	6782	11012
05/2009	6781	6515
05/2009	6782	8045
06/2009	6781	7959
06/2009	6782	11662
07/2009	6781	6279
07/2009	6782	6194
08/2009	6781	6400
08/2009	6782	1826
09/2009	6781	9807
09/2009	6782	5067
10/2009	6781	4816
10/2009	6782	1787
11/2009	6781	4755
11/2009	6782	6061
12/2009	6781	12389
12/2009	6782	8232
01/2010	6781	15050
01/2010	6782	6659
02/2010	6781	11253
02/2010	6782	4423
03/2010	6781	20044
03/2010	6782	4942
04/2010	6781	12737
04/2010	6782	7343
05/2010	6781	9009
05/2010	6782	5512
06/2010	6781	13309
06/2010	6782	4251
07/2010	6781	9700
07/2010	6782	18366
08/2010	6781	16057
08/2010	6782	7299
09/2010	6781	13985
09/2010	6782	1979
10/2010	6781	10718
10/2010	6782	2156
11/2010	6781	14543
11/2010	6782	8047
12/2010	6781	15000
12/2010	6782	7910
01/2011	6781	20804
01/2011	6782	16082
02/2011	6781	16059
02/2011	6782	7518
03/2011	6781	23849
03/2011	6782	4789
04/2011	6781	21914
04/2011	6782	7294
05/2011	6781	33749
05/2011	6782	5173
06/2011	6781	24247
06/2011	6782	7810
07/2011	6781	28010
07/2011	6782	4850
08/2011	6781	31759
08/2011	6782	14281
09/2011	6781	37741
09/2011	6782	15375
10/2011	6781	26928
10/2011	6782	4002
11/2011	6781	24628
11/2011	6782	7945
12/2011	6781	14559
12/2011	6782	5474
01/2012	6781	28873
01/2012	6782	10141
