obdobi	kod	cena
12/2001	57433	5970
03/2002	57434	145
04/2002	57434	168
06/2002	57434	127
07/2002	57434	300
11/2002	57433	707
01/2003	57433	2853
03/2003	57431	281
04/2003	57433	852
05/2003	57431	140
07/2003	57431	141
08/2003	57431	147
08/2003	57433	4984
08/2003	57434	11
09/2003	57431	1
10/2003	57431	110
11/2003	57434	222
12/2003	57439	122
01/2004	57434	225
03/2004	57433	7693
03/2004	57434	122
04/2004	57433	3122
04/2004	57434	277
04/2004	57439	314
06/2004	57433	2
06/2004	57434	398
07/2004	57434	183
08/2004	57434	111
09/2004	57433	8
09/2004	57434	396
10/2004	57434	617
12/2004	57439	156
01/2005	57439	119
04/2005	57439	85
06/2005	57433	25206
09/2005	57434	687
11/2005	57433	7282
12/2005	57433	10327
04/2006	57433	8
05/2006	57433	26
05/2006	57434	75
06/2006	57434	75
07/2006	57433	14
07/2006	57434	248
09/2006	57433	17
10/2006	57433	12
11/2006	57433	1
12/2006	57433	4
12/2006	57434	74
01/2007	57433	26
02/2007	57433	34
03/2007	57433	38
04/2007	57433	39
04/2007	57439	54
05/2007	57433	24
06/2007	57431	327
07/2007	57431	1414
07/2007	57433	1
08/2007	57431	1145
08/2007	57433	45
08/2007	57439	21
09/2007	57431	562
09/2007	57433	19
10/2007	57431	2885
10/2007	57433	2
11/2007	57431	1574
12/2007	57431	1008
12/2007	57434	640
01/2008	57431	1752
01/2008	57433	14
01/2008	57434	18
02/2008	57431	2416
02/2008	57433	31
03/2008	57431	1319
04/2008	57431	2286
04/2008	57433	24
05/2008	57431	2983
05/2008	57433	21
06/2008	57431	945
06/2008	57433	478
06/2008	57434	586
06/2008	57439	344
07/2008	57433	5
07/2008	57439	1
08/2008	57439	43
09/2008	57431	135
09/2008	57433	24
09/2008	57439	10
10/2008	57433	1
10/2008	57439	1023
11/2008	57431	218
11/2008	57439	9
12/2008	57434	1
12/2008	57439	11
02/2009	57433	44
03/2009	57431	2068
03/2009	57433	42
04/2009	57431	1320
05/2009	57431	285
05/2009	57433	17
06/2009	57431	1996
07/2009	57433	5
08/2009	57431	1317
08/2009	57433	11
09/2009	57431	1514
10/2009	57431	1436
10/2009	57433	0
11/2009	57431	915
11/2009	57434	62
11/2009	57439	302
12/2009	57431	720
12/2009	57433	69
01/2010	57431	668
02/2010	57431	213
02/2010	57433	1
03/2010	57431	1913
04/2010	57433	68
05/2010	57431	2032
06/2010	57431	1177
07/2010	57431	1177
08/2010	57431	1255
09/2010	57431	1229
09/2010	57439	210
10/2010	57433	26
11/2010	57433	3
11/2010	57439	69
12/2010	57431	1219
12/2010	57433	380
12/2010	57439	3
01/2011	57433	3
02/2011	57431	1201
02/2011	57433	101
03/2011	57431	418
03/2011	57434	8
04/2011	57433	105
05/2011	57431	4640
05/2011	57433	121
07/2011	57433	2
08/2011	57433	133
09/2011	57433	4
10/2011	57433	229
12/2011	57431	485
12/2011	57433	4
01/2012	57431	783
01/2012	57433	0
02/2012	57433	3
03/2012	57431	2781
03/2012	57434	0
04/2012	57439	40
05/2012	57433	168
07/2012	57431	626
07/2012	57439	24
08/2012	57433	9
08/2012	57439	95
09/2012	57433	18
10/2012	57431	127
10/2012	57433	1213
11/2012	57439	1148
01/2013	57431	144
01/2013	57433	738
01/2013	57439	1104
02/2013	57439	31
03/2013	57431	0
03/2013	57433	0
03/2013	57439	2329
04/2013	57431	15
04/2013	57433	1391
04/2013	57434	76
04/2013	57439	157
05/2013	57431	759
05/2013	57439	2337
07/2013	57431	920
07/2013	57433	26
08/2013	57433	1381
08/2013	57439	54
09/2013	57433	11
09/2013	57439	202
10/2013	57433	25
10/2013	57439	1213
11/2013	57431	10
11/2013	57433	1249
11/2013	57439	5
12/2013	57433	36
01/2014	57431	0
01/2014	57439	2262
02/2014	57433	1992
02/2014	57434	164
02/2014	57439	2207
03/2014	57439	568
04/2014	57433	1
04/2014	57439	1653
05/2014	57439	484
06/2014	57439	3396
07/2014	57431	11
07/2014	57433	1987
07/2014	57439	162
08/2014	57431	946
08/2014	57439	3731
