obdobi	kod	cena
04/1999	0621	4
10/1999	0621	115
11/1999	0621	114
12/1999	0621	31
01/2000	0621	36
02/2000	0621	111
03/2000	0621	32
04/2000	0621	116
06/2000	0621	276
07/2000	0621	40
08/2000	0621	55
09/2000	0621	24
10/2000	0621	36
11/2000	0621	40
12/2000	0621	35
01/2001	0621	178
02/2001	0621	24
03/2001	0621	80
06/2001	0621	57
09/2001	0621	28
11/2001	0621	24
12/2001	0621	55
01/2002	0621	197
07/2002	0621	26
10/2002	0621	11
11/2002	0621	91
12/2002	0621	241
01/2003	0621	24
03/2003	0621	2
05/2003	0621	7
10/2003	0621	540
11/2003	0621	86
12/2003	0621	120
02/2004	0621	49
03/2004	0621	6
05/2004	0621	524
06/2004	0621	195
09/2004	0621	368
11/2004	0621	190
12/2004	0621	18
01/2005	0621	18
02/2005	0621	248
04/2005	0621	5
05/2005	0621	64
06/2005	0621	430
07/2005	0621	360
09/2005	0621	668
10/2005	0621	26
11/2005	0621	326
12/2005	0621	151
01/2006	0621	18
02/2006	0621	95
04/2006	0621	47
05/2006	0621	52
06/2006	0621	57
08/2006	0621	106
09/2006	0621	499
11/2006	0621	85
12/2006	0621	25
01/2007	0621	484
02/2007	0621	104
03/2007	0621	25
04/2007	0621	166
05/2007	0621	489
08/2007	0621	574
09/2007	0621	362
10/2007	0621	313
12/2007	0621	107
01/2008	0621	901
02/2008	0621	14
04/2008	0621	284
05/2008	0621	548
06/2008	0621	116
07/2008	0621	597
09/2008	0621	73
10/2008	0621	136
11/2008	0621	694
03/2009	0621	447
04/2009	0621	270
06/2009	0621	852
07/2009	0621	2
08/2009	0621	273
09/2009	0621	14
11/2009	0621	532
01/2010	0621	59
02/2010	0621	208
04/2010	0621	851
06/2010	0621	743
08/2010	0621	4
09/2010	0621	15
10/2010	0621	154
11/2010	0621	933
12/2010	0621	106
01/2011	0621	88
02/2011	0621	107
03/2011	0621	893
04/2011	0621	222
05/2011	0621	400
06/2011	0621	860
09/2011	0621	373
11/2011	0621	939
01/2012	0621	167
02/2012	0621	43
03/2012	0621	966
04/2012	0621	14
05/2012	0621	1
06/2012	0621	166
07/2012	0621	19
08/2012	0621	899
10/2012	0621	33
11/2012	0621	29
12/2012	0621	269
01/2013	0621	1016
02/2013	0621	2
03/2013	0621	130
04/2013	0621	974
05/2013	0621	26
07/2013	0621	327
08/2013	0621	0
09/2013	0621	1028
10/2013	0621	250
11/2013	0621	967
12/2013	0621	3
01/2014	0621	978
02/2014	0621	20
03/2014	0621	189
04/2014	0621	894
06/2014	0621	2
07/2014	0621	2
08/2014	0621	2
