obdobi	kod	cena
01/2007	7616	43511
02/2007	7616	19221
03/2007	7616	29936
04/2007	7616	39617
05/2007	7616	59928
06/2007	7616	38383
07/2007	7616	38318
08/2007	7616	158601
09/2007	7616	149963
10/2007	7616	130320
11/2007	7616	146537
12/2007	7616	94552
01/2008	7616	171163
02/2008	7616	230562
03/2008	7616	175436
04/2008	7616	236340
05/2008	7616	86642
06/2008	7616	45156
07/2008	7616	41157
08/2008	7616	24428
09/2008	7616	46034
10/2008	7616	98535
11/2008	7616	114907
12/2008	7616	114262
01/2009	7616	102845
02/2009	7616	111048
03/2009	7616	43312
04/2009	7616	62347
05/2009	7616	75144
06/2009	7616	75521
07/2009	7616	39537
08/2009	7616	62095
09/2009	7616	57020
10/2009	7616	59046
11/2009	7616	75912
12/2009	7616	68159
01/2010	7616	81087
02/2010	7616	76289
03/2010	7616	65352
04/2010	7616	73017
05/2010	7616	77920
06/2010	7616	173740
07/2010	7616	108311
08/2010	7616	122033
09/2010	7616	252851
10/2010	7616	215797
11/2010	7616	144145
12/2010	7616	373368
01/2011	7616	425683
02/2011	7616	171939
03/2011	7616	475207
04/2011	7616	379513
05/2011	7616	435003
06/2011	7616	614806
07/2011	7616	333484
08/2011	7616	437193
09/2011	7616	132779
10/2011	7616	250701
11/2011	7616	148156
12/2011	7616	127367
01/2012	7616	95543
02/2012	7616	41382
03/2012	7616	63352
04/2012	7616	91258
05/2012	7616	68471
06/2012	7616	98085
07/2012	7616	76386
08/2012	7616	103907
09/2012	7616	62995
10/2012	7616	100143
11/2012	7616	198936
12/2012	7616	236709
01/2013	7616	251792
02/2013	7616	265282
03/2013	7616	176295
04/2013	7616	212004
05/2013	7616	211363
06/2013	7616	178888
07/2013	7616	210703
08/2013	7616	189125
09/2013	7616	188724
10/2013	7616	253704
11/2013	7616	288125
12/2013	7616	327690
01/2014	7616	188179
02/2014	7616	182440
03/2014	7616	123494
04/2014	7616	118013
05/2014	7616	208320
06/2014	7616	111849
07/2014	7616	147001
08/2014	7616	107730
