obdobi	kod	cena
07/1999	73711	14
01/2000	73711	4
02/2000	73711	5
03/2000	73711	0
07/2000	73711	5
08/2000	73711	5
06/2001	73711	3
07/2001	73711	6
08/2001	73711	18
04/2002	73711	3
11/2002	73711	14
01/2003	73711	2
03/2003	73711	3
08/2003	73711	4
08/2003	73719	2606
09/2003	73711	2
02/2004	73711	38
02/2005	73719	652
04/2005	73711	93
08/2005	73711	45
08/2005	73719	45
10/2005	73711	15
05/2006	73719	103
07/2006	73712	1084
05/2007	73719	82
08/2007	73719	1111
09/2007	73719	1453
08/2008	73711	0
10/2008	73719	456
06/2009	73719	784
10/2009	73719	22
11/2009	73711	265
11/2009	73719	343
12/2009	73719	736
01/2010	73719	1810
03/2010	73719	27
04/2010	73711	10
07/2010	73719	677
10/2010	73719	568
12/2010	73711	0
12/2010	73719	78
01/2011	73719	913
02/2011	73719	378
03/2011	73712	8141
04/2011	73719	735
06/2011	73719	598
07/2011	73719	83
08/2011	73719	14
09/2011	73712	4202
09/2011	73719	10
10/2011	73711	232
11/2011	73711	568
11/2011	73719	652
02/2012	73719	55
05/2012	73719	913
06/2012	73719	1
07/2012	73719	509
08/2012	73719	1305
11/2012	73719	19
01/2013	73719	764
02/2013	73712	8511
02/2013	73719	0
04/2013	73711	17
04/2013	73719	385
05/2013	73711	5
05/2013	73719	3346
06/2013	73719	75
07/2013	73719	23
08/2013	73719	4966
09/2013	73719	3891
11/2013	73719	142
12/2013	73711	11
01/2014	73719	1780
02/2014	73719	3
03/2014	73719	25
04/2014	73719	1396
06/2014	73719	935
07/2014	73719	206
08/2014	73712	3
08/2014	73719	67
