obdobi	kod	cena
01/1999	62133	3
02/1999	62133	2
03/1999	62131	1
05/1999	62132	11
07/1999	62133	1
10/1999	62133	1
11/1999	62132	1
12/1999	62131	1
12/1999	62133	1
01/2000	62133	4
05/2000	62133	326
08/2000	62132	108
08/2000	62133	2
09/2000	62133	4
02/2001	62133	2
06/2001	62132	5
07/2001	62132	46
07/2001	62133	14
08/2001	62132	2
09/2001	62132	45
10/2001	62133	1018
11/2001	62132	1010
12/2001	62132	9
01/2002	62132	4
01/2002	62133	473
02/2002	62132	1
03/2002	62132	2
03/2002	62133	1089
04/2002	62132	5
05/2002	62131	1
05/2002	62133	58
07/2002	62133	534
08/2002	62131	66
09/2002	62131	6
09/2002	62133	16
10/2002	62131	446
10/2002	62133	1
11/2002	62132	7
11/2002	62133	55
12/2002	62131	6
12/2002	62133	78
01/2003	62132	12
01/2003	62133	437
02/2003	62131	3
02/2003	62132	11
03/2003	62132	11
03/2003	62133	23
04/2003	62132	6
04/2003	62133	3
05/2003	62132	10
05/2003	62133	212
06/2003	62133	20
07/2003	62131	6
07/2003	62132	8
07/2003	62133	483
09/2003	62133	214
10/2003	62133	9
11/2003	62132	25
11/2003	62133	34
12/2003	62131	1
12/2003	62132	60
12/2003	62133	45
01/2004	62131	1
01/2004	62132	1
01/2004	62133	18
02/2004	62131	5
02/2004	62132	15
02/2004	62133	698
03/2004	62131	2
03/2004	62132	1
03/2004	62133	22
04/2004	62132	12
04/2004	62133	18
05/2004	62133	3
06/2004	62132	25
07/2004	62133	342
08/2004	62133	14
10/2004	62133	117
11/2004	62132	2
12/2004	62132	0
01/2005	62133	629
02/2005	62132	12
02/2005	62133	7
03/2005	62132	181
03/2005	62133	13
04/2005	62132	27
04/2005	62133	1
05/2005	62131	1
05/2005	62132	1
05/2005	62133	453
06/2005	62132	3
06/2005	62133	0
07/2005	62131	0
07/2005	62132	12
07/2005	62133	1
08/2005	62131	1
08/2005	62132	43
09/2005	62132	11
09/2005	62133	1492
10/2005	62131	0
10/2005	62132	3
10/2005	62133	108
11/2005	62131	0
11/2005	62132	4
11/2005	62133	19
12/2005	62131	0
12/2005	62132	30
12/2005	62133	254
01/2006	62132	1
01/2006	62133	2
02/2006	62131	15
02/2006	62132	5
02/2006	62133	0
03/2006	62132	70
04/2006	62131	0
04/2006	62132	5
04/2006	62133	450
05/2006	62131	49
05/2006	62132	112
06/2006	62132	50
06/2006	62133	270
07/2006	62132	88
07/2006	62133	409
08/2006	62131	52
08/2006	62132	16
08/2006	62133	3
09/2006	62131	34
09/2006	62132	9
09/2006	62133	845
10/2006	62131	0
10/2006	62132	130
10/2006	62133	1158
11/2006	62131	11
11/2006	62132	6
11/2006	62133	113
12/2006	62131	0
12/2006	62132	14
01/2007	62131	0
01/2007	62132	40
01/2007	62133	74
02/2007	62132	73
02/2007	62133	10
03/2007	62132	15
03/2007	62133	26
04/2007	62132	9
04/2007	62133	490
05/2007	62132	36
05/2007	62133	175
06/2007	62132	33
06/2007	62133	31
07/2007	62132	1672
07/2007	62133	299
08/2007	62131	19
08/2007	62132	36
08/2007	62133	790
09/2007	62132	29
09/2007	62133	638
10/2007	62131	61
10/2007	62132	19
10/2007	62133	59
11/2007	62131	139
11/2007	62132	99
11/2007	62133	673
12/2007	62132	52
12/2007	62133	16
01/2008	62132	53
01/2008	62133	652
02/2008	62132	16
02/2008	62133	639
03/2008	62132	66
03/2008	62133	233
04/2008	62131	63
04/2008	62132	130
04/2008	62133	76
05/2008	62131	109
05/2008	62132	25
05/2008	62133	261
06/2008	62131	9
06/2008	62132	74
06/2008	62133	450
07/2008	62131	77
07/2008	62132	33
07/2008	62133	5
08/2008	62132	59
08/2008	62133	767
09/2008	62132	73
09/2008	62133	14
10/2008	62131	44
10/2008	62132	24
10/2008	62133	29
11/2008	62131	154
11/2008	62132	192
11/2008	62133	737
12/2008	62131	14
12/2008	62132	419
12/2008	62133	145
01/2009	62132	75
01/2009	62133	52
02/2009	62132	26
02/2009	62133	200
03/2009	62131	10
03/2009	62132	16
03/2009	62133	239
04/2009	62131	11
04/2009	62132	21
04/2009	62133	7
05/2009	62131	196
05/2009	62132	110
05/2009	62133	356
06/2009	62131	1
06/2009	62132	55
06/2009	62133	922
07/2009	62131	25
07/2009	62132	23
07/2009	62133	722
08/2009	62131	92
08/2009	62132	241
08/2009	62133	883
09/2009	62131	67
09/2009	62132	53
09/2009	62133	288
10/2009	62131	84
10/2009	62132	60
10/2009	62133	15
11/2009	62131	22
11/2009	62132	38
11/2009	62133	89
12/2009	62132	26
12/2009	62133	939
01/2010	62132	129
01/2010	62133	346
02/2010	62131	1
02/2010	62132	193
02/2010	62133	783
03/2010	62132	58
03/2010	62133	904
04/2010	62131	209
04/2010	62132	300
04/2010	62133	72
05/2010	62131	10
05/2010	62132	200
05/2010	62133	392
06/2010	62131	8
06/2010	62132	723
06/2010	62133	2562
07/2010	62131	96
07/2010	62132	28
07/2010	62133	1024
08/2010	62131	169
08/2010	62132	124
08/2010	62133	1639
09/2010	62131	25
09/2010	62132	40
09/2010	62133	755
10/2010	62131	254
10/2010	62132	44
10/2010	62133	2208
11/2010	62131	74
11/2010	62132	34
11/2010	62133	477
12/2010	62131	118
12/2010	62132	43
12/2010	62133	523
01/2011	62131	95
01/2011	62132	157
01/2011	62133	1999
02/2011	62131	29
02/2011	62132	203
02/2011	62133	1113
03/2011	62131	187
03/2011	62132	586
03/2011	62133	1009
04/2011	62131	8
04/2011	62132	206
04/2011	62133	1353
05/2011	62131	202
05/2011	62132	79
05/2011	62133	2381
06/2011	62131	19
06/2011	62132	124
06/2011	62133	2789
07/2011	62131	18
07/2011	62132	364
07/2011	62133	804
08/2011	62131	190
08/2011	62132	145
