obdobi	kod	cena
01/1999	5331	775
01/1999	5332	338
01/1999	5334	13
01/1999	5335	60
02/1999	5331	817
02/1999	5332	341
02/1999	5334	25
02/1999	5335	11
03/1999	5331	1218
03/1999	5332	167
03/1999	5334	21
03/1999	5335	54
04/1999	5331	288
04/1999	5332	145
04/1999	5334	53
04/1999	5335	125
05/1999	5331	689
05/1999	5332	17
05/1999	5334	40
05/1999	5335	69
06/1999	5331	1663
06/1999	5332	185
06/1999	5334	140
06/1999	5335	28
07/1999	5331	990
07/1999	5332	199
07/1999	5334	38
07/1999	5335	234
08/1999	5331	1338
08/1999	5332	142
08/1999	5334	45
08/1999	5335	291
09/1999	5331	397
09/1999	5332	110
09/1999	5334	35
09/1999	5335	90
10/1999	5331	1303
10/1999	5332	612
10/1999	5334	37
10/1999	5335	66
11/1999	5331	20
11/1999	5332	9
11/1999	5334	45
11/1999	5335	465
12/1999	5331	728
12/1999	5334	79
12/1999	5335	35
01/2000	5331	776
01/2000	5332	3
01/2000	5334	12
01/2000	5335	36
02/2000	5331	435
02/2000	5334	48
02/2000	5335	126
03/2000	5331	823
03/2000	5334	73
03/2000	5335	71
04/2000	5331	438
04/2000	5334	105
04/2000	5335	154
05/2000	5331	893
05/2000	5334	86
05/2000	5335	70
06/2000	5331	2075
06/2000	5334	41
06/2000	5335	149
07/2000	5331	1767
07/2000	5334	10
07/2000	5335	166
08/2000	5331	248
08/2000	5334	117
08/2000	5335	516
09/2000	5331	542
09/2000	5334	3
09/2000	5335	74
10/2000	5331	218
10/2000	5334	12
10/2000	5335	616
11/2000	5331	420
11/2000	5334	0
11/2000	5335	882
12/2000	5331	535
12/2000	5332	2
12/2000	5334	0
12/2000	5335	760
01/2001	5331	137
01/2001	5334	31
01/2001	5335	424
02/2001	5331	293
02/2001	5334	12
02/2001	5335	9
03/2001	5331	492
03/2001	5334	136
03/2001	5335	1
04/2001	5331	989
04/2001	5332	90
04/2001	5334	8
04/2001	5335	293
05/2001	5331	2490
05/2001	5334	2
05/2001	5335	39
06/2001	5331	2751
06/2001	5334	65
06/2001	5335	469
07/2001	5331	321
07/2001	5334	599
07/2001	5335	647
08/2001	5331	57
08/2001	5332	29
08/2001	5334	2
08/2001	5335	1033
09/2001	5331	828
09/2001	5332	7
09/2001	5334	249
09/2001	5335	633
10/2001	5331	575
10/2001	5332	68
10/2001	5334	6
10/2001	5335	904
11/2001	5331	158
11/2001	5334	45
11/2001	5335	342
12/2001	5331	30
12/2001	5334	74
12/2001	5335	409
01/2002	5331	2
01/2002	5334	41
01/2002	5335	14
02/2002	5331	374
02/2002	5334	114
02/2002	5335	28
03/2002	5331	1953
03/2002	5335	825
04/2002	5331	1465
04/2002	5334	78
04/2002	5335	25
05/2002	5331	862
05/2002	5334	4
05/2002	5335	72
06/2002	5331	1141
06/2002	5332	47
06/2002	5334	11
06/2002	5335	272
07/2002	5331	950
07/2002	5332	45
07/2002	5334	30
07/2002	5335	421
08/2002	5331	1120
08/2002	5332	18
08/2002	5334	2
08/2002	5335	1031
09/2002	5331	1113
09/2002	5332	61
09/2002	5335	571
10/2002	5331	35
10/2002	5332	25
10/2002	5334	183
10/2002	5335	52
11/2002	5331	383
11/2002	5334	101
11/2002	5335	1040
12/2002	5331	703
12/2002	5332	103
12/2002	5334	29
12/2002	5335	21
01/2003	5331	226
01/2003	5334	6
01/2003	5335	62
02/2003	5331	490
02/2003	5332	194
02/2003	5334	6
02/2003	5335	297
03/2003	5331	635
03/2003	5334	3
03/2003	5335	172
04/2003	5331	1509
04/2003	5332	11
04/2003	5334	8
04/2003	5335	548
05/2003	5331	1441
05/2003	5332	110
05/2003	5334	102
05/2003	5335	249
06/2003	5331	118
06/2003	5332	70
06/2003	5334	121
06/2003	5335	298
07/2003	5331	835
07/2003	5332	87
07/2003	5334	71
07/2003	5335	1391
08/2003	5331	767
08/2003	5332	58
08/2003	5334	6
08/2003	5335	1466
09/2003	5331	184
09/2003	5332	102
09/2003	5334	184
09/2003	5335	565
10/2003	5331	263
10/2003	5332	67
10/2003	5334	2
10/2003	5335	384
11/2003	5331	142
11/2003	5332	162
11/2003	5334	20
11/2003	5335	524
12/2003	5331	451
12/2003	5332	560
12/2003	5334	1
12/2003	5335	917
01/2004	5331	452
01/2004	5332	79
01/2004	5334	122
01/2004	5335	419
02/2004	5331	1228
02/2004	5332	11
02/2004	5334	24
02/2004	5335	992
03/2004	5331	932
03/2004	5334	21
03/2004	5335	1133
04/2004	5331	3732
04/2004	5332	1
04/2004	5334	314
04/2004	5335	270
05/2004	5331	1968
05/2004	5334	248
05/2004	5335	568
06/2004	5331	1866
06/2004	5334	77
06/2004	5335	516
07/2004	5331	2529
07/2004	5332	839
07/2004	5334	134
07/2004	5335	1870
08/2004	5331	1771
08/2004	5332	86
08/2004	5334	752
08/2004	5335	3527
09/2004	5331	1260
09/2004	5332	1
09/2004	5334	302
09/2004	5335	1412
10/2004	5331	392
10/2004	5332	16
10/2004	5334	119
10/2004	5335	1052
11/2004	5331	92
11/2004	5332	39
11/2004	5334	290
11/2004	5335	674
12/2004	5331	448
12/2004	5332	2
12/2004	5334	78
12/2004	5335	668
01/2005	5331	2098
01/2005	5332	1644
01/2005	5334	109
01/2005	5335	1065
02/2005	5331	2065
02/2005	5332	183
02/2005	5334	556
02/2005	5335	318
03/2005	5331	4975
03/2005	5334	237
03/2005	5335	2275
04/2005	5331	5681
04/2005	5332	445
04/2005	5334	778
04/2005	5335	1608
05/2005	5331	4202
05/2005	5332	114
05/2005	5334	78
05/2005	5335	1243
06/2005	5331	2827
06/2005	5332	26
06/2005	5334	411
06/2005	5335	2710
07/2005	5331	5552
07/2005	5334	64
07/2005	5335	2044
08/2005	5331	2199
08/2005	5332	3
08/2005	5334	150
08/2005	5335	2011
09/2005	5331	2387
09/2005	5332	14
09/2005	5334	177
09/2005	5335	1341
10/2005	5331	2844
10/2005	5334	392
10/2005	5335	1700
11/2005	5331	1317
11/2005	5332	16
11/2005	5334	676
11/2005	5335	1151
12/2005	5331	1333
12/2005	5332	184
12/2005	5334	216
12/2005	5335	655
01/2006	5331	3208
01/2006	5332	1
01/2006	5334	201
01/2006	5335	1175
02/2006	5331	2534
02/2006	5332	12387
02/2006	5334	338
02/2006	5335	1558
03/2006	5331	3485
03/2006	5332	125
03/2006	5334	116
03/2006	5335	1806
04/2006	5331	3935
04/2006	5332	139
04/2006	5334	245
04/2006	5335	608
05/2006	5331	4821
05/2006	5332	46
05/2006	5334	182
05/2006	5335	3974
06/2006	5331	2374
06/2006	5332	43
06/2006	5334	239
06/2006	5335	956
07/2006	5331	2909
07/2006	5332	977
07/2006	5334	336
07/2006	5335	2335
08/2006	5331	2804
08/2006	5332	17
08/2006	5334	163
08/2006	5335	1342
09/2006	5331	6470
09/2006	5332	10
09/2006	5334	263
09/2006	5335	1193
10/2006	5331	2801
10/2006	5332	3
10/2006	5334	298
10/2006	5335	1466
11/2006	5331	218
11/2006	5332	13
11/2006	5334	155
11/2006	5335	2295
12/2006	5331	2915
12/2006	5332	573
12/2006	5334	334
12/2006	5335	1235
01/2007	5331	2004
01/2007	5332	2566
01/2007	5334	359
01/2007	5335	574
02/2007	5331	4111
02/2007	5332	975
02/2007	5334	548
02/2007	5335	2323
03/2007	5331	2284
03/2007	5332	1806
03/2007	5334	652
03/2007	5335	5155
04/2007	5331	3841
04/2007	5332	2126
04/2007	5334	53
04/2007	5335	1178
05/2007	5331	5142
05/2007	5332	396
05/2007	5334	38
05/2007	5335	1660
06/2007	5331	5172
06/2007	5332	8
06/2007	5334	429
06/2007	5335	3946
07/2007	5331	1460
07/2007	5332	2
07/2007	5334	266
07/2007	5335	4522
08/2007	5331	3143
08/2007	5332	2
08/2007	5334	138
08/2007	5335	2405
09/2007	5331	2098
09/2007	5332	7
09/2007	5334	53
09/2007	5335	1196
10/2007	5331	6251
10/2007	5332	5
10/2007	5334	459
10/2007	5335	3315
11/2007	5331	1314
11/2007	5334	97
11/2007	5335	305
12/2007	5331	3396
12/2007	5332	5
12/2007	5334	92
12/2007	5335	109
01/2008	5331	2378
01/2008	5332	46
01/2008	5334	64
01/2008	5335	2158
02/2008	5331	1396
02/2008	5332	47
02/2008	5334	437
02/2008	5335	779
03/2008	5331	1366
03/2008	5332	37
03/2008	5334	782
03/2008	5335	1134
04/2008	5331	2829
04/2008	5332	1
04/2008	5334	444
04/2008	5335	1395
05/2008	5331	3145
05/2008	5332	109
05/2008	5334	89
05/2008	5335	1095
06/2008	5331	670
06/2008	5332	322
06/2008	5334	76
06/2008	5335	3535
07/2008	5331	440
07/2008	5332	1
07/2008	5334	325
07/2008	5335	1229
08/2008	5331	2225
08/2008	5332	53
08/2008	5334	365
08/2008	5335	1315
09/2008	5331	2503
09/2008	5332	8
09/2008	5334	293
09/2008	5335	2271
10/2008	5331	2170
10/2008	5332	12
10/2008	5334	141
10/2008	5335	371
11/2008	5331	132
11/2008	5332	42
11/2008	5334	232
11/2008	5335	2065
12/2008	5331	1099
12/2008	5332	11
12/2008	5334	458
12/2008	5335	862
01/2009	5331	9
01/2009	5332	124
01/2009	5334	747
01/2009	5335	662
02/2009	5331	31
02/2009	5332	11
02/2009	5334	823
02/2009	5335	416
03/2009	5331	152
03/2009	5332	19
03/2009	5334	533
03/2009	5335	603
04/2009	5331	31
04/2009	5332	41
04/2009	5334	623
04/2009	5335	862
05/2009	5331	5767
05/2009	5332	9
05/2009	5334	691
05/2009	5335	876
06/2009	5331	1925
06/2009	5332	55
06/2009	5334	247
06/2009	5335	1601
07/2009	5331	1163
07/2009	5332	6
07/2009	5334	274
07/2009	5335	838
08/2009	5331	30
08/2009	5332	31
08/2009	5334	113
08/2009	5335	470
09/2009	5331	1366
09/2009	5332	52
09/2009	5334	676
09/2009	5335	807
10/2009	5331	2492
10/2009	5332	19
10/2009	5334	1784
10/2009	5335	1907
11/2009	5331	391
11/2009	5332	59
11/2009	5334	1080
11/2009	5335	1057
12/2009	5331	1049
12/2009	5332	24
12/2009	5334	1556
12/2009	5335	999
01/2010	5331	41
01/2010	5332	7
01/2010	5334	2271
01/2010	5335	465
02/2010	5331	602
02/2010	5332	44
02/2010	5334	658
02/2010	5335	1413
03/2010	5331	1075
03/2010	5332	19
03/2010	5334	1482
03/2010	5335	2534
04/2010	5331	1537
04/2010	5332	684
04/2010	5334	977
04/2010	5335	2736
05/2010	5331	255
05/2010	5332	2
05/2010	5334	610
05/2010	5335	2153
06/2010	5331	526
06/2010	5332	4
06/2010	5334	178
06/2010	5335	3294
07/2010	5331	1912
07/2010	5332	1
07/2010	5334	329
07/2010	5335	2598
08/2010	5331	1649
08/2010	5332	45
08/2010	5334	138
08/2010	5335	1438
09/2010	5331	299
09/2010	5332	37
09/2010	5334	556
09/2010	5335	2575
10/2010	5331	2847
10/2010	5332	87
10/2010	5334	152
10/2010	5335	1487
11/2010	5331	866
11/2010	5332	35
11/2010	5334	445
11/2010	5335	2686
12/2010	5331	2901
12/2010	5332	134
12/2010	5334	1361
12/2010	5335	2070
01/2011	5331	1475
01/2011	5332	134
01/2011	5334	94
01/2011	5335	2577
02/2011	5331	1187
02/2011	5332	137
02/2011	5334	615
02/2011	5335	2263
03/2011	5331	877
03/2011	5332	8558
03/2011	5334	236
03/2011	5335	896
04/2011	5331	4376
04/2011	5332	16579
04/2011	5334	248
04/2011	5335	6315
05/2011	5331	677
05/2011	5332	35
05/2011	5334	614
05/2011	5335	14922
06/2011	5331	4512
06/2011	5332	4291
06/2011	5334	445
06/2011	5335	18836
07/2011	5331	327
07/2011	5332	434
07/2011	5334	1078
07/2011	5335	10527
08/2011	5331	1624
08/2011	5332	88
08/2011	5334	1140
08/2011	5335	9460
09/2011	5331	3035
09/2011	5332	213
09/2011	5334	963
09/2011	5335	12491
10/2011	5331	1323
10/2011	5332	93
10/2011	5334	1055
10/2011	5335	20863
11/2011	5331	1222
11/2011	5332	3719
11/2011	5334	418
11/2011	5335	800
12/2011	5331	480
12/2011	5332	165
12/2011	5334	324
12/2011	5335	848
01/2012	5331	319
01/2012	5332	376
01/2012	5334	96
01/2012	5335	1925
02/2012	5331	1171
02/2012	5332	80
02/2012	5334	758
02/2012	5335	462
03/2012	5331	189
03/2012	5332	386
03/2012	5334	138
03/2012	5335	2112
04/2012	5331	1801
04/2012	5332	590
04/2012	5334	265
04/2012	5335	2487
05/2012	5331	2700
05/2012	5332	1972
05/2012	5334	57
05/2012	5335	1421
06/2012	5331	1579
06/2012	5332	1917
06/2012	5334	370
06/2012	5335	5068
07/2012	5331	3189
07/2012	5332	10
07/2012	5334	936
07/2012	5335	1414
08/2012	5331	615
08/2012	5332	3208
08/2012	5334	259
08/2012	5335	1935
09/2012	5331	1649
09/2012	5332	1034
09/2012	5334	771
09/2012	5335	938
10/2012	5331	1416
10/2012	5332	662
10/2012	5334	1150
10/2012	5335	1407
11/2012	5331	1264
11/2012	5332	1187
11/2012	5334	529
11/2012	5335	1019
12/2012	5331	1913
12/2012	5332	875
12/2012	5334	323
12/2012	5335	1312
01/2013	5331	186
01/2013	5332	588
01/2013	5334	145
01/2013	5335	1013
02/2013	5331	239
02/2013	5332	296
02/2013	5334	190
02/2013	5335	1995
03/2013	5331	1029
03/2013	5332	983
03/2013	5334	757
03/2013	5335	2120
04/2013	5331	2293
04/2013	5332	46
04/2013	5334	704
04/2013	5335	3139
05/2013	5331	2165
05/2013	5332	133
05/2013	5334	1737
05/2013	5335	6748
06/2013	5331	2422
06/2013	5332	1688
06/2013	5334	113
