obdobi	kod	cena
12/2003	05722	110
01/2004	05722	35
10/2004	05729	38
11/2004	05722	22
11/2004	05729	645
12/2004	05722	71
12/2004	05729	1162
01/2005	05722	55
01/2005	05729	166
02/2005	05729	32
03/2005	05722	20
04/2005	05722	49
05/2005	05722	122
11/2005	05722	1423
11/2005	05729	187
12/2005	05722	2098
12/2005	05729	488
01/2006	05722	1428
01/2006	05729	149
02/2006	05722	112
02/2006	05729	243
03/2006	05722	43
05/2006	05722	370
10/2006	05722	417
10/2006	05729	309
11/2006	05722	2787
11/2006	05729	748
12/2006	05722	4582
12/2006	05729	2387
01/2007	05722	4204
01/2007	05729	3973
02/2007	05722	1533
02/2007	05729	2377
03/2007	05722	1422
03/2007	05729	1504
04/2007	05722	302
04/2007	05729	627
05/2007	05722	86
05/2007	05729	41
08/2007	05722	43
09/2007	05722	370
10/2007	05722	4114
10/2007	05729	1961
11/2007	05722	12907
11/2007	05729	1086
12/2007	05722	14250
12/2007	05729	3311
01/2008	05722	19264
01/2008	05729	3255
02/2008	05722	4472
02/2008	05729	4213
03/2008	05722	252
03/2008	05729	2107
04/2008	05722	521
07/2008	05721	974
08/2008	05721	895
08/2008	05729	6
09/2008	05721	1205
09/2008	05722	1018
09/2008	05729	3247
10/2008	05721	1232
10/2008	05722	11417
10/2008	05729	5947
11/2008	05722	12853
11/2008	05729	6980
12/2008	05722	16114
12/2008	05729	3357
01/2009	05721	47
01/2009	05722	15699
01/2009	05729	1428
02/2009	05722	12181
02/2009	05729	1773
03/2009	05722	4831
03/2009	05729	77
04/2009	05722	48
08/2009	05722	1
09/2009	05722	1825
09/2009	05729	2102
10/2009	05722	11953
10/2009	05729	7787
11/2009	05722	18602
11/2009	05729	7900
12/2009	05722	18288
12/2009	05729	7221
01/2010	05721	6
01/2010	05722	13668
01/2010	05729	7773
02/2010	05721	3
02/2010	05722	13270
02/2010	05729	6823
03/2010	05721	5
03/2010	05722	6567
03/2010	05729	379
04/2010	05722	1011
09/2010	05722	2466
09/2010	05729	764
10/2010	05722	10660
10/2010	05729	7822
11/2010	05722	15631
11/2010	05729	14875
12/2010	05721	1
12/2010	05722	9192
12/2010	05729	14456
01/2011	05721	2
01/2011	05722	9793
01/2011	05729	6460
02/2011	05721	2
02/2011	05722	11761
02/2011	05729	5765
03/2011	05721	3
03/2011	05722	4694
03/2011	05729	1747
04/2011	05721	1
04/2011	05722	2
04/2011	05729	956
09/2011	05722	922
09/2011	05729	37
10/2011	05722	4255
10/2011	05729	1211
11/2011	05721	3419
11/2011	05722	9314
11/2011	05729	1515
12/2011	05721	5936
12/2011	05722	16222
12/2011	05729	3826
01/2012	05721	3649
01/2012	05722	10028
01/2012	05729	2453
02/2012	05721	2113
02/2012	05722	12144
02/2012	05729	2768
03/2012	05722	1151
03/2012	05729	59
04/2012	05722	42
05/2012	05721	3
05/2012	05722	1
06/2012	05722	1
08/2012	05722	3
09/2012	05721	688
09/2012	05722	162
09/2012	05729	669
10/2012	05721	3613
10/2012	05722	5405
10/2012	05729	2282
11/2012	05721	2725
11/2012	05722	13225
11/2012	05729	1186
12/2012	05721	979
12/2012	05722	11001
12/2012	05729	20
01/2013	05722	15787
01/2013	05729	74
02/2013	05722	4456
02/2013	05729	44
03/2013	05722	883
04/2013	05721	23
04/2013	05729	0
09/2013	05722	1159
10/2013	05721	504
10/2013	05722	13114
10/2013	05729	85
11/2013	05722	23151
12/2013	05721	4
12/2013	05722	18494
12/2013	05729	214
01/2014	05722	15140
01/2014	05729	5
02/2014	05722	13352
02/2014	05729	286
03/2014	05722	1933
04/2014	05722	207
05/2014	05722	59
