obdobi	kod	cena
01/2000	57531	6
01/2001	57539	29
02/2001	57539	49
03/2001	57539	39
04/2001	57539	19
05/2001	57539	78
06/2001	57539	19
07/2001	57539	67
12/2001	57539	9
02/2002	57539	64
03/2002	57539	8
05/2002	57539	7
06/2002	57539	60
07/2002	57539	8
08/2002	57539	23
11/2002	57539	8
03/2003	57539	23
05/2003	57539	194
07/2003	57539	15
08/2003	57539	16
10/2003	57539	16
11/2003	57539	47
12/2003	57539	16
01/2004	57531	3
01/2004	57539	24
03/2004	57539	32
04/2004	57539	65
05/2004	57539	24
09/2004	57539	41
10/2004	57539	56
11/2004	57539	0
12/2004	57531	2
12/2004	57539	0
01/2005	57539	0
03/2005	57539	0
04/2005	57539	0
06/2005	57539	0
07/2005	57539	23
10/2005	57539	16
08/2006	57539	269
03/2007	57539	0
04/2007	57539	0
05/2007	57539	0
10/2007	57539	356
03/2008	57531	44
05/2008	57531	656
06/2008	57539	998
09/2008	57539	1
10/2008	57539	532
12/2008	57539	620
02/2009	57531	44
02/2009	57539	634
06/2009	57531	125
08/2009	57539	0
10/2009	57531	94
10/2009	57539	0
11/2009	57531	2
07/2010	57531	145
07/2010	57539	2
09/2010	57531	1351
09/2010	57539	0
10/2010	57531	141
11/2010	57539	46
02/2011	57539	15
03/2011	57531	131
03/2011	57539	0
04/2011	57531	17
04/2011	57539	132
05/2011	57539	1
06/2011	57539	188
08/2011	57539	1
09/2011	57539	0
10/2011	57531	1
11/2011	57539	582
12/2011	57531	12
01/2012	57531	15
01/2012	57539	395
02/2012	57539	210
04/2012	57539	577
05/2012	57539	1
06/2012	57531	10
06/2012	57539	1
07/2012	57539	339
08/2012	57539	249
09/2012	57539	0
10/2012	57539	390
01/2013	57539	195
02/2013	57539	395
03/2013	57539	0
04/2013	57539	0
05/2013	57539	2
06/2013	57539	183
07/2013	57539	1
08/2013	57539	0
09/2013	57531	13
09/2013	57539	179
10/2013	57539	188
11/2013	57539	369
12/2013	57531	85
12/2013	57539	16
01/2014	57539	97
02/2014	57539	32
03/2014	57539	31
04/2014	57539	35
05/2014	57539	25
06/2014	57531	0
06/2014	57539	31
07/2014	57539	485
08/2014	57539	287
