obdobi	kod	cena
01/1999	77863	92
01/1999	77864	0
01/1999	77865	4
01/1999	77866	1
01/1999	77868	1
02/1999	77863	88
02/1999	77864	1
02/1999	77865	20
02/1999	77866	2
02/1999	77868	1
03/1999	77861	0
03/1999	77863	42
03/1999	77865	81
03/1999	77866	12
03/1999	77867	1
03/1999	77868	32
04/1999	77863	67
04/1999	77864	0
04/1999	77865	26
04/1999	77866	0
04/1999	77868	22
05/1999	77863	47
05/1999	77864	194
05/1999	77865	2
05/1999	77866	18
05/1999	77868	12
06/1999	77863	80
06/1999	77864	2
06/1999	77865	2
06/1999	77866	1
06/1999	77867	23
06/1999	77868	2
07/1999	77863	165
07/1999	77864	6
07/1999	77865	35
07/1999	77866	0
07/1999	77867	0
07/1999	77868	20
08/1999	77861	20
08/1999	77863	29
08/1999	77864	2
08/1999	77868	17
09/1999	77863	534
09/1999	77864	1
09/1999	77866	31
09/1999	77868	17
10/1999	77863	39
10/1999	77864	2
10/1999	77865	9
10/1999	77866	2
10/1999	77867	23
10/1999	77868	3
11/1999	77863	474
11/1999	77864	14
11/1999	77865	15
11/1999	77866	1
11/1999	77867	1919
11/1999	77868	2
12/1999	77863	29
12/1999	77864	6
12/1999	77865	26
12/1999	77866	2
12/1999	77867	0
12/1999	77868	15
01/2000	77863	605
01/2000	77864	1
01/2000	77866	92
01/2000	77867	2
01/2000	77868	5
02/2000	77863	39
02/2000	77864	10
02/2000	77865	2
02/2000	77866	1
02/2000	77867	0
02/2000	77868	1
03/2000	77861	1
03/2000	77863	93
03/2000	77864	42
03/2000	77865	22
03/2000	77866	17
03/2000	77867	0
03/2000	77868	1
04/2000	77863	2
04/2000	77864	1
04/2000	77866	0
04/2000	77867	0
04/2000	77868	0
04/2000	77869	96
05/2000	77863	1288
05/2000	77864	4
05/2000	77865	284
05/2000	77866	0
05/2000	77868	38
05/2000	77869	125
06/2000	77863	29
06/2000	77864	1
06/2000	77866	53
06/2000	77868	78
06/2000	77869	94
07/2000	77863	42
07/2000	77864	7
07/2000	77865	10
07/2000	77866	27
07/2000	77868	45
08/2000	77863	750
08/2000	77864	3
08/2000	77865	24
08/2000	77866	81
08/2000	77867	5
08/2000	77868	2
08/2000	77869	55
09/2000	77863	6
09/2000	77864	2
09/2000	77865	16
09/2000	77866	56
09/2000	77868	197
09/2000	77869	216
10/2000	77863	422
10/2000	77864	8
10/2000	77865	697
10/2000	77866	160
10/2000	77867	1109
10/2000	77868	26
11/2000	77863	64
11/2000	77864	1
11/2000	77865	2
11/2000	77866	29
11/2000	77867	4
11/2000	77868	10
12/2000	77862	474
12/2000	77863	37
12/2000	77864	23
12/2000	77865	4
12/2000	77866	0
12/2000	77867	9
12/2000	77868	14
12/2000	77869	10
01/2001	77862	22
01/2001	77863	1055
01/2001	77864	547
01/2001	77865	729
01/2001	77866	86
01/2001	77867	1071
01/2001	77868	109
01/2001	77869	184
02/2001	77861	4
02/2001	77863	171
02/2001	77866	5
02/2001	77867	49
02/2001	77868	2
02/2001	77869	39
03/2001	77861	7
03/2001	77862	50
03/2001	77863	229
03/2001	77864	2
03/2001	77865	636
03/2001	77866	216
03/2001	77867	35
03/2001	77868	6
04/2001	77862	14
04/2001	77863	52
04/2001	77864	2
04/2001	77865	47
04/2001	77866	8
04/2001	77867	259
04/2001	77868	4
05/2001	77862	14
05/2001	77863	1020
05/2001	77864	360
05/2001	77865	13
05/2001	77866	58
05/2001	77867	9
05/2001	77868	779
05/2001	77869	50
06/2001	77862	47
06/2001	77863	1280
06/2001	77864	73
06/2001	77865	108
06/2001	77866	49
06/2001	77868	2
06/2001	77869	295
07/2001	77863	540
07/2001	77864	31
07/2001	77866	113
07/2001	77867	16
07/2001	77868	2
07/2001	77869	125
08/2001	77862	20
08/2001	77863	1338
08/2001	77864	9
08/2001	77865	588
08/2001	77866	26
08/2001	77867	3
08/2001	77868	7
09/2001	77863	2166
09/2001	77864	3
09/2001	77865	18
09/2001	77866	170
09/2001	77867	18
09/2001	77868	3
10/2001	77863	1526
10/2001	77864	67
10/2001	77865	191
10/2001	77866	42
10/2001	77867	6
10/2001	77868	1164
11/2001	77862	47
11/2001	77863	843
