obdobi	kod	cena
04/1999	77521	19
06/1999	77521	41
07/1999	77521	23
08/1999	77521	83
10/1999	77522	106
11/1999	77521	7
01/2000	77521	45
04/2000	77521	20
06/2000	77521	58
07/2000	77521	3
11/2000	77521	19
12/2000	77521	25
02/2001	77521	12
04/2001	77521	31
05/2001	77521	24
06/2001	77521	86
06/2001	77522	13
07/2001	77521	142
08/2001	77521	33
09/2001	77521	102
11/2001	77521	47
01/2002	77521	699
03/2002	77521	12
04/2002	77521	48
05/2002	77521	2036
06/2002	77521	134
07/2002	77521	689
08/2002	77521	71
09/2002	77521	1474
09/2002	77522	9
10/2002	77521	1414
11/2002	77521	1522
12/2002	77521	3510
01/2003	77521	1103
02/2003	77521	1194
03/2003	77521	422
04/2003	77521	1125
05/2003	77521	2939
06/2003	77521	1806
07/2003	77521	6762
07/2003	77522	72
08/2003	77521	2899
08/2003	77522	43
09/2003	77521	5931
09/2003	77522	61
10/2003	77521	2781
10/2003	77522	33
11/2003	77521	7383
11/2003	77522	27
12/2003	77521	5795
12/2003	77522	81
01/2004	77521	950
01/2004	77522	38
02/2004	77521	4989
02/2004	77522	96
03/2004	77521	3313
03/2004	77522	3
04/2004	77521	5755
05/2004	77521	6935
05/2004	77522	755
06/2004	77521	10636
07/2004	77521	9668
08/2004	77521	13715
08/2004	77522	174
09/2004	77521	20416
09/2004	77522	849
10/2004	77521	18103
11/2004	77521	18349
12/2004	77521	10023
12/2004	77522	559
01/2005	77521	2715
01/2005	77522	331
02/2005	77521	4062
03/2005	77521	5880
03/2005	77522	802
04/2005	77521	15116
04/2005	77522	466
05/2005	77521	21065
05/2005	77522	407
06/2005	77521	17310
06/2005	77522	410
07/2005	77521	13859
07/2005	77522	2044
08/2005	77521	12620
08/2005	77522	956
09/2005	77521	18348
09/2005	77522	1082
10/2005	77521	7662
11/2005	77521	7317
11/2005	77522	618
12/2005	77521	11194
12/2005	77522	1363
01/2006	77521	5621
01/2006	77522	636
02/2006	77521	8234
02/2006	77522	962
03/2006	77521	13974
03/2006	77522	2365
04/2006	77521	16222
04/2006	77522	548
05/2006	77521	12011
05/2006	77522	1103
06/2006	77521	17578
06/2006	77522	2100
07/2006	77521	24556
07/2006	77522	971
08/2006	77521	40158
08/2006	77522	3411
09/2006	77521	13924
09/2006	77522	1559
10/2006	77521	32096
10/2006	77522	3407
11/2006	77521	8456
11/2006	77522	619
12/2006	77521	16736
12/2006	77522	1790
01/2007	77521	20548
01/2007	77522	2177
02/2007	77521	5996
02/2007	77522	493
03/2007	77521	16636
03/2007	77522	2419
04/2007	77521	8417
04/2007	77522	2725
05/2007	77521	21198
05/2007	77522	3290
06/2007	77521	25700
06/2007	77522	3978
07/2007	77521	20972
07/2007	77522	5901
08/2007	77521	26487
08/2007	77522	5525
09/2007	77521	17912
09/2007	77522	3643
10/2007	77521	41274
10/2007	77522	4622
11/2007	77521	14299
11/2007	77522	742
12/2007	77521	16074
12/2007	77522	4818
01/2008	77521	20538
01/2008	77522	7808
02/2008	77521	11730
02/2008	77522	3911
03/2008	77521	11441
03/2008	77522	1384
04/2008	77521	10524
04/2008	77522	328
05/2008	77521	10668
05/2008	77522	1331
06/2008	77521	35066
06/2008	77522	605
07/2008	77521	35894
07/2008	77522	6333
08/2008	77521	31014
08/2008	77522	3544
09/2008	77521	26163
09/2008	77522	2151
10/2008	77521	21987
10/2008	77522	3601
11/2008	77521	14889
11/2008	77522	2212
12/2008	77521	10338
12/2008	77522	2801
01/2009	77521	11539
01/2009	77522	2493
02/2009	77521	9298
02/2009	77522	8208
03/2009	77521	17088
03/2009	77522	6340
04/2009	77521	24560
04/2009	77522	11771
05/2009	77521	24570
05/2009	77522	5181
06/2009	77521	28789
06/2009	77522	3596
07/2009	77521	33622
07/2009	77522	5446
08/2009	77521	24663
08/2009	77522	2248
09/2009	77521	28684
09/2009	77522	729
10/2009	77521	12296
10/2009	77522	3368
11/2009	77521	24751
11/2009	77522	5027
12/2009	77521	16160
12/2009	77522	5770
01/2010	77521	23367
01/2010	77522	5110
02/2010	77521	24318
02/2010	77522	5109
03/2010	77521	35158
03/2010	77522	10447
04/2010	77521	40992
04/2010	77522	4445
05/2010	77521	46324
05/2010	77522	6915
06/2010	77521	51294
06/2010	77522	7243
07/2010	77521	40995
07/2010	77522	5586
08/2010	77521	35922
08/2010	77522	2635
09/2010	77521	35104
09/2010	77522	6639
10/2010	77521	32025
10/2010	77522	3417
11/2010	77521	29443
11/2010	77522	5683
12/2010	77521	22239
12/2010	77522	6381
01/2011	77521	25670
01/2011	77522	5995
02/2011	77521	18921
02/2011	77522	4278
03/2011	77521	17556
03/2011	77522	3139
04/2011	77521	26410
04/2011	77522	3648
05/2011	77521	37330
05/2011	77522	7313
06/2011	77521	36777
06/2011	77522	5272
07/2011	77521	30997
07/2011	77522	5657
08/2011	77521	27568
08/2011	77522	7058
09/2011	77521	28662
09/2011	77522	4926
10/2011	77521	24203
10/2011	77522	6284
11/2011	77521	29061
11/2011	77522	6489
12/2011	77521	28223
12/2011	77522	4852
01/2012	77521	23855
01/2012	77522	6331
02/2012	77521	15567
02/2012	77522	7923
03/2012	77521	13917
03/2012	77522	2467
04/2012	77521	20902
04/2012	77522	7535
05/2012	77521	33059
05/2012	77522	5906
06/2012	77521	40935
06/2012	77522	9290
07/2012	77521	35569
07/2012	77522	6549
08/2012	77521	36175
08/2012	77522	5011
09/2012	77521	33367
09/2012	77522	4615
10/2012	77521	19781
10/2012	77522	8149
11/2012	77521	23603
11/2012	77522	6022
12/2012	77521	13979
12/2012	77522	3428
01/2013	77521	16072
01/2013	77522	10101
02/2013	77521	11754
02/2013	77522	7160
03/2013	77521	14126
03/2013	77522	9156
04/2013	77521	22714
04/2013	77522	7576
05/2013	77521	16263
05/2013	77522	6578
06/2013	77521	11028
06/2013	77522	6833
07/2013	77521	26705
07/2013	77522	4252
08/2013	77521	14176
08/2013	77522	5955
09/2013	77521	26064
09/2013	77522	5544
10/2013	77521	21476
10/2013	77522	4631
11/2013	77521	19913
11/2013	77522	6780
12/2013	77521	14789
12/2013	77522	6340
01/2014	77521	24029
01/2014	77522	14195
02/2014	77521	13232
02/2014	77522	15102
03/2014	77521	7934
03/2014	77522	13671
04/2014	77521	18638
04/2014	77522	10745
05/2014	77521	41415
05/2014	77522	10905
06/2014	77521	31811
06/2014	77522	5301
07/2014	77521	37198
07/2014	77522	7663
08/2014	77521	21557
08/2014	77522	5360
