obdobi	kod	cena
01/1999	792	111
02/1999	793	215
03/1999	793	1154
04/1999	793	1145
05/1999	793	1192
06/1999	793	1726
07/1999	793	1427
08/1999	793	553
09/1999	793	11
10/1999	793	430
11/1999	793	129
12/1999	793	16
01/2000	792	426
01/2000	793	2
02/2000	791	3
02/2000	793	183
03/2000	793	1688
04/2000	792	1177
04/2000	793	3300
05/2000	793	2854
06/2000	793	1106
07/2000	793	1245
08/2000	793	1518
09/2000	793	430
10/2000	793	6
11/2000	793	35
12/2000	793	1233
01/2001	793	3
02/2001	793	351
03/2001	793	1745
04/2001	793	3017
05/2001	793	2840
06/2001	793	1749
07/2001	793	972
08/2001	793	331
09/2001	793	202
10/2001	793	416
11/2001	793	801
12/2001	793	464
01/2002	793	241
02/2002	793	596
03/2002	793	1660
04/2002	793	3406
05/2002	792	65
05/2002	793	1371
06/2002	791	36
06/2002	793	1292
07/2002	792	15
07/2002	793	765
08/2002	793	809
09/2002	792	4
09/2002	793	129
10/2002	793	64
11/2002	793	1120
12/2002	793	55
01/2003	793	960
02/2003	792	30
02/2003	793	296
03/2003	792	175
03/2003	793	2377
04/2003	792	12
04/2003	793	1380
05/2003	793	3606
06/2003	791	33
06/2003	793	1398
07/2003	793	895
08/2003	791	804
08/2003	793	311
09/2003	791	525
09/2003	793	470
10/2003	793	269
11/2003	791	820
11/2003	792	4
11/2003	793	494
12/2003	791	1642
12/2003	792	4
12/2003	793	1914
01/2004	791	1020
01/2004	792	7905
01/2004	793	199
02/2004	791	333
02/2004	793	189
03/2004	791	1373
03/2004	792	8780
03/2004	793	544
04/2004	791	705
04/2004	792	8353
04/2004	793	661
05/2004	793	5532
06/2004	791	2064
06/2004	792	6202
06/2004	793	4617
07/2004	791	919
07/2004	792	411
07/2004	793	3047
08/2004	793	618
09/2004	791	905
09/2004	793	399
10/2004	791	900
10/2004	793	265
11/2004	791	1850
11/2004	792	87
11/2004	793	760
12/2004	793	606
01/2005	793	2340
02/2005	791	2025
02/2005	793	1751
03/2005	792	234
03/2005	793	1613
04/2005	791	1732
04/2005	793	2300
05/2005	792	46
05/2005	793	2411
06/2005	791	830
06/2005	792	76
06/2005	793	3125
07/2005	791	1370
07/2005	793	876
08/2005	791	792
08/2005	793	865
09/2005	792	7163
09/2005	793	375
10/2005	792	9840
10/2005	793	187
11/2005	791	968
11/2005	792	7739
11/2005	793	838
12/2005	791	218
12/2005	792	5884
12/2005	793	965
01/2006	791	283
01/2006	792	162744
01/2006	793	482
02/2006	793	1050
03/2006	793	1927
04/2006	791	3
04/2006	792	18086
04/2006	793	1801
05/2006	791	2560
05/2006	792	2375
05/2006	793	2336
06/2006	791	1
06/2006	792	24096
06/2006	793	3821
07/2006	791	3435
07/2006	793	1104
08/2006	791	1568
08/2006	792	13160
08/2006	793	899
09/2006	791	1
09/2006	792	5835
09/2006	793	109
10/2006	791	144
10/2006	792	16501
10/2006	793	10
11/2006	792	8122
11/2006	793	98
12/2006	792	2952
12/2006	793	491
01/2007	792	5446
01/2007	793	436
02/2007	791	2642
02/2007	792	28893
02/2007	793	1955
03/2007	791	62
03/2007	792	8875
03/2007	793	3243
04/2007	792	10365
04/2007	793	2844
05/2007	792	1382
05/2007	793	4073
06/2007	792	12609
06/2007	793	2800
07/2007	791	730
07/2007	792	12894
07/2007	793	2462
08/2007	791	1
08/2007	792	19796
08/2007	793	887
09/2007	792	4885
09/2007	793	399
10/2007	791	103
10/2007	792	8207
10/2007	793	1102
11/2007	791	140
11/2007	792	2664
11/2007	793	486
12/2007	791	1014
12/2007	792	11544
12/2007	793	1187
01/2008	791	554
01/2008	792	11899
01/2008	793	2136
02/2008	791	1475
02/2008	792	12038
02/2008	793	6768
03/2008	791	2773
03/2008	792	11508
03/2008	793	2602
04/2008	791	191
04/2008	792	5237
04/2008	793	5756
05/2008	791	2194
05/2008	792	8310
05/2008	793	1407
06/2008	791	538
06/2008	792	8413
06/2008	793	2522
07/2008	791	2385
07/2008	792	47
07/2008	793	2875
08/2008	791	423
08/2008	792	16362
08/2008	793	252
09/2008	791	1
09/2008	792	6694
09/2008	793	838
10/2008	791	789
10/2008	792	11316
10/2008	793	2259
11/2008	791	472
11/2008	792	12652
11/2008	793	2203
12/2008	791	0
12/2008	792	13838
12/2008	793	126
01/2009	791	511
01/2009	792	26640
01/2009	793	1043
02/2009	791	0
02/2009	792	192
02/2009	793	3349
03/2009	791	0
03/2009	792	15450
03/2009	793	2446
04/2009	791	0
04/2009	792	15064
04/2009	793	3775
05/2009	791	1
05/2009	792	13252
05/2009	793	2256
06/2009	791	9455
06/2009	792	13334
06/2009	793	3570
07/2009	791	6266
07/2009	793	1714
08/2009	791	453
08/2009	793	160
09/2009	791	18
09/2009	793	39
10/2009	791	12294
10/2009	792	41
10/2009	793	69
11/2009	791	2031
11/2009	793	56
12/2009	791	10
12/2009	792	16
12/2009	793	1040
01/2010	791	101
01/2010	792	4046
01/2010	793	1054
02/2010	791	895
02/2010	792	46
02/2010	793	2686
03/2010	791	1
03/2010	792	829
03/2010	793	4203
04/2010	791	61
04/2010	793	3163
05/2010	792	5366
05/2010	793	3765
06/2010	791	232
06/2010	792	12057
06/2010	793	3723
07/2010	791	52
07/2010	792	1
07/2010	793	729
08/2010	791	561
08/2010	792	13
08/2010	793	386
09/2010	791	11385
09/2010	792	6724
09/2010	793	581
10/2010	791	7942
10/2010	792	58
10/2010	793	1262
11/2010	791	6797
11/2010	792	817
11/2010	793	532
12/2010	791	12298
12/2010	793	1016
01/2011	791	4474
01/2011	793	316
02/2011	791	3108
02/2011	793	1901
03/2011	791	6498
03/2011	793	2129
04/2011	791	7831
04/2011	792	25
04/2011	793	3910
05/2011	791	1941
05/2011	793	2407
06/2011	791	3963
06/2011	793	4994
07/2011	791	2156
07/2011	792	74
07/2011	793	3073
08/2011	791	1118
08/2011	792	11
08/2011	793	1331
09/2011	791	17263
09/2011	793	1060
10/2011	791	8153
10/2011	793	407
11/2011	791	14201
11/2011	792	80
11/2011	793	1655
12/2011	791	24052
12/2011	792	88
12/2011	793	603
