obdobi	kod	cena
02/1999	74187	1
03/1999	74182	47
04/1999	74182	109
04/1999	74189	18
05/1999	74187	0
05/1999	74189	48
06/1999	74187	2
07/1999	74189	6
08/1999	74187	7
08/1999	74189	35
09/1999	74189	247
10/1999	74189	56
11/1999	74189	3
12/1999	74187	7
12/1999	74189	677
01/2000	74189	11
02/2000	74189	67
03/2000	74187	20
03/2000	74189	404
04/2000	74187	250
04/2000	74189	277
05/2000	74189	56
06/2000	74186	71
06/2000	74187	14
06/2000	74189	79
07/2000	74189	651
08/2000	74189	44
09/2000	74182	475
09/2000	74189	54
10/2000	74186	61
10/2000	74187	8
10/2000	74189	27
11/2000	74182	242
11/2000	74189	54
12/2000	74182	671
12/2000	74189	20
01/2001	74182	342
01/2001	74189	66
02/2001	74182	456
02/2001	74189	239
03/2001	74182	263
04/2001	74182	149
04/2001	74187	30
04/2001	74189	11
05/2001	74182	305
06/2001	74182	34
06/2001	74189	364
07/2001	74182	907
07/2001	74189	36
08/2001	74187	4
08/2001	74189	42
09/2001	74189	32
10/2001	74189	37
02/2002	74189	194
03/2002	74187	17
03/2002	74189	15
04/2002	74182	97
04/2002	74187	75
04/2002	74189	84
05/2002	74182	210
05/2002	74187	167
05/2002	74189	356
06/2002	74182	27
06/2002	74187	52
06/2002	74189	77
07/2002	74189	58
08/2002	74187	72
08/2002	74189	535
09/2002	74186	1038
09/2002	74187	109
09/2002	74189	354
10/2002	74189	560
11/2002	74187	2
11/2002	74189	2
12/2002	74187	38
12/2002	74189	301
01/2003	74187	51
01/2003	74189	299
02/2003	74187	10
02/2003	74189	164
03/2003	74187	10
03/2003	74189	113
04/2003	74187	2
04/2003	74189	661
05/2003	74187	509
05/2003	74189	282
06/2003	74187	125
06/2003	74189	57
07/2003	74187	83
07/2003	74189	484
08/2003	74187	26
08/2003	74189	553
09/2003	74186	15
09/2003	74187	601
09/2003	74189	175
10/2003	74184	813
10/2003	74187	124
10/2003	74189	1101
11/2003	74187	44
11/2003	74189	149
12/2003	74185	14
12/2003	74187	166
12/2003	74189	37
01/2004	74187	361
01/2004	74189	64
02/2004	74187	528
02/2004	74189	164
03/2004	74186	16
03/2004	74187	114
03/2004	74189	684
04/2004	74187	768
04/2004	74189	1800
05/2004	74183	4
05/2004	74184	777
05/2004	74187	22
05/2004	74189	863
06/2004	74187	16
06/2004	74189	3332
07/2004	74187	20
07/2004	74189	878
08/2004	74182	34
08/2004	74183	10
08/2004	74186	64
08/2004	74187	17
08/2004	74189	876
09/2004	74182	10
09/2004	74187	147
09/2004	74189	1494
10/2004	74187	23
10/2004	74189	738
11/2004	74182	133
11/2004	74187	3
11/2004	74189	8
12/2004	74183	4
12/2004	74187	300
01/2005	74187	60
01/2005	74189	2
02/2005	74183	25
02/2005	74187	35
02/2005	74189	864
03/2005	74182	1
03/2005	74183	141
03/2005	74187	10
03/2005	74189	34
04/2005	74182	3
04/2005	74189	770
05/2005	74182	21
05/2005	74186	215
05/2005	74187	419
05/2005	74189	15
06/2005	74182	29
