obdobi	kod	cena
01/1999	77324	19
01/1999	77328	15
02/1999	77328	1
02/1999	77329	14
03/1999	77328	25
04/1999	77324	4
04/1999	77328	59
04/1999	77329	0
05/1999	77328	25
05/1999	77329	1
06/1999	77324	4
07/1999	77328	43
07/1999	77329	0
08/1999	77328	21
08/1999	77329	9
09/1999	77324	44
09/1999	77328	49
10/1999	77328	17
10/1999	77329	1
11/1999	77328	16
11/1999	77329	1
12/1999	77328	14
01/2000	77324	2
01/2000	77328	21
01/2000	77329	1
02/2000	77328	30
03/2000	77328	16
04/2000	77328	21
05/2000	77324	1
05/2000	77328	48
05/2000	77329	0
06/2000	77324	4
06/2000	77328	46
07/2000	77324	6
07/2000	77328	30
08/2000	77324	8
08/2000	77328	16
09/2000	77324	8
09/2000	77328	76
09/2000	77329	3
10/2000	77324	54
10/2000	77328	99
11/2000	77324	9
11/2000	77328	57
12/2000	77324	41
12/2000	77328	25
01/2001	77324	8
01/2001	77328	46
02/2001	77328	94
03/2001	77328	220
04/2001	77324	6
04/2001	77328	134
05/2001	77324	16
05/2001	77328	199
06/2001	77324	13
06/2001	77328	144
07/2001	77328	21
08/2001	77324	89
08/2001	77328	12
09/2001	77324	443
09/2001	77328	62
10/2001	77324	467
10/2001	77328	780
11/2001	77324	550
11/2001	77328	1631
12/2001	77324	544
12/2001	77328	35
01/2002	77324	435
01/2002	77328	1422
02/2002	77324	23
02/2002	77328	192
03/2002	77324	421
03/2002	77328	48
04/2002	77324	428
04/2002	77328	1447
05/2002	77324	469
05/2002	77328	50
06/2002	77328	2064
07/2002	77324	73
07/2002	77326	70
07/2002	77328	1225
08/2002	77324	435
08/2002	77328	977
09/2002	77324	454
09/2002	77328	2789
10/2002	77324	486
10/2002	77328	2829
10/2002	77329	2
11/2002	77324	20
11/2002	77328	1389
12/2002	77323	108
12/2002	77324	427
12/2002	77328	70
01/2003	77323	5
01/2003	77324	772
01/2003	77328	2689
02/2003	77324	93
02/2003	77328	44
03/2003	77323	2
03/2003	77324	353
03/2003	77326	30
03/2003	77328	52
04/2003	77323	258
04/2003	77324	519
04/2003	77328	107
05/2003	77323	1402
05/2003	77324	76
05/2003	77326	20
05/2003	77328	42
05/2003	77329	332
06/2003	77323	44
06/2003	77324	823
06/2003	77326	1
06/2003	77328	46
07/2003	77323	741
07/2003	77324	476
07/2003	77326	1
07/2003	77328	72
08/2003	77323	1531
08/2003	77324	516
08/2003	77326	4
08/2003	77328	40
09/2003	77323	459
09/2003	77324	548
09/2003	77328	26
10/2003	77324	39
10/2003	77328	23
10/2003	77329	139
11/2003	77324	151
11/2003	77326	3
11/2003	77328	174
12/2003	77323	445
12/2003	77324	29
12/2003	77326	1328
12/2003	77328	63
12/2003	77329	75
01/2004	77323	1
01/2004	77324	456
01/2004	77328	104
02/2004	77324	517
02/2004	77326	414
02/2004	77328	180
02/2004	77329	67
03/2004	77324	826
03/2004	77328	157
03/2004	77329	130
04/2004	77323	106
04/2004	77324	51
04/2004	77326	957
04/2004	77328	276
04/2004	77329	121
05/2004	77323	81
05/2004	77324	98
05/2004	77326	0
05/2004	77328	78
05/2004	77329	168
06/2004	77324	703
06/2004	77326	1974
06/2004	77328	54
06/2004	77329	1
07/2004	77323	288
07/2004	77324	38
07/2004	77326	305
07/2004	77328	181
08/2004	77323	294
08/2004	77324	378
08/2004	77326	76
