obdobi	kod	cena
06/1999	7112	3
10/2001	7112	12
04/2002	7119	50
09/2002	7119	51
02/2003	7119	78
03/2003	7119	51
02/2004	7111	4
06/2004	7111	339
07/2004	7111	9
12/2004	7112	3
04/2005	7111	132
05/2005	7112	5
02/2006	7111	0
04/2006	7111	6
07/2006	7111	0
05/2007	7111	1
09/2007	7112	0
10/2007	7111	38
12/2007	7112	1
01/2008	7111	2
04/2008	7111	25
09/2008	7112	0
10/2008	7111	22
12/2008	7111	1
12/2008	7112	8
01/2009	7112	2
02/2009	7119	24
05/2009	7111	1
06/2009	7111	1
07/2009	7111	18
12/2009	7111	517
12/2009	7119	115
09/2010	7112	2
09/2010	7119	258
10/2010	7119	18
01/2011	7111	37
03/2011	7111	332
03/2011	7119	7
08/2011	7111	425
08/2011	7119	21
10/2011	7119	208
12/2011	7119	29
03/2012	7119	12
04/2012	7111	278
04/2012	7119	1
05/2012	7119	5
06/2012	7119	221
07/2012	7119	281
09/2012	7119	19
10/2012	7119	6
11/2012	7111	1
02/2013	7111	13
02/2013	7119	235
03/2013	7119	24
04/2013	7111	1
05/2013	7111	1
08/2013	7111	0
08/2013	7119	26
09/2013	7119	6
11/2013	7111	21
11/2013	7119	17
01/2014	7119	395
03/2014	7119	1
05/2014	7111	1
06/2014	7111	1
06/2014	7112	10
07/2014	7111	94
08/2014	7111	4
