obdobi	kod	cena
03/1999	57529	34
10/2002	57529	8
12/2002	57529	1
12/2003	57529	2
02/2004	57529	4
03/2004	57521	3
10/2004	57529	22
12/2004	57529	18
01/2005	57521	6
01/2005	57529	44
02/2005	57521	0
02/2005	57529	6
03/2005	57529	23
08/2005	57529	3
02/2006	57529	12
03/2006	57529	5
04/2006	57521	1
05/2006	57521	1
05/2006	57529	10
08/2006	57521	1
09/2006	57529	0
11/2006	57521	1
12/2006	57521	0
01/2007	57521	0
02/2007	57529	426
05/2007	57529	57
06/2007	57529	8
09/2007	57529	9
12/2007	57529	24
02/2008	57529	26
03/2008	57529	35
04/2008	57529	47
07/2008	57521	17
07/2008	57529	1
09/2008	57529	16
10/2008	57529	199
11/2008	57529	14
12/2008	57529	368
02/2009	57529	2
03/2009	57529	78
04/2009	57529	40
05/2009	57529	26
06/2009	57529	90
07/2009	57529	19
08/2009	57529	6
09/2009	57521	26
09/2009	57529	37
10/2009	57521	12
10/2009	57529	9
11/2009	57529	15
12/2009	57529	11
04/2010	57529	8
05/2010	57529	33
06/2010	57521	252
06/2010	57529	18
08/2010	57529	22
09/2010	57521	35
09/2010	57529	8
10/2010	57529	1
11/2010	57529	15
12/2010	57521	8
12/2010	57529	16
01/2011	57529	1
02/2011	57529	13
03/2011	57521	48
03/2011	57529	4
04/2011	57529	2
05/2011	57529	27
06/2011	57529	24
07/2011	57529	3
08/2011	57529	7
09/2011	57521	58
09/2011	57529	5
01/2012	57529	5
02/2012	57529	48
03/2012	57529	16
04/2012	57529	5
05/2012	57529	27
06/2012	57521	1
07/2012	57521	2
07/2012	57529	22
08/2012	57529	12
09/2012	57529	13
10/2012	57529	80
11/2012	57521	3
11/2012	57529	109
12/2012	57521	14
12/2012	57529	1
01/2013	57529	10110
02/2013	57521	17
02/2013	57529	10
03/2013	57521	62
03/2013	57529	9119
04/2013	57521	29
04/2013	57529	13112
05/2013	57521	2
05/2013	57529	12
06/2013	57529	9
07/2013	57521	22
07/2013	57529	53
08/2013	57529	341
09/2013	57521	55
09/2013	57529	31
10/2013	57529	205
11/2013	57529	56
12/2013	57529	1
01/2014	57521	47
01/2014	57529	1
02/2014	57521	44
02/2014	57529	130
03/2014	57521	6
03/2014	57529	15
04/2014	57529	61
05/2014	57521	69
05/2014	57529	240
06/2014	57521	24
06/2014	57529	64
07/2014	57521	162
07/2014	57529	77
08/2014	57521	36
08/2014	57529	58
