obdobi	kod	cena
06/1999	73729	1
03/2000	73729	0
01/2005	73729	4205
02/2005	73729	0
05/2005	73729	253
07/2005	73729	3368
11/2005	73729	1133
03/2006	73729	0
12/2006	73729	353
03/2007	73729	1208
06/2007	73729	1448
08/2007	73729	1210
04/2008	73729	1
08/2008	73729	471
05/2009	73721	8
09/2009	73721	76
09/2009	73729	60
10/2009	73729	785
12/2009	73721	11
01/2010	73721	65
01/2010	73729	32
07/2010	73721	28
07/2010	73729	28
11/2010	73721	690
01/2011	73729	12
03/2011	73729	23
04/2011	73721	74
07/2011	73729	16
09/2011	73721	23
09/2011	73729	57
10/2011	73729	16
12/2011	73729	634
02/2012	73721	64
02/2012	73729	3615
03/2012	73729	406
04/2012	73729	78
07/2012	73729	95
08/2012	73721	6
11/2012	73721	954
12/2012	73729	218
02/2013	73721	475
02/2013	73729	36
03/2013	73729	37
04/2013	73729	45
06/2013	73721	2451
06/2013	73729	3391
07/2013	73721	19
07/2013	73729	9
09/2013	73729	408
12/2013	73721	13
12/2013	73729	665
03/2014	73729	1142
04/2014	73721	13
05/2014	73729	1193
06/2014	73729	14429
08/2014	73729	8412
