obdobi	kod	cena
10/1999	06199	0
11/1999	06199	2
10/2000	06199	24
12/2000	06199	2
07/2001	06195	224
09/2001	06195	271
01/2002	06195	258
03/2002	06193	366
05/2002	06195	222
09/2002	06195	234
11/2002	06195	229
02/2003	06199	41
04/2003	06193	290
11/2003	06193	152
11/2003	06199	2
12/2003	06193	295
01/2004	06193	191
02/2004	06193	115
02/2004	06199	2
03/2004	06193	639
04/2004	06193	2045
05/2004	06193	759
11/2004	06193	185
04/2005	06193	258
05/2005	06193	236
12/2005	06193	233
03/2006	06193	238
05/2006	06193	258
10/2006	06193	14
03/2007	06195	1
05/2007	06193	270
11/2007	06199	1
12/2007	06196	14
01/2008	06199	0
02/2008	06199	0
04/2008	06193	11
04/2008	06199	2
05/2008	06193	225
08/2008	06199	19
11/2008	06199	25
02/2009	06193	118
02/2009	06199	61
03/2009	06193	227
03/2009	06199	32
06/2009	06193	131
06/2009	06199	14
07/2009	06193	22
07/2009	06199	5
08/2009	06193	151
08/2009	06199	16
09/2009	06193	107
09/2009	06199	18
10/2009	06191	15
10/2009	06193	39
10/2009	06199	8
11/2009	06191	16
11/2009	06193	43
11/2009	06199	17
12/2009	06191	15
12/2009	06193	33
12/2009	06199	4
01/2010	06193	25
02/2010	06193	8
03/2010	06191	90
03/2010	06193	8
03/2010	06195	114
04/2010	06195	222
05/2010	06193	2
05/2010	06195	111
09/2010	06193	225
09/2010	06199	63
11/2010	06199	0
02/2011	06195	119
03/2011	06191	972
03/2011	06193	162
03/2011	06195	236
09/2011	06193	194
09/2011	06195	123
09/2011	06199	99
11/2011	06193	0
08/2012	06193	97
08/2012	06195	115
10/2012	06193	47
10/2012	06195	28
11/2012	06193	169
12/2012	06196	0
04/2013	06199	1
07/2013	06193	48
08/2013	06193	246
10/2013	06193	150
10/2013	06199	1
12/2013	06199	2
02/2014	06191	17
05/2014	06195	27
07/2014	06193	29
