obdobi	kod	cena
01/1999	7331	1961
02/1999	7331	39
05/1999	7331	1
07/1999	7331	11
09/1999	7331	11
02/2000	7331	26
03/2000	7331	3706
04/2000	7331	15
05/2000	7331	62
06/2000	7331	6
07/2000	7331	16
08/2000	7331	65
09/2000	7331	9
10/2000	7331	24
11/2000	7331	42
12/2000	7331	53
01/2001	7331	52
01/2001	7339	2
03/2001	7331	100
05/2001	7331	64
06/2001	7331	243
08/2001	7331	52
09/2001	7331	107
10/2001	7331	13
11/2001	7331	98
12/2001	7331	265
01/2002	7331	571
02/2002	7331	396
03/2002	7331	109
04/2002	7331	432
05/2002	7331	283
06/2002	7331	160
07/2002	7331	646
08/2002	7331	196
09/2002	7331	206
10/2002	7331	628
11/2002	7331	167
12/2002	7331	86
01/2003	7331	1039
02/2003	7331	391
03/2003	7331	258
04/2003	7331	744
05/2003	7331	1273
06/2003	7331	200
07/2003	7331	585
08/2003	7331	464
09/2003	7331	139
10/2003	7331	1326
11/2003	7331	519
12/2003	7331	689
01/2004	7331	3176
02/2004	7331	492
03/2004	7331	666
04/2004	7331	2110
05/2004	7331	1876
06/2004	7331	1905
07/2004	7331	1626
08/2004	7331	1532
09/2004	7331	1343
10/2004	7331	1397
11/2004	7331	1520
12/2004	7331	1243
12/2004	7339	74
01/2005	7331	834
01/2005	7339	41
02/2005	7331	382
03/2005	7331	490
03/2005	7339	62
04/2005	7331	1128
05/2005	7331	1603
05/2005	7339	64
06/2005	7331	1040
06/2005	7339	48
07/2005	7331	1066
08/2005	7331	3147
09/2005	7331	2249
10/2005	7331	154
10/2005	7339	75
11/2005	7331	955
11/2005	7339	96
12/2005	7331	2943
01/2006	7331	5021
02/2006	7331	2458
03/2006	7331	623
03/2006	7339	249
04/2006	7331	1921
05/2006	7331	2701
05/2006	7339	105
06/2006	7331	4172
06/2006	7339	30
07/2006	7331	7101
07/2006	7339	151
08/2006	7331	1932
08/2006	7339	35
09/2006	7331	6686
09/2006	7339	50
10/2006	7331	8353
10/2006	7339	69
11/2006	7331	6967
11/2006	7339	120
12/2006	7331	7051
12/2006	7339	48
01/2007	7331	4005
01/2007	7339	26
02/2007	7331	1116
02/2007	7339	111
03/2007	7331	6115
04/2007	7331	5239
05/2007	7331	1626
05/2007	7339	62
06/2007	7331	1618
06/2007	7339	78
07/2007	7331	2582
07/2007	7339	23
08/2007	7331	4215
09/2007	7331	7858
09/2007	7339	44
10/2007	7331	9373
10/2007	7339	73
11/2007	7331	2615
11/2007	7339	26807
12/2007	7331	4954
12/2007	7339	46
01/2008	7331	3837
01/2008	7339	4235
02/2008	7331	2452
03/2008	7331	1707
04/2008	7331	3469
04/2008	7339	66
05/2008	7331	1993
06/2008	7331	4903
06/2008	7339	35
07/2008	7331	6653
08/2008	7331	2448
08/2008	7339	70
09/2008	7331	3695
10/2008	7331	18790
11/2008	7331	17457
11/2008	7339	31
12/2008	7331	4152
12/2008	7339	6821
01/2009	7331	1398
01/2009	7339	287
02/2009	7331	1951
02/2009	7339	163
03/2009	7331	3141
04/2009	7331	9539
04/2009	7339	1210
05/2009	7331	1380
06/2009	7331	1527
06/2009	7339	121
07/2009	7331	954
08/2009	7331	981
09/2009	7331	481
10/2009	7331	1223
11/2009	7331	625
12/2009	7331	777
01/2010	7331	1273
01/2010	7339	65
02/2010	7331	3121
03/2010	7331	413
03/2010	7339	3526
04/2010	7331	2379
05/2010	7331	4099
06/2010	7331	328
07/2010	7331	22773
08/2010	7331	1627
09/2010	7331	435
09/2010	7339	2166
10/2010	7331	771
10/2010	7339	74
11/2010	7331	795
12/2010	7331	2057
01/2011	7331	1205
02/2011	7331	4616
02/2011	7339	718
03/2011	7331	3420
04/2011	7331	238
04/2011	7339	25
05/2011	7331	1930
05/2011	7339	83
06/2011	7331	19874
06/2011	7339	31
07/2011	7331	2761
08/2011	7331	8913
09/2011	7331	1277
10/2011	7331	828
11/2011	7331	1710
12/2011	7331	449
12/2011	7339	3469
01/2012	7331	2299
02/2012	7331	1863
03/2012	7331	1120
03/2012	7339	6727
04/2012	7331	1463
04/2012	7339	2717
05/2012	7331	1766
06/2012	7331	2883
07/2012	7331	5434
08/2012	7331	1340
08/2012	7339	19
09/2012	7331	1387
10/2012	7331	3180
11/2012	7331	672
12/2012	7331	25364
01/2013	7331	795
02/2013	7331	21999
02/2013	7339	1357
03/2013	7331	1891
04/2013	7331	1983
05/2013	7331	1484
05/2013	7339	44
06/2013	7331	1448
06/2013	7339	2
07/2013	7331	761
07/2013	7339	194
08/2013	7331	3207
08/2013	7339	2743
09/2013	7331	1653
10/2013	7331	651
10/2013	7339	574
11/2013	7331	6441
11/2013	7339	1020
12/2013	7331	1182
12/2013	7339	199
01/2014	7331	16359
01/2014	7339	4
02/2014	7331	1442
03/2014	7331	3064
03/2014	7339	11713
04/2014	7331	4400
04/2014	7339	6077
05/2014	7331	2233
05/2014	7339	2008
06/2014	7331	1315
07/2014	7331	1871
07/2014	7339	2159
08/2014	7331	10562
08/2014	7339	6304
