obdobi	kod	cena
07/2006	2479	18
03/2007	2479	10
10/2007	2479	54
11/2007	2479	116
12/2007	2479	6
01/2008	2479	84
02/2008	2479	94
04/2008	2479	74
06/2008	2479	36
07/2008	2479	24
09/2008	2479	42
12/2008	2479	156
01/2009	2479	74
03/2009	2479	314
04/2009	2479	84
08/2009	2479	56
09/2009	2479	20
10/2009	2479	12
11/2009	2479	30
12/2009	2479	48
01/2010	2479	120
02/2010	2479	178
03/2010	2479	162
04/2010	2479	12
05/2010	2479	4
06/2010	2479	14
08/2010	2479	6
09/2010	2479	40
10/2010	2479	88
11/2010	2479	84
01/2011	2479	70
02/2011	2479	86
03/2011	2479	32
04/2011	2479	126
