obdobi	kod	cena
02/1999	64172	1
03/1999	64172	2
03/1999	64178	66
07/1999	64177	41
08/1999	64178	2
10/1999	64177	62
11/1999	64177	16
12/1999	64177	27
01/2000	64177	17
01/2000	64178	5
01/2000	64179	27
05/2000	64178	62
06/2000	64179	2
07/2000	64178	57
08/2000	64179	136
11/2000	64179	199
01/2001	64177	18
03/2001	64172	3
07/2001	64179	1
09/2001	64178	11
11/2001	64177	21
11/2001	64178	12
02/2002	64179	164
05/2002	64178	9
07/2002	64177	16
07/2002	64178	6
09/2002	64178	9
10/2002	64172	4
10/2002	64177	4
10/2002	64179	39
11/2002	64178	8
11/2002	64179	27
12/2002	64178	6
12/2002	64179	39
01/2003	64179	53
02/2003	64177	8
02/2003	64178	4
03/2003	64178	19
03/2003	64179	27
04/2003	64178	3
05/2003	64178	2
05/2003	64179	4
06/2003	64178	20
07/2003	64178	16
08/2003	64172	27
08/2003	64178	15
09/2003	64172	54
09/2003	64178	9
10/2003	64178	2
11/2003	64177	7
11/2003	64178	20
12/2003	64172	18
12/2003	64179	543
01/2004	64172	7
01/2004	64178	21
02/2004	64178	16
03/2004	64178	25
04/2004	64172	33
04/2004	64179	10
05/2004	64171	3
05/2004	64177	2
05/2004	64179	13
06/2004	64177	171
07/2004	64172	16
07/2004	64177	0
07/2004	64179	0
08/2004	64177	3
09/2004	64177	0
09/2004	64179	17
10/2004	64177	4
10/2004	64179	21
11/2004	64172	27
11/2004	64175	86
11/2004	64177	128
11/2004	64179	38
12/2004	64177	0
12/2004	64178	86
12/2004	64179	3
01/2005	64172	43
01/2005	64177	1
02/2005	64172	19
02/2005	64177	382
02/2005	64178	1
03/2005	64172	113
04/2005	64171	3
04/2005	64177	6
04/2005	64179	6
05/2005	64172	385
05/2005	64177	2
06/2005	64172	90
06/2005	64178	10
06/2005	64179	4
07/2005	64177	1380
07/2005	64179	9
08/2005	64172	7
08/2005	64177	276
09/2005	64172	22
09/2005	64177	332
09/2005	64179	1
10/2005	64177	332
10/2005	64178	1
10/2005	64179	23
11/2005	64172	10
11/2005	64179	42
12/2005	64172	7
12/2005	64175	12
12/2005	64177	667
12/2005	64178	1
12/2005	64179	6
01/2006	64172	28
01/2006	64177	1880
01/2006	64178	5
02/2006	64172	30
02/2006	64177	360
02/2006	64178	3
02/2006	64179	476
03/2006	64172	4
03/2006	64177	1813
03/2006	64178	5
04/2006	64172	4
04/2006	64175	4
04/2006	64178	64
05/2006	64177	383
05/2006	64178	578
05/2006	64179	36
06/2006	64177	968
06/2006	64178	3
06/2006	64179	1276
07/2006	64171	96
07/2006	64177	310
07/2006	64178	55
07/2006	64179	72
08/2006	64171	406
08/2006	64172	67
08/2006	64177	299
08/2006	64178	637
09/2006	64171	9
09/2006	64172	394
09/2006	64175	18
09/2006	64177	965
09/2006	64178	2
09/2006	64179	3
10/2006	64171	5
10/2006	64172	63
10/2006	64175	8
10/2006	64178	2
10/2006	64179	17
11/2006	64171	1
11/2006	64172	584
11/2006	64177	2284
11/2006	64178	234
11/2006	64179	1145
12/2006	64171	3
12/2006	64175	941
12/2006	64177	600
12/2006	64178	501
12/2006	64179	454
01/2007	64172	76
01/2007	64175	79
01/2007	64177	359
01/2007	64178	99
01/2007	64179	16
02/2007	64171	2
02/2007	64178	525
02/2007	64179	562
03/2007	64172	16
03/2007	64177	530
03/2007	64178	42
03/2007	64179	48
04/2007	64177	22
04/2007	64178	30
04/2007	64179	196
05/2007	64172	37
05/2007	64175	671
05/2007	64177	694
05/2007	64178	595
05/2007	64179	202
06/2007	64172	69
06/2007	64175	627
06/2007	64177	923
06/2007	64178	598
06/2007	64179	556
07/2007	64172	21
07/2007	64174	793
07/2007	64177	3
07/2007	64178	562
07/2007	64179	141
08/2007	64171	15
08/2007	64172	35
08/2007	64175	202
08/2007	64176	8
08/2007	64177	322
08/2007	64178	383
08/2007	64179	5
09/2007	64171	1
09/2007	64172	39
09/2007	64175	25
09/2007	64176	10
09/2007	64177	0
09/2007	64178	598
09/2007	64179	204
10/2007	64171	5
10/2007	64172	131
10/2007	64175	3
10/2007	64177	205
10/2007	64178	102
10/2007	64179	189
11/2007	64171	12
11/2007	64172	671
11/2007	64177	50
11/2007	64178	177
11/2007	64179	95
12/2007	64171	4
12/2007	64172	0
12/2007	64177	570
12/2007	64178	892
12/2007	64179	423
01/2008	64171	19
01/2008	64172	33
01/2008	64175	1833
01/2008	64177	28
01/2008	64178	257
01/2008	64179	24
02/2008	64171	4
02/2008	64172	30
02/2008	64173	11
02/2008	64175	4
02/2008	64177	1
02/2008	64178	1338
02/2008	64179	476
03/2008	64171	9
03/2008	64172	19
03/2008	64175	283
03/2008	64177	1
03/2008	64178	93
03/2008	64179	38
04/2008	64171	2
04/2008	64172	29
04/2008	64173	145
04/2008	64175	889
04/2008	64177	1
04/2008	64178	152
04/2008	64179	19
05/2008	64171	118
05/2008	64172	92
05/2008	64177	1
05/2008	64178	1202
05/2008	64179	371
06/2008	64171	29
06/2008	64172	52
06/2008	64175	3
06/2008	64176	3
06/2008	64177	25
06/2008	64178	483
06/2008	64179	82
07/2008	64172	423
07/2008	64177	1
07/2008	64178	79
07/2008	64179	263
08/2008	64171	4
08/2008	64172	13
08/2008	64177	304
08/2008	64178	6
08/2008	64179	1660
09/2008	64171	17
09/2008	64172	4
09/2008	64175	828
09/2008	64176	14
09/2008	64177	1160
09/2008	64178	443
09/2008	64179	579
10/2008	64171	20
10/2008	64175	2
10/2008	64177	1553
10/2008	64178	347
10/2008	64179	418
11/2008	64171	5
11/2008	64172	15
11/2008	64177	662
11/2008	64178	1352
11/2008	64179	251
12/2008	64175	1182
12/2008	64177	507
12/2008	64178	967
12/2008	64179	2108
01/2009	64172	127
01/2009	64177	316
01/2009	64178	958
01/2009	64179	185
02/2009	64171	3
02/2009	64172	2
02/2009	64177	2
02/2009	64178	590
02/2009	64179	100
03/2009	64171	9
03/2009	64172	2
03/2009	64177	2
03/2009	64178	155
03/2009	64179	263
04/2009	64172	23
04/2009	64174	8
04/2009	64175	1138
04/2009	64177	2336
04/2009	64178	165
04/2009	64179	3404
05/2009	64171	10
05/2009	64172	220
05/2009	64173	6
05/2009	64177	2193
05/2009	64178	149
05/2009	64179	146
06/2009	64171	7
06/2009	64172	38
06/2009	64175	771
06/2009	64177	3754
06/2009	64178	378
06/2009	64179	73
07/2009	64171	6
07/2009	64172	4
07/2009	64175	549
07/2009	64177	404
07/2009	64178	70
07/2009	64179	5332
08/2009	64171	8
08/2009	64172	6
08/2009	64177	69
08/2009	64178	96
08/2009	64179	123
09/2009	64171	2
09/2009	64172	87
09/2009	64174	65
09/2009	64177	213
09/2009	64178	671
09/2009	64179	830
10/2009	64171	71
10/2009	64172	186
10/2009	64175	2135
10/2009	64177	464
10/2009	64178	136
10/2009	64179	797
11/2009	64171	20
11/2009	64172	17
11/2009	64175	1339
11/2009	64177	927
11/2009	64178	591
11/2009	64179	183
12/2009	64171	8
12/2009	64172	30
12/2009	64175	1292
12/2009	64177	711
12/2009	64178	194
12/2009	64179	1538
01/2010	64171	16
01/2010	64172	6
01/2010	64174	5
01/2010	64175	848
