obdobi	kod	cena
01/1999	87143	38
01/1999	87145	707
01/1999	87149	141
02/1999	87141	13
02/1999	87145	910
02/1999	87149	105
03/1999	87141	124
03/1999	87145	347
03/1999	87149	105
04/1999	87141	4
04/1999	87145	755
05/1999	87145	387
06/1999	87141	41
06/1999	87145	3
06/1999	87149	78
07/1999	87141	63
07/1999	87145	1727
07/1999	87149	31
08/1999	87141	23
08/1999	87145	210
08/1999	87149	1
09/1999	87141	274
09/1999	87143	2
09/1999	87145	411
09/1999	87149	1
10/1999	87141	144
10/1999	87143	5
10/1999	87145	1583
10/1999	87149	2
11/1999	87141	174
11/1999	87143	3
11/1999	87145	373
11/1999	87149	117
12/1999	87141	498
12/1999	87143	3
12/1999	87145	1274
12/1999	87149	83
01/2000	87141	24
01/2000	87145	542
01/2000	87149	132
02/2000	87141	14
02/2000	87143	1104
02/2000	87145	474
02/2000	87149	50
03/2000	87141	8
03/2000	87145	779
03/2000	87149	2
04/2000	87141	97
04/2000	87143	266
04/2000	87145	147
04/2000	87149	104
05/2000	87141	4
05/2000	87143	51
05/2000	87145	219
05/2000	87149	14
06/2000	87141	1
06/2000	87145	265
06/2000	87149	9
07/2000	87143	5
07/2000	87145	357
08/2000	87145	247
08/2000	87149	4
09/2000	87141	28
09/2000	87143	16
09/2000	87145	115
09/2000	87149	107
10/2000	87141	131
10/2000	87145	816
10/2000	87149	30
11/2000	87145	1412
11/2000	87149	11
12/2000	87141	71
12/2000	87143	175
12/2000	87145	4074
12/2000	87149	139
01/2001	87141	241
01/2001	87145	357
01/2001	87149	41
02/2001	87145	543
03/2001	87141	22
03/2001	87143	37
03/2001	87145	1650
03/2001	87149	209
04/2001	87141	244
04/2001	87145	1448
04/2001	87149	61
05/2001	87145	317
05/2001	87149	89
06/2001	87141	48
06/2001	87145	678
06/2001	87149	6
07/2001	87141	48
07/2001	87143	30
07/2001	87145	777
07/2001	87149	24
08/2001	87145	430
08/2001	87149	6
09/2001	87145	678
09/2001	87149	158
10/2001	87141	408
10/2001	87145	1375
10/2001	87149	160
11/2001	87141	30
11/2001	87145	801
11/2001	87149	37
12/2001	87141	128
12/2001	87145	707
12/2001	87149	83
01/2002	87145	661
01/2002	87149	15
02/2002	87143	1237
02/2002	87145	722
02/2002	87149	114
03/2002	87145	313
03/2002	87149	7
04/2002	87141	33
04/2002	87145	252
05/2002	87145	497
06/2002	87141	88
06/2002	87145	574
06/2002	87149	124
07/2002	87141	208
07/2002	87145	684
07/2002	87149	389
08/2002	87145	244
08/2002	87149	53
09/2002	87141	15
09/2002	87145	393
10/2002	87141	760
10/2002	87145	691
10/2002	87149	53
11/2002	87141	39
11/2002	87145	714
11/2002	87149	68
12/2002	87141	429
12/2002	87145	836
12/2002	87149	55
01/2003	87141	1016
01/2003	87145	156
01/2003	87149	255
02/2003	87141	190
02/2003	87145	413
02/2003	87149	123
03/2003	87141	95
03/2003	87145	1094
03/2003	87149	352
04/2003	87141	20
04/2003	87145	273
04/2003	87149	20
05/2003	87141	38
05/2003	87143	17
05/2003	87145	20
05/2003	87149	90
06/2003	87141	25
06/2003	87145	316
06/2003	87149	35
07/2003	87141	141
07/2003	87145	759
07/2003	87149	70
08/2003	87145	1086
08/2003	87149	27
09/2003	87141	53
09/2003	87145	352
10/2003	87141	67
10/2003	87145	1636
10/2003	87149	13
11/2003	87141	738
11/2003	87143	23
11/2003	87145	698
11/2003	87149	145
12/2003	87141	481
12/2003	87145	1963
12/2003	87149	209
01/2004	87141	556
01/2004	87145	294
01/2004	87149	94
02/2004	87141	206
02/2004	87145	467
02/2004	87149	235
03/2004	87141	85
03/2004	87145	802
03/2004	87149	327
04/2004	87141	160
04/2004	87145	638
04/2004	87149	139
05/2004	87141	10
05/2004	87145	287
05/2004	87149	24
06/2004	87141	100
06/2004	87145	357
06/2004	87149	77
07/2004	87141	51
07/2004	87145	357
07/2004	87149	214
08/2004	87145	268
08/2004	87149	153
09/2004	87141	452
09/2004	87145	401
09/2004	87149	225
10/2004	87141	25
10/2004	87145	190
10/2004	87149	65
11/2004	87141	160
11/2004	87145	729
11/2004	87149	265
12/2004	87141	240
12/2004	87145	987
12/2004	87149	260
01/2005	87141	171
01/2005	87145	583
01/2005	87149	424
02/2005	87141	153
02/2005	87145	542
02/2005	87149	32
03/2005	87141	103
03/2005	87145	355
03/2005	87149	102
04/2005	87141	162
04/2005	87145	185
04/2005	87149	52
05/2005	87141	24
05/2005	87145	341
05/2005	87149	169
06/2005	87141	3
06/2005	87145	699
06/2005	87149	130
07/2005	87145	12
07/2005	87149	35
08/2005	87141	275
08/2005	87145	1040
08/2005	87149	268
09/2005	87141	83
09/2005	87145	52
09/2005	87149	74
10/2005	87141	66
10/2005	87145	190
10/2005	87149	124
11/2005	87141	224
11/2005	87145	1269
11/2005	87149	461
12/2005	87141	21
12/2005	87145	1143
12/2005	87149	209
01/2006	87141	316
01/2006	87145	528
01/2006	87149	236
02/2006	87141	20
02/2006	87145	261
02/2006	87149	35
03/2006	87141	23
03/2006	87145	386
03/2006	87149	143
04/2006	87141	40
04/2006	87145	164
04/2006	87149	41
05/2006	87141	451
05/2006	87145	365
05/2006	87149	94
06/2006	87141	8
06/2006	87145	295
06/2006	87149	553
07/2006	87141	179
07/2006	87145	621
07/2006	87149	614
08/2006	87141	59
08/2006	87145	552
08/2006	87149	192
09/2006	87141	6
09/2006	87145	436
09/2006	87149	95
10/2006	87141	93
10/2006	87145	574
10/2006	87149	327
11/2006	87141	88
11/2006	87145	883
11/2006	87149	189
12/2006	87141	292
12/2006	87145	1234
12/2006	87149	320
01/2007	87141	186
01/2007	87145	522
01/2007	87149	197
02/2007	87141	9
02/2007	87145	1220
02/2007	87149	133
03/2007	87141	3
03/2007	87145	238
03/2007	87149	179
04/2007	87141	145
04/2007	87145	377
04/2007	87149	225
05/2007	87141	35
05/2007	87145	348
05/2007	87149	46
06/2007	87141	57
06/2007	87145	250
06/2007	87149	87
07/2007	87141	63
07/2007	87145	343
07/2007	87149	139
08/2007	87145	570
08/2007	87149	182
09/2007	87141	80
09/2007	87145	472
09/2007	87149	228
10/2007	87141	246
10/2007	87145	301
10/2007	87149	198
11/2007	87141	257
11/2007	87143	44
11/2007	87145	1304
11/2007	87149	365
12/2007	87141	36
12/2007	87145	1840
12/2007	87149	523
01/2008	87141	17
01/2008	87145	532
01/2008	87149	120
02/2008	87145	382
02/2008	87149	123
03/2008	87141	18
03/2008	87145	623
03/2008	87149	241
04/2008	87141	83
04/2008	87145	913
04/2008	87149	635
05/2008	87141	101
05/2008	87143	17
05/2008	87145	327
05/2008	87149	303
06/2008	87141	3
06/2008	87145	515
06/2008	87149	332
07/2008	87141	48
07/2008	87145	163
07/2008	87149	303
08/2008	87141	99
08/2008	87145	613
08/2008	87149	468
09/2008	87141	9
09/2008	87145	651
09/2008	87149	64
10/2008	87141	41
10/2008	87145	518
10/2008	87149	256
11/2008	87141	20
11/2008	87145	363
11/2008	87149	302
12/2008	87141	171
12/2008	87145	970
12/2008	87149	361
01/2009	87141	16
01/2009	87145	306
01/2009	87149	133
02/2009	87141	18
02/2009	87145	472
02/2009	87149	16
03/2009	87145	366
03/2009	87149	47
04/2009	87141	139
04/2009	87145	55
04/2009	87149	305
05/2009	87141	153
05/2009	87145	480
05/2009	87149	162
06/2009	87141	3
06/2009	87145	248
06/2009	87149	227
07/2009	87141	183
07/2009	87145	295
07/2009	87149	287
08/2009	87145	129
08/2009	87149	68
09/2009	87141	160
09/2009	87145	405
09/2009	87149	95
10/2009	87141	29
10/2009	87145	607
10/2009	87149	594
11/2009	87141	179
11/2009	87145	473
11/2009	87149	276
12/2009	87141	97
12/2009	87145	1198
12/2009	87149	354
01/2010	87141	136
01/2010	87145	924
01/2010	87149	163
02/2010	87141	116
02/2010	87145	750
02/2010	87149	31
03/2010	87141	42
03/2010	87145	717
03/2010	87149	124
04/2010	87141	17
04/2010	87145	378
04/2010	87149	264
05/2010	87145	752
05/2010	87149	216
06/2010	87141	197
06/2010	87145	200
06/2010	87149	224
07/2010	87145	704
07/2010	87149	112
08/2010	87141	348
08/2010	87145	1142
08/2010	87149	283
09/2010	87141	38
09/2010	87145	345
09/2010	87149	135
10/2010	87141	181
10/2010	87145	296
10/2010	87149	288
11/2010	87141	21
11/2010	87145	967
11/2010	87149	263
12/2010	87141	499
12/2010	87145	1489
12/2010	87149	374
01/2011	87141	199
01/2011	87143	63
01/2011	87145	538
01/2011	87149	170
02/2011	87141	38
02/2011	87145	543
02/2011	87149	366
03/2011	87145	461
03/2011	87149	191
04/2011	87141	214
04/2011	87145	581
04/2011	87149	216
05/2011	87141	224
05/2011	87145	415
05/2011	87149	138
06/2011	87141	74
06/2011	87143	76
06/2011	87145	1489
06/2011	87149	161
07/2011	87141	162
07/2011	87145	1142
07/2011	87149	229
08/2011	87141	772
08/2011	87143	27
08/2011	87145	1178
08/2011	87149	412
09/2011	87141	532
09/2011	87145	751
09/2011	87149	408
10/2011	87141	28
10/2011	87143	13
10/2011	87145	1006
10/2011	87149	291
11/2011	87141	632
11/2011	87145	1331
11/2011	87149	629
12/2011	87141	466
12/2011	87143	228
12/2011	87145	1043
12/2011	87149	688
01/2012	87141	405
01/2012	87143	165
01/2012	87145	1123
01/2012	87149	215
02/2012	87141	38
02/2012	87145	789
02/2012	87149	123
03/2012	87141	364
03/2012	87143	3
03/2012	87145	474
03/2012	87149	130
04/2012	87141	212
04/2012	87143	426
04/2012	87145	129
04/2012	87149	467
05/2012	87141	463
05/2012	87143	0
05/2012	87145	461
05/2012	87149	335
06/2012	87141	64
06/2012	87145	460
06/2012	87149	134
07/2012	87141	506
07/2012	87145	334
07/2012	87149	217
08/2012	87141	20
08/2012	87145	178
08/2012	87149	355
09/2012	87141	398
09/2012	87145	442
09/2012	87149	148
10/2012	87141	59
10/2012	87145	1056
10/2012	87149	89
11/2012	87141	442
11/2012	87143	140
11/2012	87145	2359
11/2012	87149	653
12/2012	87141	77
12/2012	87143	6
12/2012	87145	1351
12/2012	87149	388
01/2013	87141	394
01/2013	87143	15
01/2013	87145	881
01/2013	87149	355
02/2013	87141	143
02/2013	87145	381
02/2013	87149	93
03/2013	87141	27
03/2013	87145	587
03/2013	87149	226
04/2013	87141	432
04/2013	87145	995
04/2013	87149	316
05/2013	87141	390
05/2013	87143	250
05/2013	87145	467
05/2013	87149	541
06/2013	87141	49
06/2013	87143	6
06/2013	87145	1646
06/2013	87149	270
07/2013	87141	456
07/2013	87143	10
07/2013	87145	1155
07/2013	87149	465
08/2013	87141	169
08/2013	87143	10
08/2013	87145	843
08/2013	87149	166
09/2013	87141	516
09/2013	87143	132
09/2013	87145	617
09/2013	87149	399
10/2013	87141	116
10/2013	87143	2
10/2013	87145	787
10/2013	87149	331
11/2013	87141	642
11/2013	87145	2968
11/2013	87149	1456
12/2013	87141	297
12/2013	87145	2600
12/2013	87149	934
01/2014	87141	1197
01/2014	87143	7
01/2014	87145	1057
01/2014	87149	247
02/2014	87141	194
02/2014	87143	6
02/2014	87145	943
02/2014	87149	137
03/2014	87141	151
03/2014	87143	159
03/2014	87145	1586
03/2014	87149	407
04/2014	87141	282
04/2014	87143	14
04/2014	87145	1448
04/2014	87149	282
05/2014	87141	197
05/2014	87145	488
05/2014	87149	312
06/2014	87141	462
06/2014	87145	3449
06/2014	87149	426
07/2014	87141	651
07/2014	87145	1916
07/2014	87149	460
08/2014	87141	764
