obdobi	kod	cena
01/1999	7161	2497
01/1999	7162	869
01/1999	7163	8
02/1999	7161	2114
02/1999	7162	950
02/1999	7163	5
03/1999	7161	2774
03/1999	7162	1044
03/1999	7163	20
03/1999	7169	6
04/1999	7161	1047
04/1999	7162	1067
04/1999	7163	814
04/1999	7165	7
05/1999	7161	2423
05/1999	7162	12
05/1999	7163	15
06/1999	7161	2146
06/1999	7162	963
06/1999	7163	31
07/1999	7161	8024
07/1999	7162	45
07/1999	7163	229
07/1999	7169	1
08/1999	7161	5417
08/1999	7162	1077
08/1999	7163	65
09/1999	7161	22296
09/1999	7163	1527
09/1999	7169	9
10/1999	7161	13280
10/1999	7163	212
10/1999	7169	36
11/1999	7161	24949
11/1999	7162	1265
11/1999	7163	65
11/1999	7169	1
12/1999	7161	30756
12/1999	7162	516
12/1999	7163	833
12/1999	7165	15
01/2000	7161	15285
01/2000	7162	11
01/2000	7163	23
02/2000	7161	28964
02/2000	7162	979
02/2000	7163	889
02/2000	7169	1
03/2000	7161	31894
03/2000	7162	6
03/2000	7163	81
04/2000	7161	27630
04/2000	7162	505
04/2000	7163	745
04/2000	7169	1
05/2000	7161	19343
05/2000	7162	501
05/2000	7163	870
05/2000	7164	1
05/2000	7169	103
06/2000	7161	26450
06/2000	7162	77
06/2000	7163	816
07/2000	7161	11538
07/2000	7162	496
07/2000	7163	32
08/2000	7161	24705
08/2000	7162	498
08/2000	7163	34
08/2000	7169	1
09/2000	7161	22942
09/2000	7162	54
09/2000	7163	1729
09/2000	7164	1
09/2000	7165	174
09/2000	7169	4
10/2000	7161	25834
10/2000	7162	668
10/2000	7163	210
10/2000	7164	2
10/2000	7169	1
11/2000	7161	31862
11/2000	7162	28
11/2000	7163	481
11/2000	7164	3
12/2000	7161	17767
12/2000	7162	611
12/2000	7163	847
12/2000	7164	1
01/2001	7161	39975
01/2001	7162	94
01/2001	7163	667
01/2001	7164	2
02/2001	7161	36677
02/2001	7162	515
02/2001	7163	50
03/2001	7161	38297
03/2001	7162	3
03/2001	7163	735
03/2001	7169	50
04/2001	7161	47207
04/2001	7162	334
04/2001	7163	649
05/2001	7161	46345
05/2001	7162	57
05/2001	7163	3202
05/2001	7169	19
06/2001	7161	38916
06/2001	7162	8
06/2001	7163	999
07/2001	7161	15845
07/2001	7163	1062
07/2001	7164	2
07/2001	7169	24
08/2001	7161	16534
08/2001	7162	71
08/2001	7163	2427
08/2001	7169	6
09/2001	7161	33170
09/2001	7162	17
09/2001	7163	504
09/2001	7165	224
09/2001	7169	1
10/2001	7161	24017
10/2001	7162	37
10/2001	7163	3010
10/2001	7169	24
11/2001	7161	32550
11/2001	7162	6
11/2001	7163	1669
11/2001	7169	2
12/2001	7161	30796
12/2001	7163	121
12/2001	7165	60
12/2001	7169	22
01/2002	7161	27082
01/2002	7162	37
01/2002	7163	814
01/2002	7169	13
02/2002	7161	37853
02/2002	7162	27
02/2002	7163	2536
02/2002	7169	6
03/2002	7161	23609
03/2002	7162	9863
03/2002	7163	151
03/2002	7164	6
03/2002	7169	19
04/2002	7161	2780
