obdobi	kod	cena
01/1999	8427	381
02/1999	8427	611
03/1999	8427	1472
04/1999	8427	5367
05/1999	8427	1638
06/1999	8427	1488
07/1999	8427	707
08/1999	8427	2412
09/1999	8427	703
10/1999	8427	615
11/1999	8427	649
12/1999	8427	560
01/2000	8427	418
02/2000	8427	1762
03/2000	8427	2775
04/2000	8427	879
05/2000	8427	2615
06/2000	8427	235
07/2000	8427	904
08/2000	8427	1593
09/2000	8427	435
10/2000	8427	1538
11/2000	8427	884
12/2000	8427	491
01/2001	8427	368
02/2001	8427	1396
03/2001	8427	808
04/2001	8427	1348
05/2001	8427	854
06/2001	8427	1059
07/2001	8427	1564
08/2001	8427	3365
09/2001	8427	1603
10/2001	8427	1509
11/2001	8427	1014
12/2001	8427	1185
01/2002	8427	2380
02/2002	8427	2030
03/2002	8427	2917
04/2002	8427	3087
05/2002	8427	3139
06/2002	8427	1609
07/2002	8427	1627
08/2002	8427	1569
09/2002	8427	2033
10/2002	8427	1424
11/2002	8427	1609
12/2002	8427	2998
01/2003	8427	1766
02/2003	8427	3799
03/2003	8427	4175
04/2003	8427	6475
05/2003	8427	4725
06/2003	8427	4212
07/2003	8427	1839
08/2003	8427	2868
09/2003	8427	4304
10/2003	8427	3046
11/2003	8427	1086
12/2003	8427	2705
01/2004	8427	2202
02/2004	8427	3478
03/2004	8427	4984
04/2004	8427	6497
05/2004	8427	3034
06/2004	8427	2466
07/2004	8427	3659
08/2004	8427	7065
09/2004	8427	4489
10/2004	8427	3110
11/2004	8427	4571
12/2004	8427	4327
01/2005	8427	4325
02/2005	8427	10064
03/2005	8427	14025
04/2005	8427	12586
05/2005	8427	10350
06/2005	8427	9390
07/2005	8427	5402
08/2005	8427	7639
09/2005	8427	3970
10/2005	8427	3020
11/2005	8427	2285
12/2005	8427	803
01/2006	8427	2160
02/2006	8427	5217
03/2006	8427	6499
04/2006	8427	4936
05/2006	8427	5692
06/2006	8427	2095
07/2006	8427	2339
08/2006	8427	5310
09/2006	8427	4180
10/2006	8427	5514
11/2006	8427	7910
12/2006	8427	2982
01/2007	8427	7205
02/2007	8427	7726
03/2007	8427	18590
04/2007	8427	16173
05/2007	8427	10375
06/2007	8427	7961
07/2007	8427	8210
08/2007	8427	11152
09/2007	8427	11771
10/2007	8427	6740
11/2007	8427	6780
12/2007	8427	3444
01/2008	8427	10656
02/2008	8427	12237
03/2008	8427	15291
04/2008	8427	14254
05/2008	8427	14226
06/2008	8427	11366
07/2008	8427	12272
08/2008	8427	10101
09/2008	8427	13929
10/2008	8427	9974
11/2008	8427	11997
12/2008	8427	11056
01/2009	8427	15298
02/2009	8427	19598
03/2009	8427	21043
04/2009	8427	18265
05/2009	8427	15261
06/2009	8427	10135
07/2009	8427	14969
08/2009	8427	14180
09/2009	8427	11594
10/2009	8427	15432
11/2009	8427	10061
12/2009	8427	9477
01/2010	8427	13304
02/2010	8427	16417
03/2010	8427	26046
04/2010	8427	15374
05/2010	8427	14254
06/2010	8427	11778
07/2010	8427	16702
08/2010	8427	19546
09/2010	8427	17379
10/2010	8427	15947
11/2010	8427	13738
12/2010	8427	13237
01/2011	8427	22690
02/2011	8427	29095
03/2011	8427	35425
04/2011	8427	20808
05/2011	8427	17261
06/2011	8427	15054
07/2011	8427	21338
08/2011	8427	24910
09/2011	8427	15474
10/2011	8427	15338
11/2011	8427	14483
12/2011	8427	18086
01/2012	8427	26756
02/2012	8427	29028
03/2012	8427	25334
04/2012	8427	21132
05/2012	8427	15254
06/2012	8427	10087
07/2012	8427	17313
08/2012	8427	19682
09/2012	8427	16826
10/2012	8427	16421
11/2012	8427	13991
12/2012	8427	11676
01/2013	8427	18780
02/2013	8427	22173
03/2013	8427	23142
04/2013	8427	14606
05/2013	8427	15069
06/2013	8427	11596
07/2013	8427	16149
08/2013	8427	21213
09/2013	8427	15792
10/2013	8427	14553
11/2013	8427	15125
12/2013	8427	12866
01/2014	8427	17194
02/2014	8427	28732
03/2014	8427	28763
04/2014	8427	19035
05/2014	8427	17114
06/2014	8427	16428
07/2014	8427	14532
08/2014	8427	19282
