obdobi	kod	cena
01/1999	62929	8
02/1999	62929	3
03/1999	62929	8
04/1999	62921	17
04/1999	62929	125
05/1999	62929	3
06/1999	62921	13
06/1999	62929	4
07/1999	62929	2
08/1999	62929	2
09/1999	62929	1
10/1999	62929	0
11/1999	62921	0
11/1999	62929	1
12/1999	62929	14
01/2000	62929	1
02/2000	62921	0
02/2000	62929	1
03/2000	62929	2
04/2000	62921	0
04/2000	62929	28
05/2000	62921	0
06/2000	62929	0
07/2000	62921	0
07/2000	62929	21
08/2000	62929	2
09/2000	62929	257
10/2000	62921	7
10/2000	62929	13
11/2000	62929	7
12/2000	62929	5
01/2001	62929	7
02/2001	62929	8
03/2001	62929	2
05/2001	62929	289
06/2001	62929	10
07/2001	62929	31
08/2001	62929	25
10/2001	62929	6
11/2001	62929	8
12/2001	62929	8
01/2002	62929	6
02/2002	62929	15
03/2002	62921	917
03/2002	62929	224
04/2002	62921	825
04/2002	62929	606
05/2002	62921	1542
05/2002	62929	211
06/2002	62921	1562
06/2002	62929	937
07/2002	62921	978
07/2002	62929	1389
08/2002	62921	2562
08/2002	62929	3160
09/2002	62921	1498
09/2002	62929	279
10/2002	62921	1857
10/2002	62929	710
11/2002	62929	14
12/2002	62929	53
01/2003	62921	1692
01/2003	62929	565
02/2003	62921	24
02/2003	62929	5
03/2003	62921	1092
03/2003	62929	257
04/2003	62921	1033
04/2003	62929	421
05/2003	62921	1059
05/2003	62929	345
06/2003	62921	1517
06/2003	62929	547
07/2003	62921	991
07/2003	62929	763
08/2003	62921	1107
08/2003	62929	552
09/2003	62929	40
10/2003	62921	1190
10/2003	62929	791
11/2003	62921	86
11/2003	62929	8
12/2003	62921	773
12/2003	62929	360
01/2004	62921	9
01/2004	62929	108
02/2004	62921	1634
02/2004	62929	396
03/2004	62921	6
03/2004	62929	87
04/2004	62921	859
04/2004	62929	310
05/2004	62921	1045
05/2004	62929	367
06/2004	62921	776
06/2004	62929	267
07/2004	62921	1507
07/2004	62929	637
08/2004	62921	1913
08/2004	62929	719
09/2004	62921	1218
09/2004	62929	606
10/2004	62921	927
10/2004	62929	387
11/2004	62921	1172
11/2004	62929	627
12/2004	62929	17
01/2005	62921	0
01/2005	62929	169
02/2005	62921	0
02/2005	62929	74
03/2005	62921	1180
03/2005	62929	569
04/2005	62921	5
04/2005	62929	49
05/2005	62921	2741
05/2005	62929	1216
06/2005	62921	1508
06/2005	62929	600
07/2005	62921	1450
07/2005	62929	575
08/2005	62921	75
08/2005	62929	154
09/2005	62921	1986
09/2005	62929	1129
10/2005	62921	1105
10/2005	62929	882
11/2005	62921	13
11/2005	62929	44
12/2005	62921	893
12/2005	62929	415
01/2006	62921	1744
01/2006	62922	4
01/2006	62929	481
02/2006	62921	923
02/2006	62922	1
02/2006	62929	574
03/2006	62921	43
03/2006	62922	6
03/2006	62929	15
04/2006	62921	1871
04/2006	62922	8
04/2006	62929	642
05/2006	62921	1307
05/2006	62922	0
05/2006	62929	1689
06/2006	62921	1192
06/2006	62922	0
06/2006	62929	473
07/2006	62921	1097
07/2006	62922	27
07/2006	62929	407
08/2006	62921	1192
08/2006	62922	1
08/2006	62929	486
09/2006	62921	991
09/2006	62929	607
10/2006	62921	2640
10/2006	62922	2
10/2006	62929	644
11/2006	62921	210
11/2006	62922	2
11/2006	62929	24
12/2006	62921	2621
12/2006	62922	0
12/2006	62929	827
01/2007	62921	649
01/2007	62922	11
02/2007	62921	3635
02/2007	62922	2
03/2007	62921	4866
03/2007	62922	33
04/2007	62921	997
04/2007	62922	1
05/2007	62921	53
05/2007	62922	13
06/2007	62921	2051
06/2007	62922	41
06/2007	62929	2
07/2007	62921	2061
07/2007	62922	32
07/2007	62929	1
08/2007	62921	3649
08/2007	62922	1981
09/2007	62921	2975
09/2007	62922	3
10/2007	62921	696
10/2007	62922	1768
11/2007	62921	3504
11/2007	62922	919
12/2007	62921	1680
12/2007	62922	885
01/2008	62921	1300
01/2008	62922	2549
02/2008	62921	53
02/2008	62922	898
03/2008	62921	109
03/2008	62922	2128
04/2008	62921	2345
04/2008	62922	2553
05/2008	62921	2303
05/2008	62922	716
06/2008	62921	2456
06/2008	62922	1794
07/2008	62921	1083
07/2008	62922	2315
08/2008	62921	1168
08/2008	62922	1968
09/2008	62921	73
09/2008	62922	1809
10/2008	62921	1874
10/2008	62922	5523
11/2008	62921	1736
11/2008	62922	415
12/2008	62921	1861
12/2008	62922	9
01/2009	62921	1702
01/2009	62922	4
02/2009	62921	66
02/2009	62922	25
03/2009	62921	1601
03/2009	62922	1
04/2009	62921	630
04/2009	62922	11
05/2009	62921	273
05/2009	62922	98
06/2009	62921	2966
06/2009	62922	25
07/2009	62921	1919
07/2009	62922	5
08/2009	62921	237
08/2009	62922	1
09/2009	62921	2807
09/2009	62922	1828
10/2009	62921	299
10/2009	62922	37
11/2009	62921	2674
11/2009	62922	5
12/2009	62921	334
12/2009	62922	16
01/2010	62921	1721
01/2010	62922	9
02/2010	62921	1684
02/2010	62922	2
03/2010	62921	302
03/2010	62922	1
04/2010	62921	71
04/2010	62922	17
05/2010	62921	70
05/2010	62922	1357
06/2010	62921	1313
06/2010	62922	1
07/2010	62921	1397
07/2010	62922	41
08/2010	62921	2796
08/2010	62922	1295
09/2010	62921	3731
09/2010	62922	3
10/2010	62921	154
10/2010	62922	752
11/2010	62921	4536
11/2010	62922	1026
12/2010	62921	91
12/2010	62922	47
01/2011	62921	365
01/2011	62922	7
02/2011	62921	3373
02/2011	62922	1479
03/2011	62921	734
03/2011	62922	3
04/2011	62921	3666
04/2011	62922	1444
05/2011	62921	286
05/2011	62922	13
06/2011	62921	90
06/2011	62922	1676
07/2011	62921	5959
07/2011	62922	1350
08/2011	62921	3495
08/2011	62922	98
09/2011	62921	2518
09/2011	62922	1435
10/2011	62921	2558
10/2011	62922	5
11/2011	62921	479
11/2011	62922	4
12/2011	62921	2731
12/2011	62922	1565
01/2012	62921	388
01/2012	62922	3
02/2012	62921	2294
02/2012	62922	1
03/2012	62921	2437
03/2012	62922	2008
04/2012	62921	114
04/2012	62922	201
05/2012	62921	305
05/2012	62922	203
06/2012	62921	3035
06/2012	62922	291
07/2012	62921	2801
07/2012	62922	671
08/2012	62921	2793
08/2012	62922	258
09/2012	62921	2849
09/2012	62922	295
10/2012	62921	1990
10/2012	62922	117
11/2012	62921	576
11/2012	62922	227
12/2012	62921	3049
12/2012	62922	2
01/2013	62921	2203
01/2013	62922	22
02/2013	62921	550
02/2013	62922	2
03/2013	62921	577
03/2013	62922	27
04/2013	62921	289
04/2013	62922	0
05/2013	62921	2855
05/2013	62922	97
06/2013	62921	455
06/2013	62922	1
07/2013	62921	3248
07/2013	62922	7
08/2013	62921	562
08/2013	62922	182
09/2013	62921	601
09/2013	62922	3
10/2013	62921	4079
10/2013	62922	2
11/2013	62921	727
11/2013	62922	5
12/2013	62921	3726
12/2013	62922	41
01/2014	62921	657
01/2014	62922	1518
02/2014	62921	1226
02/2014	62922	288
03/2014	62921	4288
03/2014	62922	1770
04/2014	62921	1499
04/2014	62922	24
05/2014	62921	536
05/2014	62922	5
06/2014	62921	188
06/2014	62922	24
07/2014	62921	6508
07/2014	62922	605
08/2014	62921	558
08/2014	62922	47
