obdobi	kod	cena
01/1999	69551	12
01/1999	69553	2
01/1999	69555	1
01/1999	69559	32
02/1999	69551	19
02/1999	69553	6
02/1999	69555	6
02/1999	69559	58
03/1999	69551	42
03/1999	69553	13
03/1999	69555	7
03/1999	69559	803
04/1999	69551	3
04/1999	69552	16
04/1999	69553	5
04/1999	69555	5
04/1999	69559	138
05/1999	69551	4
05/1999	69553	3
05/1999	69555	8
05/1999	69559	138
06/1999	69551	6
06/1999	69553	2
06/1999	69555	15
06/1999	69559	77
07/1999	69551	6
07/1999	69553	2
07/1999	69555	11
07/1999	69559	107
08/1999	69551	75
08/1999	69553	135
08/1999	69555	46
08/1999	69559	81
09/1999	69551	14
09/1999	69553	26
09/1999	69555	9
09/1999	69559	60
10/1999	69551	17
10/1999	69553	41
10/1999	69555	10
10/1999	69559	124
11/1999	69551	40
11/1999	69553	9
11/1999	69555	30
11/1999	69559	154
12/1999	69551	128
12/1999	69553	5
12/1999	69555	1
12/1999	69559	93
01/2000	69551	4
01/2000	69553	88
01/2000	69555	6
01/2000	69559	141
02/2000	69551	15
02/2000	69553	17
02/2000	69554	4
02/2000	69555	9
02/2000	69559	229
03/2000	69551	2
03/2000	69555	12
03/2000	69559	42
04/2000	69551	9
04/2000	69553	3
04/2000	69555	2
04/2000	69559	30
05/2000	69551	1
05/2000	69552	2
05/2000	69553	16
05/2000	69555	7
05/2000	69559	136
06/2000	69551	373
06/2000	69555	13
06/2000	69559	186
07/2000	69552	0
07/2000	69553	1
07/2000	69555	1
07/2000	69559	167
08/2000	69551	162
08/2000	69553	43
08/2000	69555	2
08/2000	69559	146
09/2000	69551	52
09/2000	69552	4
09/2000	69553	28
09/2000	69555	6
09/2000	69559	216
10/2000	69551	8
10/2000	69552	12
10/2000	69553	554
10/2000	69555	6
10/2000	69559	160
11/2000	69551	250
11/2000	69552	15
11/2000	69553	29
11/2000	69555	6
11/2000	69559	347
12/2000	69551	5
12/2000	69552	24
12/2000	69555	1
12/2000	69559	138
01/2001	69551	5
01/2001	69553	506
01/2001	69555	7
01/2001	69559	88
02/2001	69551	12
02/2001	69555	3
02/2001	69559	229
03/2001	69551	10
03/2001	69553	5
03/2001	69555	9
03/2001	69559	117
04/2001	69551	7
04/2001	69553	8
04/2001	69559	107
05/2001	69551	22
05/2001	69553	504
05/2001	69555	24
05/2001	69559	105
06/2001	69551	6
06/2001	69553	41
06/2001	69559	112
07/2001	69551	3
07/2001	69555	2
07/2001	69559	147
08/2001	69551	13
08/2001	69552	8
08/2001	69553	525
08/2001	69555	6
08/2001	69559	154
09/2001	69552	4
09/2001	69553	78
09/2001	69559	119
10/2001	69551	1
10/2001	69552	2
10/2001	69553	2
10/2001	69559	216
11/2001	69551	1
11/2001	69552	5
11/2001	69553	570
11/2001	69559	174
12/2001	69551	7
12/2001	69552	172
12/2001	69553	49
12/2001	69559	123
01/2002	69551	5
01/2002	69552	4
01/2002	69553	38
01/2002	69559	65
02/2002	69551	16
02/2002	69552	3
02/2002	69553	451
02/2002	69555	4
02/2002	69559	128
03/2002	69551	57
03/2002	69552	976
03/2002	69553	55
03/2002	69559	286
04/2002	69551	18
04/2002	69552	4
04/2002	69553	540
04/2002	69554	4
04/2002	69559	163
05/2002	69551	25
05/2002	69552	2
05/2002	69553	99
05/2002	69554	15
05/2002	69559	187
06/2002	69551	34
06/2002	69552	5
06/2002	69553	37
06/2002	69554	18
06/2002	69555	2
06/2002	69559	139
07/2002	69551	25
07/2002	69552	2
07/2002	69553	370
07/2002	69554	9
07/2002	69555	3
07/2002	69559	243
08/2002	69551	4
08/2002	69553	70
08/2002	69554	4
08/2002	69559	103
09/2002	69551	1021
09/2002	69552	12
09/2002	69553	46
09/2002	69554	7
09/2002	69559	264
10/2002	69551	107
10/2002	69552	42
10/2002	69553	185
10/2002	69554	11
10/2002	69555	3
10/2002	69559	206
11/2002	69551	16
11/2002	69552	12
11/2002	69553	542
11/2002	69559	211
12/2002	69551	16
12/2002	69553	36
12/2002	69554	16
12/2002	69559	194
01/2003	69551	58
01/2003	69552	9
01/2003	69553	62
01/2003	69559	167
02/2003	69551	36
02/2003	69553	403
02/2003	69554	8
02/2003	69559	124
03/2003	69551	62
03/2003	69552	34
03/2003	69553	80
03/2003	69554	6
03/2003	69555	2
03/2003	69559	182
04/2003	69551	34
04/2003	69552	40
04/2003	69553	72
04/2003	69554	19
04/2003	69559	250
05/2003	69551	552
05/2003	69552	27
05/2003	69553	111
05/2003	69559	1533
06/2003	69551	217
06/2003	69552	37
06/2003	69553	457
06/2003	69555	3
06/2003	69559	1765
07/2003	69551	577
07/2003	69552	3
07/2003	69553	268
07/2003	69559	1704
08/2003	69551	19
08/2003	69552	1
08/2003	69553	142
08/2003	69554	1
08/2003	69559	133
09/2003	69551	39
09/2003	69552	124
09/2003	69553	125
09/2003	69554	2
09/2003	69555	1
09/2003	69559	1046
