obdobi	kod	cena
01/1999	54164	942
02/1999	54164	1198
05/1999	54161	629
05/1999	54164	36
07/1999	54161	980
08/1999	54164	150
10/1999	54161	4
12/1999	54161	1
12/1999	54164	43
02/2000	54161	4400
02/2000	54164	268
03/2000	54161	1387
04/2000	54161	7783
05/2000	54164	26
06/2000	54161	6919
07/2000	54164	18
08/2000	54164	169
09/2000	54164	192
11/2000	54161	6673
11/2000	54164	225
01/2001	54164	323
03/2001	54161	3640
04/2001	54161	5554
05/2001	54162	144
05/2001	54164	60
07/2001	54164	67
08/2001	54161	5391
09/2001	54161	3788
09/2001	54164	177
11/2001	54161	4961
11/2001	54164	154
12/2001	54164	205
02/2002	54161	5029
02/2002	54164	181
03/2002	54164	65
04/2002	54161	9951
04/2002	54162	300
04/2002	54164	430
05/2002	54161	3379
05/2002	54162	133
06/2002	54164	287
07/2002	54161	4194
08/2002	54161	8
08/2002	54164	220
09/2002	54161	4468
09/2002	54164	315
10/2002	54161	4246
10/2002	54164	1065
12/2002	54161	3029
12/2002	54162	41
01/2003	54161	4470
01/2003	54162	119
01/2003	54164	1080
02/2003	54162	310
02/2003	54164	59
03/2003	54161	6816
03/2003	54162	216
03/2003	54164	1539
04/2003	54161	11
04/2003	54162	58
04/2003	54164	38
06/2003	54161	2379
06/2003	54164	59
07/2003	54161	2294
07/2003	54164	1302
08/2003	54164	64
09/2003	54161	5175
09/2003	54162	112
09/2003	54164	130
10/2003	54161	2503
10/2003	54162	147
10/2003	54164	156
11/2003	54161	2352
11/2003	54164	1322
12/2003	54161	133
12/2003	54162	41
12/2003	54164	50
01/2004	54161	2327
01/2004	54162	90
02/2004	54161	2512
02/2004	54162	43
02/2004	54164	72
03/2004	54161	5
03/2004	54162	44
04/2004	54161	2772
04/2004	54162	40
04/2004	54164	1541
05/2004	54161	2081
06/2004	54161	2050
06/2004	54162	130
06/2004	54164	39
07/2004	54161	92
07/2004	54162	262
08/2004	54161	915
08/2004	54162	121
08/2004	54164	1455
09/2004	54161	1870
09/2004	54162	384
09/2004	54164	62
10/2004	54161	38
10/2004	54162	161
11/2004	54161	748
11/2004	54162	75
11/2004	54164	1979
12/2004	54161	1930
12/2004	54162	80
01/2005	54161	99
01/2005	54162	152
02/2005	54161	1862
02/2005	54162	925
02/2005	54164	155
03/2005	54161	181
03/2005	54162	46
03/2005	54164	1709
04/2005	54161	3595
04/2005	54162	216
05/2005	54161	98
05/2005	54162	180
05/2005	54164	220
06/2005	54161	1294
06/2005	54162	134
07/2005	54161	2143
07/2005	54162	49
08/2005	54161	3545
08/2005	54162	140
09/2005	54161	20
09/2005	54162	259
09/2005	54164	1798
10/2005	54161	5335
10/2005	54162	516
10/2005	54164	41
11/2005	54161	76
11/2005	54162	496
11/2005	54164	1288
12/2005	54161	1529
12/2005	54162	416
12/2005	54164	869
01/2006	54161	4082
01/2006	54162	292
01/2006	54164	14
02/2006	54161	3556
02/2006	54162	167
02/2006	54164	428
03/2006	54161	3625
03/2006	54162	279
03/2006	54164	5173
04/2006	54161	350
04/2006	54162	223
04/2006	54164	150
05/2006	54161	39
05/2006	54162	181
05/2006	54164	1020
06/2006	54161	3287
06/2006	54162	69
07/2006	54161	43
07/2006	54162	34
07/2006	54164	756
08/2006	54161	241
08/2006	54162	121
08/2006	54164	3505
09/2006	54161	3332
09/2006	54162	240
09/2006	54164	77
10/2006	54161	123
10/2006	54162	221
11/2006	54161	4018
11/2006	54164	140
12/2006	54162	136
01/2007	54161	4890
01/2007	54162	130
01/2007	54164	461
02/2007	54161	3287
02/2007	54162	121
02/2007	54164	3468
03/2007	54161	143
03/2007	54162	120
03/2007	54164	271
04/2007	54161	368
04/2007	54162	144
04/2007	54164	502
05/2007	54161	4445
05/2007	54162	232
06/2007	54161	552
06/2007	54162	203
07/2007	54161	33
07/2007	54162	148
07/2007	54164	114
08/2007	54161	4490
08/2007	54162	171
08/2007	54164	409
09/2007	54161	180
09/2007	54162	172
09/2007	54164	546
10/2007	54161	36
10/2007	54162	66
10/2007	54164	196
11/2007	54161	1005
11/2007	54164	1182
12/2007	54161	906
12/2007	54164	547
01/2008	54161	4352
01/2008	54164	1127
02/2008	54161	1839
02/2008	54162	47
03/2008	54161	5176
03/2008	54164	1263
04/2008	54161	730
04/2008	54164	913
05/2008	54161	361
05/2008	54164	70
06/2008	54161	497
06/2008	54164	2561
07/2008	54161	431
07/2008	54163	5
07/2008	54164	293
08/2008	54161	1123
08/2008	54164	4319
09/2008	54161	3477
10/2008	54161	205
10/2008	54164	890
11/2008	54161	1359
11/2008	54164	2028
12/2008	54161	1535
12/2008	54164	2129
01/2009	54161	170
02/2009	54161	4878
02/2009	54164	322
03/2009	54161	1519
03/2009	54164	218
04/2009	54161	63
05/2009	54161	10
05/2009	54164	1719
06/2009	54161	4348
06/2009	54164	1524
07/2009	54161	36
07/2009	54164	768
