obdobi	kod	cena
01/1999	82171	32
01/1999	82179	3
02/1999	82171	150
02/1999	82179	10
03/1999	82171	776
03/1999	82179	24
04/1999	82171	691
04/1999	82179	1012
05/1999	82171	1180
05/1999	82179	322
06/1999	82171	53
06/1999	82179	2
07/1999	82171	68
07/1999	82179	375
08/1999	82171	16
08/1999	82179	213
09/1999	82171	210
09/1999	82179	88
10/1999	82171	472
10/1999	82179	62
11/1999	82171	283
11/1999	82179	24
12/1999	82171	537
12/1999	82179	122
01/2000	82171	51
01/2000	82179	62
02/2000	82171	1041
02/2000	82179	74
03/2000	82171	640
03/2000	82179	130
04/2000	82171	396
04/2000	82179	36
05/2000	82171	312
05/2000	82179	71
06/2000	82171	252
06/2000	82179	304
07/2000	82171	346
07/2000	82179	88
08/2000	82171	733
08/2000	82179	137
09/2000	82171	125
09/2000	82179	34
10/2000	82171	77
10/2000	82179	34
11/2000	82171	279
11/2000	82179	81
12/2000	82171	64
12/2000	82179	85
01/2001	82171	539
01/2001	82179	116
02/2001	82171	189
02/2001	82179	150
03/2001	82171	732
03/2001	82179	892
04/2001	82171	545
04/2001	82179	63
05/2001	82171	227
05/2001	82179	39
06/2001	82171	147
06/2001	82179	131
07/2001	82171	130
07/2001	82179	135
08/2001	82171	233
08/2001	82179	317
09/2001	82171	299
09/2001	82179	335
10/2001	82171	205
10/2001	82179	225
11/2001	82171	196
11/2001	82179	255
12/2001	82171	68
12/2001	82179	104
01/2002	82171	239
01/2002	82179	209
02/2002	82171	453
02/2002	82179	253
03/2002	82171	1483
03/2002	82179	314
04/2002	82171	810
04/2002	82179	125
05/2002	82171	1976
05/2002	82179	233
06/2002	82171	411
06/2002	82179	358
07/2002	82171	226
07/2002	82179	172
08/2002	82171	430
08/2002	82179	82
09/2002	82171	271
09/2002	82179	240
10/2002	82171	92
10/2002	82179	233
11/2002	82171	418
11/2002	82179	839
12/2002	82171	833
12/2002	82179	235
01/2003	82171	302
01/2003	82179	201
02/2003	82171	436
02/2003	82179	393
03/2003	82171	564
03/2003	82179	341
04/2003	82171	1065
04/2003	82179	535
05/2003	82171	393
05/2003	82179	630
06/2003	82171	568
06/2003	82179	372
07/2003	82171	462
07/2003	82179	273
08/2003	82171	760
08/2003	82179	133
09/2003	82171	405
09/2003	82179	301
10/2003	82171	751
10/2003	82179	667
11/2003	82171	135
11/2003	82179	141
12/2003	82171	1115
12/2003	82179	353
01/2004	82171	960
01/2004	82179	139
02/2004	82171	336
02/2004	82179	248
03/2004	82171	310
03/2004	82179	653
04/2004	82171	1094
04/2004	82179	1080
05/2004	82171	1914
05/2004	82179	1111
06/2004	82171	293
06/2004	82179	892
07/2004	82171	1036
07/2004	82179	1343
08/2004	82171	338
08/2004	82179	2459
09/2004	82171	2030
09/2004	82179	2479
10/2004	82171	504
10/2004	82179	3766
11/2004	82171	2650
11/2004	82179	2715
12/2004	82171	264
12/2004	82179	2136
01/2005	82171	715
01/2005	82179	2550
02/2005	82171	1874
02/2005	82179	2874
03/2005	82171	7079
03/2005	82179	892
04/2005	82171	3377
04/2005	82179	1125
05/2005	82171	12785
05/2005	82179	932
06/2005	82171	2243
06/2005	82179	2144
07/2005	82171	588
07/2005	82179	2031
08/2005	82171	1237
08/2005	82179	2483
09/2005	82171	623
09/2005	82179	2881
10/2005	82171	1654
10/2005	82179	2829
11/2005	82171	1989
11/2005	82179	3458
12/2005	82171	2246
12/2005	82179	1669
01/2006	82171	2419
01/2006	82179	1592
02/2006	82171	9951
02/2006	82179	1540
03/2006	82171	2392
03/2006	82179	1523
04/2006	82171	1489
04/2006	82179	1655
05/2006	82171	1848
05/2006	82179	1382
06/2006	82171	5703
06/2006	82179	1019
07/2006	82171	2686
07/2006	82179	1291
08/2006	82171	1408
08/2006	82179	1538
09/2006	82171	282
09/2006	82179	3197
10/2006	82171	660
10/2006	82179	1615
11/2006	82171	514
11/2006	82179	3807
12/2006	82171	465
12/2006	82179	3687
01/2007	82171	2131
01/2007	82179	1995
02/2007	82171	3666
02/2007	82179	2276
03/2007	82171	1034
03/2007	82179	2871
04/2007	82171	4115
04/2007	82179	1805
05/2007	82171	1957
05/2007	82179	6396
06/2007	82171	1118
06/2007	82179	4036
07/2007	82171	1245
07/2007	82179	2981
08/2007	82171	1548
08/2007	82179	4353
09/2007	82171	3225
09/2007	82179	3719
10/2007	82171	2477
10/2007	82179	6273
11/2007	82171	2504
11/2007	82179	6307
12/2007	82171	1096
12/2007	82179	3543
01/2008	82171	2562
01/2008	82179	3496
02/2008	82171	3122
02/2008	82179	4851
03/2008	82171	3720
03/2008	82179	4061
04/2008	82171	1725
04/2008	82179	6024
05/2008	82171	5007
05/2008	82179	5125
06/2008	82171	975
06/2008	82179	2560
07/2008	82171	958
07/2008	82179	4242
08/2008	82171	1404
08/2008	82179	2565
09/2008	82171	4844
09/2008	82179	4492
10/2008	82171	2031
10/2008	82179	4073
11/2008	82171	1343
11/2008	82179	4027
12/2008	82171	2496
12/2008	82179	4706
01/2009	82171	2724
01/2009	82179	2747
02/2009	82171	3107
02/2009	82179	6257
03/2009	82171	2731
03/2009	82179	3986
04/2009	82171	3576
04/2009	82179	3328
05/2009	82171	2261
05/2009	82179	2831
06/2009	82171	954
06/2009	82179	3085
07/2009	82171	610
07/2009	82179	4204
08/2009	82171	814
08/2009	82179	5280
