obdobi	kod	cena
01/1999	67324	1925
03/1999	67324	545
04/1999	67324	753
05/1999	67324	333
08/1999	67324	136
10/1999	67327	6
02/2000	67324	112
02/2000	67327	28
03/2000	67324	638
04/2000	67324	172
05/2000	67324	135
07/2000	67324	379
08/2000	67324	543
09/2000	67324	1076
10/2000	67324	887
11/2000	67324	326
12/2000	67327	85
01/2001	67324	133
03/2001	67324	285
04/2001	67324	163
04/2001	67327	212
05/2001	67324	86
06/2001	67324	830
07/2001	67324	630
07/2001	67327	243
08/2001	67324	2022
09/2001	67324	169
10/2001	67324	1945
11/2001	67324	315
12/2001	67324	865
01/2002	67324	549
03/2002	67324	173
04/2002	67324	333
05/2002	67324	385
03/2003	67324	93
05/2003	67324	170
06/2003	67324	300
07/2003	67324	342
08/2003	67324	102
09/2003	67323	38
11/2003	67324	293
01/2004	67324	151
02/2004	67324	206
03/2004	67324	355
08/2005	67329	1675
09/2005	67329	1203
05/2006	67329	1551
08/2006	67324	935
11/2006	67321	928
12/2006	67324	31680
12/2006	67329	612
01/2007	67324	60
02/2007	67324	3445
02/2007	67329	2687
03/2007	67324	6639
03/2007	67327	674
04/2007	67321	5746
04/2007	67324	10700
05/2007	67321	4217
05/2007	67324	31425
05/2007	67329	2685
06/2007	67324	25355
06/2007	67327	28
06/2007	67329	1396
07/2007	67324	95932
08/2007	67324	59098
08/2007	67327	244
09/2007	67324	108162
09/2007	67329	2569
10/2007	67324	61014
10/2007	67327	14
11/2007	67324	78535
11/2007	67327	96
12/2007	67324	8508
01/2008	67324	37062
01/2008	67327	7
02/2008	67324	25910
02/2008	67327	71
03/2008	67324	30646
03/2008	67327	40
03/2008	67329	1102
04/2008	67324	24919
05/2008	67324	92364
06/2008	67324	30942
07/2008	67324	10057
08/2008	67324	5144
09/2008	67324	47812
09/2008	67327	57
10/2008	67324	1131
10/2008	67327	88
01/2009	67327	446
03/2009	67329	2
04/2009	67324	2164
04/2009	67327	1
05/2009	67324	897
06/2009	67324	165
06/2009	67327	1
07/2009	67324	549
07/2009	67327	7
08/2009	67324	215
09/2009	67324	1523
11/2009	67327	1
12/2009	67324	222
02/2010	67324	808
03/2010	67327	27
04/2010	67324	1668
06/2010	67324	464
08/2010	67324	141
08/2010	67327	1
09/2010	67324	145
01/2011	67324	2684
01/2011	67327	468
03/2011	67324	444
03/2011	67329	1
04/2011	67324	617
04/2011	67327	1
05/2011	67324	2182
05/2011	67327	216
06/2011	67327	1
08/2011	67324	255
11/2011	67324	845
11/2011	67327	1
12/2011	67321	722
12/2011	67324	11263
12/2011	67327	1
01/2012	67324	5683
01/2012	67327	467
01/2012	67329	29
02/2012	67324	173
02/2012	67329	50
03/2012	67324	325
04/2012	67324	2792
04/2012	67327	1
06/2012	67324	339
06/2012	67327	34
08/2012	67324	8630
10/2012	67324	71
11/2012	67324	2639
01/2013	67324	1660
01/2013	67327	483
03/2013	67324	2487
04/2013	67324	122
06/2013	67324	963
08/2013	67324	5757
08/2013	67327	943
09/2013	67324	884
01/2014	67324	999
02/2014	67321	43
02/2014	67324	1548
03/2014	67324	489
04/2014	67324	1071
04/2014	67327	169
05/2014	67324	597
07/2014	67329	30
08/2014	67324	4033
