obdobi	kod	cena
01/1999	81391	355
01/1999	81392	22
01/1999	81399	490
02/1999	81391	383
02/1999	81392	51
02/1999	81399	859
03/1999	81391	1
03/1999	81392	269
03/1999	81399	124
04/1999	81391	408
04/1999	81392	226
04/1999	81399	71
05/1999	81391	402
05/1999	81392	721
05/1999	81399	87
06/1999	81391	1
06/1999	81399	256
07/1999	81391	5
07/1999	81392	1
07/1999	81399	64
08/1999	81391	2
08/1999	81392	24
08/1999	81399	274
09/1999	81391	62
09/1999	81392	14
09/1999	81399	1167
10/1999	81391	21
10/1999	81392	50
10/1999	81399	1369
11/1999	81391	28
11/1999	81392	24
11/1999	81399	1072
12/1999	81391	12
12/1999	81399	248
01/2000	81391	97
01/2000	81392	5
01/2000	81399	1784
02/2000	81391	122
02/2000	81399	1577
03/2000	81391	73
03/2000	81392	42
03/2000	81399	1051
04/2000	81391	192
04/2000	81392	3
04/2000	81399	91
05/2000	81391	824
05/2000	81392	0
05/2000	81399	680
06/2000	81391	1170
06/2000	81392	6
06/2000	81399	80
07/2000	81391	856
07/2000	81392	3
07/2000	81399	70
08/2000	81391	3
08/2000	81392	6
08/2000	81399	838
09/2000	81391	416
09/2000	81392	57
09/2000	81399	1084
10/2000	81391	44
10/2000	81392	2
10/2000	81399	1405
11/2000	81391	254
11/2000	81392	801
11/2000	81399	1258
12/2000	81391	35
12/2000	81392	9
12/2000	81399	489
01/2001	81391	72
01/2001	81392	2
01/2001	81399	5218
02/2001	81391	13
02/2001	81399	1455
03/2001	81391	10
03/2001	81392	41
03/2001	81399	1563
04/2001	81391	127
04/2001	81399	800
05/2001	81391	19
05/2001	81399	3458
06/2001	81391	122
06/2001	81392	33
06/2001	81399	1185
07/2001	81391	612
07/2001	81392	206
07/2001	81399	116
08/2001	81391	672
08/2001	81392	832
08/2001	81399	3750
09/2001	81391	1885
09/2001	81392	186
09/2001	81399	1006
10/2001	81391	205
10/2001	81392	63
10/2001	81399	2978
11/2001	81391	198
11/2001	81392	624
11/2001	81399	2676
12/2001	81391	995
12/2001	81392	6
12/2001	81399	1711
01/2002	81391	769
01/2002	81392	4
01/2002	81399	4059
02/2002	81391	568
02/2002	81392	9
02/2002	81399	1434
03/2002	81391	635
03/2002	81399	2588
04/2002	81391	800
04/2002	81392	1176
04/2002	81399	1815
05/2002	81391	233
05/2002	81392	2368
05/2002	81399	2462
06/2002	81391	544
06/2002	81392	6782
06/2002	81399	1365
07/2002	81391	76
07/2002	81392	27
07/2002	81399	1175
08/2002	81391	1175
08/2002	81392	1231
08/2002	81399	2262
09/2002	81391	1369
09/2002	81392	17
09/2002	81399	608
10/2002	81391	1710
10/2002	81392	2395
10/2002	81399	3094
11/2002	81391	1025
11/2002	81392	19
11/2002	81399	1667
12/2002	81391	1361
12/2002	81392	126
12/2002	81399	899
01/2003	81391	466
01/2003	81392	71
01/2003	81399	2189
02/2003	81391	678
02/2003	81392	134
02/2003	81399	1892
03/2003	81391	90
03/2003	81392	15
03/2003	81399	1345
04/2003	81391	62
04/2003	81392	30
04/2003	81399	1856
05/2003	81391	339
05/2003	81392	12
05/2003	81399	1432
06/2003	81391	70
06/2003	81392	27
06/2003	81399	752
07/2003	81391	97
07/2003	81392	2
07/2003	81399	1495
08/2003	81391	564
08/2003	81392	22
08/2003	81399	1806
09/2003	81391	26
09/2003	81392	40
09/2003	81399	1891
10/2003	81391	970
10/2003	81392	7
10/2003	81399	1370
11/2003	81391	572
11/2003	81392	30
11/2003	81399	2863
12/2003	81391	619
12/2003	81392	32
12/2003	81399	2203
01/2004	81391	50
01/2004	81392	1
01/2004	81399	1618
02/2004	81391	158
02/2004	81392	237
02/2004	81399	1739
03/2004	81391	1045
03/2004	81392	267
03/2004	81399	494
04/2004	81391	1417
04/2004	81392	3
04/2004	81399	1395
05/2004	81391	331
05/2004	81392	35
05/2004	81399	1530
06/2004	81391	609
06/2004	81392	217
06/2004	81399	2252
07/2004	81391	899
07/2004	81392	2
07/2004	81399	1163
08/2004	81391	338
08/2004	81392	318
08/2004	81399	1631
09/2004	81391	767
09/2004	81392	170
09/2004	81399	688
10/2004	81391	2644
10/2004	81392	176
10/2004	81399	3529
11/2004	81391	1441
11/2004	81392	32
11/2004	81399	1618
12/2004	81391	1189
12/2004	81392	67
12/2004	81399	4035
01/2005	81391	998
01/2005	81392	386
01/2005	81399	1439
02/2005	81391	606
02/2005	81392	19
02/2005	81399	2527
03/2005	81391	270
03/2005	81392	3
03/2005	81399	1655
04/2005	81391	1215
04/2005	81392	34
04/2005	81399	2908
05/2005	81391	922
05/2005	81392	109
05/2005	81399	2254
06/2005	81391	297
06/2005	81392	84
06/2005	81399	2415
07/2005	81391	890
07/2005	81392	128
07/2005	81399	3856
08/2005	81391	580
08/2005	81392	12
08/2005	81399	3542
09/2005	81391	769
09/2005	81392	228
09/2005	81399	2383
10/2005	81391	2915
10/2005	81392	334
10/2005	81399	5975
11/2005	81391	1520
11/2005	81392	414
11/2005	81399	4830
12/2005	81391	1001
