obdobi	kod	cena
05/1999	0129	3847
06/1999	0129	3
09/1999	0129	1432
12/1999	0129	499
04/2000	0129	3519
05/2000	0129	1477
06/2000	0129	3126
07/2000	0129	3731
08/2000	0129	2513
11/2000	0129	1111
01/2001	0129	2483
03/2001	0129	5099
04/2001	0129	1989
05/2001	0129	3221
06/2001	0129	4465
07/2001	0129	3399
08/2001	0123	1
08/2001	0129	3251
09/2001	0129	4636
11/2001	0129	1574
12/2001	0129	4383
01/2002	0129	2948
02/2002	0129	3702
03/2002	0129	8038
04/2002	0129	5882
05/2002	0129	2425
06/2002	0129	2363
10/2002	0129	4294
11/2002	0129	2969
12/2002	0129	3854
01/2003	0129	5722
02/2003	0129	3895
03/2003	0129	3966
04/2003	0129	7210
05/2003	0129	13184
06/2003	0129	11995
07/2003	0129	8005
08/2003	0129	5064
09/2003	0129	10137
10/2003	0129	9516
11/2003	0129	10239
12/2003	0129	9981
01/2004	0129	13502
02/2004	0123	1145
02/2004	0129	14439
03/2004	0129	11914
04/2004	0129	55619
03/2005	0129	186
06/2005	0123	0
09/2005	0129	6238
12/2005	0129	5280
01/2006	0129	3083
04/2006	0129	1966
05/2006	0129	825
06/2006	0129	5127
08/2006	0129	19
09/2006	0129	6726
10/2006	0129	6231
11/2006	0129	1561
12/2006	0129	8159
01/2007	0129	2857
02/2007	0129	3980
03/2007	0129	3124
04/2007	0129	3991
06/2007	0129	60
09/2007	0129	4104
10/2007	0123	0
11/2007	0129	1734
01/2008	0129	2671
04/2008	0129	3947
05/2008	0129	1280
06/2008	0129	4701
08/2008	0129	3538
09/2008	0129	5315
10/2008	0129	2868
11/2008	0129	6387
12/2008	0129	5293
01/2009	0129	3765
02/2009	0129	2478
03/2009	0129	6725
05/2009	0129	2352
06/2009	0129	2
07/2009	0129	1168
08/2009	0129	1896
10/2009	0129	2020
11/2009	0129	2980
12/2009	0122	416
12/2009	0129	703
03/2010	0129	2345
04/2010	0129	4551
05/2010	0129	9843
06/2010	0129	9739
07/2010	0129	11658
09/2010	0129	6109
10/2010	0129	4996
11/2010	0122	123
11/2010	0123	7764
11/2010	0129	5885
12/2010	0129	3903
01/2011	0129	6714
02/2011	0129	1023
03/2011	0129	4726
04/2011	0129	3315
05/2011	0129	2067
06/2011	0129	3093
07/2011	0129	4043
08/2011	0129	1913
10/2011	0129	5137
11/2011	0123	1625
11/2011	0129	2658
12/2011	0129	6944
01/2012	0129	3114
02/2012	0129	3507
03/2012	0129	1946
04/2012	0129	4754
05/2012	0129	2877
06/2012	0129	8321
07/2012	0129	879
08/2012	0129	8116
09/2012	0129	3793
10/2012	0129	1767
11/2012	0129	1796
12/2012	0129	7033
01/2013	0129	9505
02/2013	0129	3644
03/2013	0129	1560
04/2013	0129	9804
05/2013	0129	11263
06/2013	0129	6729
07/2013	0129	15856
08/2013	0129	6427
09/2013	0129	4954
10/2013	0129	4716
11/2013	0129	2033
12/2013	0129	2127
01/2014	0129	2180
02/2014	0129	4333
03/2014	0129	2180
04/2014	0129	7311
05/2014	0129	6413
06/2014	0129	8372
07/2014	0129	4291
