obdobi	kod	cena
01/1999	7527	76409
02/1999	7527	68782
03/1999	7527	91173
04/1999	7527	44147
05/1999	7527	55786
06/1999	7527	77756
07/1999	7527	45142
08/1999	7527	38735
09/1999	7527	32220
10/1999	7527	38562
11/1999	7527	27850
12/1999	7527	45471
01/2000	7527	56561
02/2000	7527	31660
03/2000	7527	43051
04/2000	7527	33709
05/2000	7527	31566
06/2000	7527	18953
07/2000	7527	21609
08/2000	7527	32180
09/2000	7527	25608
10/2000	7527	59776
11/2000	7527	58045
12/2000	7527	48395
01/2001	7527	88363
02/2001	7527	74034
03/2001	7527	79151
04/2001	7527	62216
05/2001	7527	55667
06/2001	7527	73287
07/2001	7527	182610
08/2001	7527	469046
09/2001	7527	301431
10/2001	7527	549072
11/2001	7527	640639
12/2001	7527	904229
01/2002	7527	849720
02/2002	7527	502444
03/2002	7527	1020157
04/2002	7527	873756
05/2002	7527	899476
06/2002	7527	371067
07/2002	7527	550907
08/2002	7527	695609
09/2002	7527	1093333
10/2002	7527	964219
11/2002	7527	939675
12/2002	7527	1006413
01/2003	7527	1491306
02/2003	7527	792461
03/2003	7527	922870
04/2003	7527	755945
05/2003	7527	703702
06/2003	7527	667124
07/2003	7527	595796
08/2003	7527	969094
09/2003	7527	909180
10/2003	7527	1376458
11/2003	7527	1119597
12/2003	7527	1242570
01/2004	7527	874740
02/2004	7527	887592
03/2004	7527	1123654
04/2004	7527	968440
05/2004	7527	822900
06/2004	7527	642979
07/2004	7527	438679
08/2004	7527	443345
09/2004	7527	427280
10/2004	7527	391621
11/2004	7527	499460
12/2004	7527	300092
01/2005	7527	80933
02/2005	7527	69925
03/2005	7527	94853
04/2005	7527	98706
05/2005	7527	88348
06/2005	7527	114707
07/2005	7527	93842
08/2005	7527	90681
09/2005	7527	183341
10/2005	7527	189385
11/2005	7527	267000
12/2005	7527	376866
01/2006	7527	228837
02/2006	7527	145223
03/2006	7527	270209
04/2006	7527	190373
05/2006	7527	175202
06/2006	7527	231401
07/2006	7527	291385
08/2006	7527	406512
09/2006	7527	530094
10/2006	7527	603884
11/2006	7527	296936
12/2006	7527	240147
01/2007	7527	287677
02/2007	7527	251216
03/2007	7527	265851
04/2007	7527	208737
05/2007	7527	184947
06/2007	7527	323619
07/2007	7527	365835
08/2007	7527	360233
09/2007	7527	451830
10/2007	7527	475215
11/2007	7527	371002
12/2007	7527	296995
01/2008	7527	564816
02/2008	7527	560546
03/2008	7527	492892
04/2008	7527	513794
05/2008	7527	461838
06/2008	7527	409935
07/2008	7527	361184
08/2008	7527	523482
09/2008	7527	629917
10/2008	7527	460432
11/2008	7527	569947
12/2008	7527	416974
01/2009	7527	419551
02/2009	7527	601390
03/2009	7527	475127
04/2009	7527	370224
05/2009	7527	442411
06/2009	7527	482834
07/2009	7527	396937
08/2009	7527	474867
09/2009	7527	559259
10/2009	7527	493889
11/2009	7527	380589
12/2009	7527	486885
01/2010	7527	478006
02/2010	7527	480493
03/2010	7527	632758
04/2010	7527	514905
05/2010	7527	414298
06/2010	7527	574572
07/2010	7527	589167
08/2010	7527	728542
09/2010	7527	876968
10/2010	7527	627661
11/2010	7527	764281
12/2010	7527	971766
01/2011	7527	792579
02/2011	7527	1031430
03/2011	7527	1084761
04/2011	7527	1012271
05/2011	7527	624306
06/2011	7527	904091
07/2011	7527	820622
08/2011	7527	1009213
09/2011	7527	965944
10/2011	7527	964301
11/2011	7527	838735
12/2011	7527	867623
01/2012	7527	1247766
02/2012	7527	1023140
03/2012	7527	1659727
04/2012	7527	1793365
05/2012	7527	1256577
06/2012	7527	1834296
07/2012	7527	960466
08/2012	7527	684667
09/2012	7527	694092
10/2012	7527	957385
11/2012	7527	961760
12/2012	7527	933339
01/2013	7527	1015361
02/2013	7527	1113783
03/2013	7527	740086
04/2013	7527	776382
05/2013	7527	810048
06/2013	7527	566725
07/2013	7527	670400
08/2013	7527	660154
09/2013	7527	868792
10/2013	7527	921669
11/2013	7527	809001
12/2013	7527	908214
01/2014	7527	670476
02/2014	7527	770527
03/2014	7527	772961
04/2014	7527	747823
05/2014	7527	623630
06/2014	7527	869458
07/2014	7527	769117
08/2014	7527	791689
