obdobi	kod	cena
01/1999	6573	11
01/1999	6575	590
01/1999	6577	841
01/1999	6578	9
01/1999	6579	2
02/1999	6572	5
02/1999	6575	199
02/1999	6576	22
02/1999	6577	10
02/1999	6578	54
02/1999	6579	12
03/1999	6572	13
03/1999	6573	48
03/1999	6575	587
03/1999	6576	1553
03/1999	6577	912
03/1999	6578	21
03/1999	6579	10
04/1999	6573	144
04/1999	6575	651
04/1999	6576	18
04/1999	6577	129
04/1999	6578	85
05/1999	6573	101
05/1999	6575	238
05/1999	6577	2281
05/1999	6578	33
05/1999	6579	8
06/1999	6572	0
06/1999	6573	76
06/1999	6575	521
06/1999	6576	16
06/1999	6577	483
06/1999	6578	25
07/1999	6572	0
07/1999	6573	163
07/1999	6575	456
07/1999	6577	1896
07/1999	6578	15
07/1999	6579	9
08/1999	6572	2
08/1999	6573	106
08/1999	6575	330
08/1999	6577	246
08/1999	6578	9
08/1999	6579	5
09/1999	6572	6
09/1999	6573	79
09/1999	6574	1
09/1999	6575	647
09/1999	6576	4
09/1999	6577	330
09/1999	6578	62
09/1999	6579	2
10/1999	6571	3
10/1999	6573	303
10/1999	6575	279
10/1999	6577	595
10/1999	6578	13
10/1999	6579	7
11/1999	6572	286
11/1999	6573	248
11/1999	6575	726
11/1999	6576	10
11/1999	6577	382
11/1999	6578	1
11/1999	6579	1
12/1999	6572	4
12/1999	6573	144
12/1999	6575	399
12/1999	6577	3165
12/1999	6578	30
01/2000	6573	576
01/2000	6575	935
01/2000	6576	18
01/2000	6577	50
01/2000	6578	34
01/2000	6579	6
02/2000	6572	36
02/2000	6573	330
02/2000	6575	426
02/2000	6576	2470
02/2000	6577	86
02/2000	6578	1
03/2000	6571	748
03/2000	6572	305
03/2000	6573	193
03/2000	6575	556
03/2000	6576	23
03/2000	6577	73
03/2000	6578	48
03/2000	6579	76
04/2000	6571	33
04/2000	6572	5657
04/2000	6573	396
04/2000	6575	670
04/2000	6576	10
04/2000	6577	171
04/2000	6578	13
04/2000	6579	9
05/2000	6572	2980
05/2000	6573	339
05/2000	6575	1380
05/2000	6576	43
05/2000	6577	579
05/2000	6578	36
06/2000	6572	3751
06/2000	6573	165
06/2000	6575	283
06/2000	6576	17
06/2000	6577	1535
06/2000	6578	37
07/2000	6572	4837
07/2000	6573	158
07/2000	6575	185
07/2000	6577	262
07/2000	6578	41
08/2000	6572	7546
08/2000	6573	219
08/2000	6575	696
08/2000	6576	14
08/2000	6577	71
08/2000	6578	22
09/2000	6572	5482
09/2000	6573	639
09/2000	6574	6
09/2000	6575	385
09/2000	6577	884
09/2000	6578	53
09/2000	6579	3
10/2000	6571	326
10/2000	6572	1013
10/2000	6573	360
10/2000	6575	646
10/2000	6577	354
10/2000	6578	22
11/2000	6571	135
11/2000	6572	2
11/2000	6573	697
11/2000	6575	586
11/2000	6577	613
11/2000	6578	58
12/2000	6571	12
12/2000	6572	12
12/2000	6573	487
12/2000	6575	540
12/2000	6577	744
12/2000	6578	2
