obdobi	kod	cena
01/1999	54191	5634
01/1999	54199	13
02/1999	54191	5312
03/1999	54191	4377
03/1999	54199	3
04/1999	54191	4990
04/1999	54199	3
05/1999	54191	2977
05/1999	54199	3
06/1999	54191	4544
06/1999	54199	1
07/1999	54191	5458
07/1999	54199	2
08/1999	54191	2407
08/1999	54199	34
09/1999	54191	6924
09/1999	54199	1
10/1999	54191	2653
10/1999	54199	7
11/1999	54191	4795
11/1999	54199	10
12/1999	54191	6706
12/1999	54199	6
01/2000	54191	5389
01/2000	54199	0
02/2000	54191	5973
02/2000	54199	1
03/2000	54191	6288
03/2000	54199	1
04/2000	54191	9688
04/2000	54199	15
05/2000	54191	8857
05/2000	54199	9
06/2000	54191	6383
06/2000	54199	4
07/2000	54191	5507
07/2000	54199	19
08/2000	54191	4720
08/2000	54199	0
09/2000	54191	6339
09/2000	54199	16
10/2000	54191	7311
11/2000	54191	10460
11/2000	54199	10
12/2000	54191	5406
12/2000	54199	16
01/2001	54191	7769
02/2001	54191	6117
02/2001	54199	3
03/2001	54191	4660
04/2001	54191	14315
04/2001	54199	1
05/2001	54191	4054
05/2001	54199	4
06/2001	54191	5617
06/2001	54199	3
07/2001	54191	5587
07/2001	54199	2
08/2001	54191	6142
08/2001	54199	13
09/2001	54191	9076
09/2001	54199	2
10/2001	54191	7630
10/2001	54199	2
11/2001	54191	4821
11/2001	54199	17
12/2001	54191	9439
12/2001	54199	108
01/2002	54191	10156
01/2002	54199	3
02/2002	54191	8783
02/2002	54199	40
03/2002	54191	6718
03/2002	54199	19
04/2002	54191	11907
04/2002	54199	485
05/2002	54191	14300
05/2002	54199	6
06/2002	54191	7424
06/2002	54199	9
07/2002	54191	7549
07/2002	54199	144
08/2002	54191	3972
08/2002	54199	3
09/2002	54191	17641
09/2002	54199	291
10/2002	54191	10244
10/2002	54199	13
11/2002	54191	12147
11/2002	54199	2
12/2002	54191	8619
12/2002	54199	83
01/2003	54191	16755
02/2003	54191	14270
02/2003	54199	57
03/2003	54191	15327
03/2003	54199	16
04/2003	54191	14235
04/2003	54199	35
05/2003	54191	12163
05/2003	54199	229
06/2003	54191	11530
06/2003	54199	16
07/2003	54191	12295
07/2003	54199	8
08/2003	54191	12215
08/2003	54199	293
09/2003	54191	16209
09/2003	54199	14
10/2003	54191	20178
10/2003	54199	29
11/2003	54191	24999
11/2003	54199	4
12/2003	54191	35335
12/2003	54193	7
12/2003	54199	37
01/2004	54191	33871
02/2004	54191	28797
02/2004	54193	3
02/2004	54199	21
03/2004	54191	20050
03/2004	54199	321
04/2004	54191	49603
04/2004	54199	10
05/2004	54191	9732
05/2004	54199	2
06/2004	54191	23302
06/2004	54199	8
07/2004	54191	4455
07/2004	54199	20
08/2004	54191	5469
08/2004	54199	119
09/2004	54191	11026
09/2004	54199	4
10/2004	54191	9133
10/2004	54199	32
11/2004	54191	5433
11/2004	54199	39
12/2004	54191	8752
12/2004	54199	11
01/2005	54191	13861
01/2005	54199	279
02/2005	54191	14358
02/2005	54199	10
03/2005	54191	11075
03/2005	54199	206
04/2005	54191	9527
04/2005	54199	225
05/2005	54191	14531
05/2005	54199	199
06/2005	54191	10938
06/2005	54199	3
07/2005	54191	14371
07/2005	54199	86
08/2005	54191	18309
08/2005	54193	212
08/2005	54199	6
09/2005	54191	20667
09/2005	54199	26
10/2005	54191	22546
10/2005	54199	26
11/2005	54191	17966
11/2005	54199	30
12/2005	54191	10031
12/2005	54199	25
01/2006	54191	16564
01/2006	54199	246
02/2006	54191	15724
02/2006	54199	1579
03/2006	54191	24340
03/2006	54199	65
04/2006	54191	14953
04/2006	54199	78
05/2006	54191	17668
05/2006	54199	386
06/2006	54191	19638
06/2006	54199	71
07/2006	54191	18855
07/2006	54199	525
08/2006	54191	22200
08/2006	54199	1211
09/2006	54191	16874
09/2006	54199	24
10/2006	54191	17950
10/2006	54199	65
11/2006	54191	19282
11/2006	54199	109
12/2006	54191	13819
12/2006	54199	652
01/2007	54191	17429
01/2007	54199	135
02/2007	54191	17202
02/2007	54199	2562
03/2007	54191	9894
03/2007	54199	60
04/2007	54191	23518
04/2007	54199	247
05/2007	54191	26599
05/2007	54199	88
06/2007	54191	25866
06/2007	54199	761
07/2007	54191	17413
07/2007	54199	51
08/2007	54191	24042
08/2007	54199	1131
09/2007	54191	11280
09/2007	54199	179
10/2007	54191	20823
10/2007	54199	218
11/2007	54191	13495
11/2007	54199	128
12/2007	54191	12434
12/2007	54199	928
01/2008	54191	14424
01/2008	54199	1639
02/2008	54191	10632
02/2008	54193	10
02/2008	54199	240
03/2008	54191	13237
03/2008	54199	978
04/2008	54191	17703
04/2008	54199	419
05/2008	54191	18191
05/2008	54199	110
06/2008	54191	30074
06/2008	54199	748
07/2008	54191	25997
07/2008	54199	776
08/2008	54191	17070
08/2008	54199	1239
09/2008	54191	17851
09/2008	54199	677
10/2008	54191	31123
10/2008	54199	2204
11/2008	54191	23090
11/2008	54199	280
12/2008	54191	21845
12/2008	54192	11
12/2008	54199	2768
01/2009	54191	27600
01/2009	54199	1441
02/2009	54191	20843
02/2009	54192	28
02/2009	54199	3742
03/2009	54191	18205
03/2009	54199	2747
04/2009	54191	23378
04/2009	54199	870
05/2009	54191	19719
05/2009	54192	12
05/2009	54199	1314
06/2009	54191	20008
06/2009	54192	31
06/2009	54199	1911
07/2009	54191	19883
07/2009	54199	174
08/2009	54191	19762
08/2009	54192	31
08/2009	54199	520
09/2009	54191	21599
09/2009	54192	7
09/2009	54199	640
10/2009	54191	18333
10/2009	54199	174
11/2009	54191	15581
11/2009	54192	47
11/2009	54199	968
12/2009	54191	15563
12/2009	54192	73
12/2009	54199	627
01/2010	54191	20324
01/2010	54192	16
01/2010	54199	331
02/2010	54191	14614
02/2010	54192	38
02/2010	54199	2234
03/2010	54191	27133
03/2010	54192	31
03/2010	54199	261
04/2010	54191	26074
04/2010	54192	24
04/2010	54199	52
05/2010	54191	19658
05/2010	54192	14
05/2010	54199	2033
06/2010	54191	25034
06/2010	54199	81
07/2010	54191	31077
07/2010	54199	542
08/2010	54191	25540
08/2010	54199	3299
09/2010	54191	28939
09/2010	54199	4841
10/2010	54191	23702
10/2010	54199	28771
11/2010	54191	25046
11/2010	54199	58100
12/2010	54191	22622
12/2010	54199	75534
01/2011	54191	32754
