obdobi	kod	cena
03/1999	52239	47
09/1999	52237	70
01/2000	52236	18
01/2000	52237	97
01/2000	52239	947
04/2000	52236	165
03/2001	52237	163
04/2001	52236	710
04/2001	52239	70
05/2001	52237	131
06/2001	52236	4146
06/2001	52237	369
09/2001	52239	217
10/2001	52237	68
12/2001	52236	320
02/2002	52236	245
04/2002	52237	64
05/2002	52236	149
06/2002	52236	277
07/2002	52236	246
08/2002	52236	552
09/2002	52236	391
01/2003	52236	259
04/2003	52237	113
05/2003	52237	10
06/2003	52236	123
06/2003	52237	68
07/2003	52236	241
08/2003	52236	244
08/2003	52237	7
10/2003	52236	235
10/2003	52237	100
01/2004	52234	10
01/2004	52236	2395
02/2004	52236	227
03/2004	52237	304
04/2004	52237	6
04/2004	52239	110
05/2004	52237	131
06/2004	52239	264
07/2004	52237	61
08/2004	52236	213
08/2004	52237	93
08/2004	52239	285
09/2004	52239	228
11/2004	52237	2
11/2004	52239	228
12/2004	52237	159
12/2004	52239	101
01/2005	52237	3
01/2005	52239	374
02/2005	52237	361
02/2005	52239	70
04/2005	52236	50
04/2005	52237	145
04/2005	52239	486
05/2005	52237	77
06/2005	52236	53
06/2005	52237	114
06/2005	52239	265
07/2005	52236	296
07/2005	52239	301
08/2005	52236	7794
08/2005	52237	25
08/2005	52239	140
09/2005	52236	61
09/2005	52239	160
10/2005	52236	588
10/2005	52237	958
10/2005	52239	412
11/2005	52236	317
11/2005	52237	461
11/2005	52239	367
12/2005	52234	418
12/2005	52236	434
12/2005	52237	90
12/2005	52239	68
01/2006	52236	280
01/2006	52237	171
01/2006	52239	209
02/2006	52236	1306
03/2006	52236	1167
03/2006	52237	593
03/2006	52239	301
04/2006	52236	599
04/2006	52237	320
04/2006	52239	39
05/2006	52236	1838
05/2006	52237	10
05/2006	52239	366
06/2006	52236	767
06/2006	52237	247
06/2006	52239	119
07/2006	52236	769
07/2006	52237	496
07/2006	52239	247
08/2006	52236	1156
08/2006	52237	407
09/2006	52236	1042
10/2006	52236	1123
10/2006	52237	244
10/2006	52239	140
11/2006	52236	304
11/2006	52237	762
11/2006	52239	155
12/2006	52234	0
12/2006	52236	232
12/2006	52237	624
12/2006	52239	238
01/2007	52236	1910
01/2007	52237	1736
01/2007	52239	4
02/2007	52236	336
02/2007	52237	4
02/2007	52239	196
03/2007	52236	1463
03/2007	52237	1904
03/2007	52239	49
04/2007	52237	1163
04/2007	52239	186
05/2007	52236	1397
05/2007	52237	442
06/2007	52236	858
06/2007	52237	23
06/2007	52239	204
07/2007	52236	586
07/2007	52237	614
07/2007	52239	184
08/2007	52237	619
08/2007	52239	49
09/2007	52236	1
09/2007	52237	724
09/2007	52239	103
10/2007	52237	835
10/2007	52239	61
11/2007	52236	351
11/2007	52237	1511
11/2007	52239	94
12/2007	52237	686
01/2008	52236	81
01/2008	52237	1232
01/2008	52239	210
02/2008	52236	72
02/2008	52237	996
02/2008	52239	224
03/2008	52234	205
03/2008	52237	1392
03/2008	52239	24
04/2008	52236	35
04/2008	52237	2234
04/2008	52239	4
05/2008	52237	825
05/2008	52239	40
06/2008	52237	1645
07/2008	52237	1438
07/2008	52239	16
08/2008	52237	969
08/2008	52239	10
09/2008	52234	1104
09/2008	52236	1615
09/2008	52237	1518
09/2008	52239	22
10/2008	52237	2538
