obdobi	kod	cena
10/1999	0019	133
09/2000	0019	22
07/2001	0019	156
02/2002	0019	9
06/2002	0019	333
08/2002	0019	6
03/2003	0019	8
08/2004	0019	50
09/2004	0019	94
11/2004	0019	16
05/2006	0019	17
06/2006	0019	48
08/2006	0019	32
09/2006	0019	18
10/2006	0019	19
11/2006	0019	18
12/2006	0019	33
01/2007	0019	19
02/2007	0019	59
03/2007	0019	24
04/2007	0019	30
05/2007	0019	21
06/2007	0019	34
07/2007	0019	31
09/2007	0019	34
10/2007	0019	82
11/2007	0019	50
12/2007	0019	36
01/2008	0019	32
02/2008	0019	48
03/2008	0019	20
04/2008	0019	44
05/2008	0019	55
08/2008	0019	41
09/2008	0019	98
10/2008	0019	55
11/2008	0019	27
12/2008	0019	17
01/2009	0019	36
02/2009	0019	36
03/2009	0019	34
06/2009	0019	114
08/2009	0019	45
09/2009	0019	26
10/2009	0019	140
11/2009	0019	20
12/2009	0019	24
01/2010	0019	29
04/2010	0019	18
05/2010	0019	23
08/2010	0019	29
09/2010	0019	36
11/2010	0019	69
12/2010	0019	88
01/2011	0019	31
02/2011	0019	44
03/2011	0019	236
04/2011	0019	60
06/2011	0019	20
07/2011	0019	14
09/2011	0019	37
10/2011	0019	56
11/2011	0019	45
02/2012	0019	55
04/2012	0019	41
05/2012	0019	96
06/2012	0019	50
09/2012	0019	53
11/2012	0019	74
01/2013	0019	34
05/2013	0019	33
09/2013	0019	27
11/2013	0019	74
01/2014	0019	150
02/2014	0019	58
04/2014	0019	159
05/2014	0019	81
06/2014	0019	119
07/2014	0019	353
08/2014	0019	235
