obdobi	kod	cena
01/1999	08141	10
02/1999	08141	16
04/1999	08141	4
05/1999	08141	30
06/1999	08141	2
07/1999	08141	5
09/1999	08141	97
11/1999	08141	35
12/1999	08141	5
01/2000	08141	3
02/2000	08141	51
03/2000	08141	82
07/2001	08141	507
10/2001	08142	23
11/2001	08141	611
02/2002	08142	23
04/2002	08142	119
01/2003	08142	300
02/2003	08142	91
03/2003	08142	50
04/2003	08142	235
05/2003	08142	136
07/2003	08142	148
08/2003	08142	213
11/2003	08142	276
02/2004	08142	119
03/2004	08142	117
09/2004	08142	103
12/2004	08142	181
01/2005	08142	92
07/2005	08142	122
05/2006	08142	2
11/2006	08142	1
12/2006	08142	290
01/2009	08142	301
02/2009	08142	2
03/2009	08142	7
05/2009	08142	9
06/2009	08142	315
08/2009	08142	9
10/2009	08142	7
01/2010	08142	341
04/2010	08142	4
07/2010	08142	409
08/2010	08142	9
09/2010	08142	3
12/2010	08142	0
01/2011	08142	0
02/2011	08142	431
03/2011	08142	4
05/2011	08142	0
06/2011	08142	0
07/2011	08142	0
09/2011	08142	400
11/2011	08142	0
02/2012	08142	0
06/2012	08142	0
07/2013	08142	708
