obdobi	kod	cena
04/1999	65393	5
05/1999	65393	3
06/1999	65393	16
09/1999	65393	1
11/1999	65393	606
12/1999	65393	16
03/2000	65393	5
06/2000	65393	42
08/2000	65393	8
11/2000	65393	3
01/2001	65393	5
02/2001	65393	82
04/2001	65393	22
05/2001	65393	30
06/2001	65393	30
07/2001	65393	14
08/2001	65393	95
09/2001	65393	105
10/2001	65393	42
11/2001	65393	1070
12/2001	65393	35
01/2002	65393	10
02/2002	65393	86
03/2002	65393	26
04/2002	65393	13
05/2002	65393	1334
06/2002	65393	69
08/2002	65393	3
09/2002	65393	45
11/2002	65393	246
12/2002	65393	114
01/2003	65393	13
02/2003	65393	87
03/2003	65393	13
04/2003	65393	186
05/2003	65393	43
06/2003	65393	190
07/2003	65393	177
08/2003	65393	65
09/2003	65393	306
10/2003	65393	221
11/2003	65393	310
12/2003	65393	231
01/2004	65393	201
02/2004	65393	281
03/2004	65391	36
03/2004	65393	208
04/2004	65391	20
04/2004	65393	226
05/2004	65393	941
06/2004	65393	1082
07/2004	65393	241
08/2004	65393	563
09/2004	65393	1129
10/2004	65393	1393
11/2004	65393	1317
12/2004	65393	1047
01/2005	65393	797
02/2005	65393	1197
03/2005	65393	791
04/2005	65393	269
05/2005	65393	701
06/2005	65393	991
07/2005	65393	846
08/2005	65393	914
09/2005	65393	1761
10/2005	65393	1544
11/2005	65393	1616
12/2005	65393	1065
01/2006	65393	1347
02/2006	65393	715
03/2006	65393	2045
04/2006	65393	1759
05/2006	65393	1459
06/2006	65393	2392
07/2006	65393	1282
08/2006	65393	1852
09/2006	65393	2357
10/2006	65393	2239
11/2006	65393	2178
12/2006	65393	1779
01/2007	65393	1584
02/2007	65393	1721
03/2007	65393	3512
04/2007	65393	1437
05/2007	65393	1268
06/2007	65393	1679
07/2007	65393	1233
08/2007	65393	4374
09/2007	65393	1535
10/2007	65393	3565
11/2007	65393	1793
12/2007	65393	2055
01/2008	65393	1640
02/2008	65393	2499
03/2008	65393	773
04/2008	65393	671
05/2008	65391	47
05/2008	65393	1616
06/2008	65393	380
07/2008	65391	121
07/2008	65393	1581
08/2008	65393	1399
09/2008	65393	1996
10/2008	65391	35
10/2008	65393	845
11/2008	65393	1227
12/2008	65391	53
12/2008	65393	3276
01/2009	65393	2936
02/2009	65393	1128
03/2009	65393	569
04/2009	65393	1971
05/2009	65393	871
06/2009	65393	615
07/2009	65391	51
07/2009	65393	430
08/2009	65393	510
09/2009	65391	4
09/2009	65393	490
10/2009	65393	1268
11/2009	65393	364
12/2009	65393	1964
01/2010	65393	565
02/2010	65393	307
03/2010	65393	723
04/2010	65393	850
05/2010	65393	808
06/2010	65391	29
06/2010	65393	544
07/2010	65391	41
07/2010	65393	87
08/2010	65393	2927
09/2010	65391	157
09/2010	65393	556
10/2010	65393	999
11/2010	65393	908
12/2010	65393	754
01/2011	65393	1648
02/2011	65393	695
03/2011	65393	1114
04/2011	65391	226
04/2011	65393	319
05/2011	65391	17
05/2011	65393	907
06/2011	65393	2948
07/2011	65391	122
07/2011	65393	1708
08/2011	65393	1931
09/2011	65393	1235
10/2011	65393	1133
11/2011	65393	496
12/2011	65393	1632
01/2012	65391	73
01/2012	65393	833
02/2012	65393	610
03/2012	65393	1070
04/2012	65393	143
05/2012	65393	69
06/2012	65393	367
07/2012	65393	389
08/2012	65393	932
09/2012	65393	296
10/2012	65393	87
11/2012	65393	136
12/2012	65393	215
01/2013	65393	590
02/2013	65393	39
03/2013	65393	157
04/2013	65393	39
05/2013	65393	353
06/2013	65391	76
06/2013	65393	636
07/2013	65393	364
08/2013	65393	440
09/2013	65393	826
10/2013	65393	1007
11/2013	65393	513
12/2013	65393	416
01/2014	65393	1699
02/2014	65393	919
03/2014	65391	101
03/2014	65393	195
04/2014	65393	550
05/2014	65393	363
06/2014	65393	110
07/2014	65393	33
08/2014	65393	484
