obdobi	kod	cena
03/2001	61152	444
04/2001	61151	16
04/2001	61152	239
05/2001	61152	213
07/2001	61151	49
11/2001	61152	465
01/2002	61152	5
02/2002	61152	31
03/2002	61151	41
05/2002	61152	83
07/2002	61151	209
09/2002	61151	256
10/2002	61151	479
12/2002	61152	36
02/2003	61151	1689
03/2003	61151	533
04/2003	61151	1808
07/2003	61152	641
03/2004	61151	2614
04/2004	61151	3
04/2004	61152	6
06/2004	61151	61
07/2004	61151	244
03/2005	61151	80
05/2005	61151	95
05/2005	61152	649
08/2005	61151	105
09/2005	61152	638
07/2006	61152	422
05/2007	61151	70
10/2007	61152	2006
01/2008	61152	1
02/2008	61152	2
06/2008	61151	322
09/2008	61152	1398
06/2010	61152	182
07/2010	61152	33
06/2011	61152	2
07/2011	61152	0
08/2011	61152	2
09/2011	61152	3
10/2011	61152	3
11/2011	61152	3
12/2011	61152	2
01/2012	61152	2
02/2012	61152	4
03/2012	61152	0
08/2012	61152	8
10/2012	61152	10
11/2012	61152	3
12/2012	61152	7
01/2013	61152	2
04/2013	61152	1
