obdobi	kod	cena
01/1999	0341	1003
01/1999	0344	18174
01/1999	0345	3221
02/1999	0344	26265
02/1999	0345	3412
03/1999	0341	25
03/1999	0344	34023
03/1999	0345	263
04/1999	0341	1196
04/1999	0344	16637
05/1999	0344	20829
05/1999	0345	1669
06/1999	0341	12
06/1999	0342	393
06/1999	0344	24917
07/1999	0344	16752
07/1999	0345	1942
08/1999	0344	25696
09/1999	0344	24848
09/1999	0345	1324
10/1999	0341	2
10/1999	0344	30240
11/1999	0344	32971
11/1999	0345	2967
12/1999	0342	88
12/1999	0344	34019
12/1999	0345	2539
01/2000	0342	1619
01/2000	0344	42614
01/2000	0345	2774
02/2000	0342	1225
02/2000	0344	28549
02/2000	0345	595
03/2000	0344	39143
03/2000	0345	2171
04/2000	0344	33135
04/2000	0345	706
05/2000	0342	1957
05/2000	0344	37675
05/2000	0345	4100
06/2000	0344	42544
06/2000	0345	4125
07/2000	0341	8
07/2000	0344	35879
07/2000	0345	1234
08/2000	0341	20
08/2000	0342	1138
08/2000	0344	58880
08/2000	0345	3785
09/2000	0341	15
09/2000	0344	46646
09/2000	0345	9359
10/2000	0342	1047
10/2000	0344	43860
11/2000	0342	1011
11/2000	0344	51187
12/2000	0344	46160
12/2000	0345	3609
01/2001	0342	2075
01/2001	0344	28422
01/2001	0345	2876
02/2001	0344	28518
03/2001	0341	83
03/2001	0344	33183
03/2001	0345	593
04/2001	0341	91
04/2001	0342	1492
04/2001	0344	57012
04/2001	0345	3689
05/2001	0341	52
05/2001	0344	96703
05/2001	0345	5563
06/2001	0344	72972
06/2001	0345	2433
07/2001	0342	101
07/2001	0344	57616
07/2001	0345	1271
08/2001	0342	6700
08/2001	0344	29730
08/2001	0345	2445
09/2001	0342	6550
09/2001	0344	36807
10/2001	0342	2439
10/2001	0344	41577
10/2001	0345	1114
11/2001	0344	34664
11/2001	0345	5323
12/2001	0342	4238
12/2001	0344	27684
12/2001	0345	3454
01/2002	0342	1110
01/2002	0344	24088
01/2002	0345	8307
02/2002	0342	1234
02/2002	0344	45846
02/2002	0345	2479
03/2002	0341	164
03/2002	0342	2471
03/2002	0344	40478
03/2002	0345	17192
04/2002	0341	20
04/2002	0344	7669
04/2002	0345	3297
05/2002	0344	27513
05/2002	0345	1040
06/2002	0342	4245
06/2002	0344	21792
06/2002	0345	260
07/2002	0344	30160
07/2002	0345	2086
08/2002	0344	15877
08/2002	0345	537
09/2002	0344	15640
09/2002	0345	3827
10/2002	0344	36644
10/2002	0345	4919
11/2002	0341	85
11/2002	0342	3254
11/2002	0344	34858
11/2002	0345	2056
12/2002	0342	2383
12/2002	0344	13374
12/2002	0345	1717
01/2003	0342	863
01/2003	0344	25448
01/2003	0345	2770
02/2003	0342	1460
02/2003	0344	9265
02/2003	0345	3615
03/2003	0341	176
03/2003	0344	14157
03/2003	0345	1645
04/2003	0341	157
04/2003	0344	21321
04/2003	0345	6438
05/2003	0344	12124
05/2003	0345	6523
06/2003	0341	65
06/2003	0342	988
06/2003	0344	11153
06/2003	0345	882
07/2003	0344	8251
07/2003	0345	4629
08/2003	0344	16855
08/2003	0345	12028
09/2003	0341	76
09/2003	0342	3674
09/2003	0344	14897
09/2003	0345	4292
10/2003	0342	1785
10/2003	0344	27192
10/2003	0345	10817
11/2003	0342	3180
11/2003	0344	26219
11/2003	0345	8779
12/2003	0342	961
12/2003	0344	28477
12/2003	0345	11586
01/2004	0342	2045
01/2004	0344	8855
01/2004	0345	9785
02/2004	0342	5461
02/2004	0344	24221
02/2004	0345	4785
03/2004	0344	19918
03/2004	0345	10202
04/2004	0342	2460
04/2004	0344	32791
04/2004	0345	36475
05/2004	0341	63
05/2004	0344	5771
05/2004	0345	1643
06/2004	0342	1026
06/2004	0344	4775
07/2004	0342	1
07/2004	0344	2086
07/2004	0345	2545
08/2004	0344	11854
08/2004	0345	8714
09/2004	0344	17904
09/2004	0345	4028
10/2004	0341	55
10/2004	0344	8256
10/2004	0345	5463
11/2004	0342	2344
11/2004	0344	14091
11/2004	0345	9685
12/2004	0342	195
12/2004	0344	12670
12/2004	0345	10498
01/2005	0342	512
01/2005	0344	9082
01/2005	0345	12646
02/2005	0344	9609
02/2005	0345	10378
03/2005	0342	1984
03/2005	0344	9480
03/2005	0345	8809
04/2005	0341	124
04/2005	0344	7875
04/2005	0345	3351
05/2005	0342	987
05/2005	0344	18916
05/2005	0345	9230
06/2005	0342	696
06/2005	0344	8592
06/2005	0345	9809
07/2005	0344	5046
07/2005	0345	6796
08/2005	0342	1053
08/2005	0344	15137
08/2005	0345	10634
09/2005	0344	19528
09/2005	0345	12573
10/2005	0344	16170
10/2005	0345	12923
11/2005	0344	26556
11/2005	0345	9770
12/2005	0342	1126
12/2005	0344	24343
12/2005	0345	12563
01/2006	0341	55
01/2006	0342	2185
01/2006	0344	31755
01/2006	0345	5950
02/2006	0342	2032
02/2006	0344	30209
02/2006	0345	3895
03/2006	0342	2166
03/2006	0344	25211
03/2006	0345	8669
04/2006	0341	54
04/2006	0342	2211
04/2006	0344	15049
04/2006	0345	18889
05/2006	0341	109
05/2006	0342	6052
05/2006	0344	22305
05/2006	0345	11147
06/2006	0341	89
06/2006	0342	686
06/2006	0344	19270
06/2006	0345	4201
07/2006	0342	1780
07/2006	0344	14983
07/2006	0345	3719
08/2006	0341	74
08/2006	0342	1064
08/2006	0344	12149
08/2006	0345	6648
09/2006	0341	69
09/2006	0342	2528
09/2006	0344	11332
09/2006	0345	3514
10/2006	0341	52
10/2006	0344	20618
10/2006	0345	4682
11/2006	0341	140
11/2006	0342	1270
11/2006	0344	22877
11/2006	0345	7251
12/2006	0341	120
12/2006	0342	121
12/2006	0344	21988
12/2006	0345	9062
01/2007	0341	85
01/2007	0342	4625
01/2007	0344	19153
01/2007	0345	10496
02/2007	0341	178
02/2007	0342	4278
02/2007	0344	14863
02/2007	0345	10626
03/2007	0341	98
03/2007	0342	2574
03/2007	0344	14254
03/2007	0345	4007
04/2007	0341	57
04/2007	0342	1576
04/2007	0344	6184
04/2007	0345	7116
05/2007	0341	46
05/2007	0342	6889
05/2007	0344	11694
05/2007	0345	13022
06/2007	0341	34
06/2007	0342	1962
06/2007	0344	15101
06/2007	0345	3411
07/2007	0341	55
07/2007	0342	1996
07/2007	0344	12245
07/2007	0345	2092
08/2007	0341	49
08/2007	0342	4546
08/2007	0344	21257
08/2007	0345	3918
09/2007	0341	76
09/2007	0342	3358
09/2007	0344	6041
09/2007	0345	3236
10/2007	0341	129
10/2007	0342	3843
10/2007	0344	15789
10/2007	0345	2501
11/2007	0341	474
11/2007	0342	1699
11/2007	0344	23990
11/2007	0345	2895
12/2007	0341	337
12/2007	0342	5717
12/2007	0344	13522
12/2007	0345	3554
01/2008	0341	40
01/2008	0342	4333
01/2008	0344	13295
01/2008	0345	5068
02/2008	0341	65
02/2008	0342	2932
02/2008	0344	12042
02/2008	0345	6925
03/2008	0341	74
03/2008	0342	1621
03/2008	0344	6919
03/2008	0345	3740
04/2008	0341	59
04/2008	0342	2197
04/2008	0344	6724
04/2008	0345	4158
05/2008	0341	98
05/2008	0342	3276
05/2008	0344	10553
05/2008	0345	1584
06/2008	0342	2386
06/2008	0344	8007
06/2008	0345	2280
07/2008	0342	1189
07/2008	0344	12272
07/2008	0345	4964
08/2008	0341	5
08/2008	0342	1607
08/2008	0344	13441
08/2008	0345	2529
09/2008	0341	74
09/2008	0342	1807
09/2008	0344	20450
09/2008	0345	2402
10/2008	0341	31
10/2008	0342	1568
10/2008	0344	22888
10/2008	0345	6887
11/2008	0341	15
11/2008	0342	6359
11/2008	0344	13841
11/2008	0345	9422
12/2008	0341	15
12/2008	0342	7943
12/2008	0344	30886
12/2008	0345	4441
01/2009	0341	30
01/2009	0344	9308
01/2009	0345	3427
02/2009	0341	51
02/2009	0342	458
02/2009	0344	6923
02/2009	0345	4901
03/2009	0341	42
03/2009	0342	53
03/2009	0344	5967
03/2009	0345	684
04/2009	0344	1644
05/2009	0341	877
05/2009	0344	3710
05/2009	0345	773
06/2009	0341	48
06/2009	0344	8761
06/2009	0345	1477
07/2009	0344	2095
07/2009	0345	1330
08/2009	0341	66
08/2009	0342	484
08/2009	0344	1908
08/2009	0345	871
09/2009	0341	44
09/2009	0342	977
09/2009	0344	3140
09/2009	0345	2004
10/2009	0341	52
10/2009	0342	198
10/2009	0344	9543
10/2009	0345	1102
11/2009	0341	41
11/2009	0344	7084
11/2009	0345	1612
12/2009	0341	113
12/2009	0344	28053
12/2009	0345	1428
01/2010	0341	28
01/2010	0342	298
01/2010	0344	7041
01/2010	0345	865
02/2010	0341	71
02/2010	0344	7873
03/2010	0342	278
03/2010	0344	9131
03/2010	0345	991
04/2010	0341	27
04/2010	0342	1282
04/2010	0344	2751
04/2010	0345	992
05/2010	0341	74
05/2010	0342	922
05/2010	0344	9856
05/2010	0345	1597
06/2010	0342	895
06/2010	0344	16925
06/2010	0345	1783
07/2010	0342	481
07/2010	0344	9075
07/2010	0345	477
08/2010	0341	37
08/2010	0344	6935
08/2010	0345	1144
09/2010	0341	18
09/2010	0344	6468
09/2010	0345	1492
10/2010	0342	1605
10/2010	0344	8658
10/2010	0345	1647
11/2010	0341	7
11/2010	0344	12037
12/2010	0341	33
12/2010	0342	1354
12/2010	0344	18279
12/2010	0345	3349
01/2011	0341	32
01/2011	0342	117
01/2011	0344	6415
01/2011	0345	96
02/2011	0341	3
02/2011	0342	42
02/2011	0344	15412
03/2011	0344	7574
03/2011	0345	1415
04/2011	0341	65
04/2011	0342	1489
04/2011	0344	17508
04/2011	0345	125
05/2011	0341	119
05/2011	0342	214
05/2011	0344	19285
05/2011	0345	5
06/2011	0341	72
06/2011	0342	252
06/2011	0344	22801
06/2011	0345	894
07/2011	0341	11
07/2011	0342	158
07/2011	0344	23867
08/2011	0342	3745
08/2011	0344	18438
08/2011	0345	996
09/2011	0341	13
09/2011	0342	1729
09/2011	0344	14212
10/2011	0341	99
10/2011	0342	236
10/2011	0344	18451
10/2011	0345	465
11/2011	0341	4
11/2011	0342	766
11/2011	0344	19565
11/2011	0345	859
12/2011	0342	2579
12/2011	0344	29179
12/2011	0345	1056
01/2012	0342	198
01/2012	0344	18797
01/2012	0345	710
02/2012	0341	19
02/2012	0342	1318
02/2012	0344	29630
02/2012	0345	724
03/2012	0342	191
03/2012	0344	6017
03/2012	0345	580
04/2012	0341	57
04/2012	0344	28666
04/2012	0345	1
05/2012	0341	168
05/2012	0342	1132
05/2012	0344	32278
05/2012	0345	2447
06/2012	0341	7
06/2012	0342	45
06/2012	0344	17970
06/2012	0345	514
07/2012	0341	9
07/2012	0342	129
07/2012	0344	17610
07/2012	0345	2031
08/2012	0342	46
08/2012	0344	23706
08/2012	0345	249
09/2012	0341	8
09/2012	0342	44
09/2012	0344	15074
09/2012	0345	777
10/2012	0342	326
10/2012	0344	17643
10/2012	0345	1050
11/2012	0341	41
11/2012	0342	720
11/2012	0344	39115
11/2012	0345	1465
12/2012	0342	1354
12/2012	0344	34589
01/2013	0341	21
01/2013	0342	171
01/2013	0344	23392
01/2013	0345	583
02/2013	0344	20794
02/2013	0345	359
03/2013	0341	120
03/2013	0342	909
03/2013	0344	13919
03/2013	0345	353
04/2013	0341	101
04/2013	0342	30
04/2013	0344	13392
04/2013	0345	489
05/2013	0341	172
05/2013	0342	288
05/2013	0344	14854
05/2013	0345	75
06/2013	0342	667
06/2013	0344	20720
