obdobi	kod	cena
01/1999	5322	3
02/1999	5322	23
03/1999	5322	9
05/1999	5322	3
06/1999	5322	21
08/1999	5322	3
09/1999	5322	216
11/1999	5322	21
01/2000	5322	195
05/2000	5322	147
06/2000	5322	66
07/2000	5322	127
08/2000	5322	235
09/2000	5322	230
10/2000	5322	575
12/2000	5322	433
01/2001	5322	77
02/2001	5322	99
03/2001	5322	459
04/2001	5322	99
04/2001	5323	318
05/2001	5322	272
06/2001	5322	106
07/2001	5322	108
08/2001	5322	209
09/2001	5322	180
10/2001	5322	280
11/2001	5322	269
12/2001	5322	3
01/2002	5322	145
02/2002	5322	520
03/2002	5322	52
04/2002	5322	3
05/2002	5322	70
06/2002	5322	272
07/2002	5322	140
08/2002	5322	41
09/2002	5322	121
09/2002	5323	4
10/2002	5322	566
11/2002	5322	128
02/2003	5322	2
03/2003	5322	68
04/2003	5322	35
06/2003	5322	4
09/2003	5322	179
10/2003	5322	73
11/2003	5322	3
12/2003	5322	3
01/2004	5322	3
02/2004	5322	110
03/2004	5322	3
05/2004	5322	4
06/2004	5322	4
07/2004	5322	34
09/2004	5322	3
11/2004	5322	10
12/2004	5322	0
01/2005	5322	19
02/2005	5322	4
03/2005	5322	24
04/2005	5322	51
05/2005	5322	54
07/2005	5322	35
08/2005	5322	33
10/2005	5322	96
02/2006	5322	107
03/2006	5322	28
04/2006	5322	28
05/2006	5322	106
08/2006	5322	161
10/2006	5322	42
11/2006	5322	145
01/2007	5322	1
02/2007	5322	87
04/2007	5322	31
05/2007	5322	23
06/2007	5322	3
07/2007	5322	23
09/2007	5322	56
10/2007	5322	269
11/2007	5322	158
12/2007	5322	14
01/2008	5322	397
02/2008	5322	130
05/2008	5322	374
06/2008	5322	240
07/2008	5322	110
08/2008	5322	170
09/2008	5322	283
10/2008	5322	245
12/2008	5322	42
01/2009	5322	262
02/2009	5322	421
03/2009	5322	557
04/2009	5322	93
05/2009	5322	381
06/2009	5322	57
07/2009	5322	164
08/2009	5322	36
09/2009	5322	377
10/2009	5322	228
11/2009	5322	554
12/2009	5322	137
01/2010	5322	10
02/2010	5322	897
03/2010	5322	191
04/2010	5322	816
05/2010	5322	10
06/2010	5322	175
07/2010	5322	491
08/2010	5322	37
09/2010	5322	0
10/2010	5322	0
11/2010	5322	140
12/2010	5322	647
01/2011	5322	17
02/2011	5322	654
04/2011	5322	1265
05/2011	5322	140
06/2011	5322	67
07/2011	5322	162
09/2011	5322	287
10/2011	5322	131
11/2011	5322	585
12/2011	5322	1036
01/2012	5322	1490
02/2012	5322	5
03/2012	5322	55
05/2012	5322	55
06/2012	5322	1099
07/2012	5322	63
08/2012	5322	1177
09/2012	5322	2
10/2012	5322	175
11/2012	5322	2586
12/2012	5322	57
01/2013	5322	1350
02/2013	5322	2157
03/2013	5322	19
04/2013	5322	38
05/2013	5322	68
06/2013	5322	804
07/2013	5322	587
09/2013	5322	152
10/2013	5322	601
11/2013	5322	499
12/2013	5322	178
01/2014	5322	1715
02/2014	5322	79
03/2014	5322	35
04/2014	5322	44
05/2014	5322	228
06/2014	5322	1037
