obdobi	kod	cena
01/1999	68711	5849
02/1999	68711	7309
03/1999	68711	5619
04/1999	68711	2862
05/1999	68711	1998
06/1999	68711	2901
08/1999	68711	1873
09/1999	68711	7299
10/1999	68711	4746
11/1999	68711	1041
12/1999	68711	6128
01/2000	68711	6442
02/2000	68711	3108
03/2000	68711	9305
04/2000	68711	7081
05/2000	68711	3184
06/2000	68711	6791
07/2000	68711	3126
08/2000	68711	5858
09/2000	68711	12807
10/2000	68711	7829
11/2000	68711	14456
12/2000	68711	5429
01/2001	68711	5143
02/2001	68711	8093
03/2001	68711	6978
04/2001	68711	2713
05/2001	68711	7448
06/2001	68711	4826
07/2001	68711	3704
08/2001	68711	5023
09/2001	68711	7604
10/2001	68711	5829
01/2002	68711	2943
04/2002	68711	3030
05/2002	68711	3501
07/2002	68711	7030
08/2002	68711	2583
09/2002	68711	5324
10/2002	68711	3204
10/2002	68712	30
11/2002	68711	3460
02/2003	68711	8346
03/2003	68711	4829
04/2003	68711	4179
05/2003	68711	7543
05/2003	68712	4
06/2003	68711	3452
07/2003	68711	5514
09/2003	68711	3533
10/2003	68711	3749
11/2003	68711	10930
12/2003	68711	8162
01/2004	68711	4431
02/2004	68711	191
02/2004	68712	2
04/2004	68711	17227
05/2004	68712	7
06/2004	68711	8742
08/2004	68711	5935
09/2004	68711	2438
10/2004	68711	6019
11/2004	68711	5832
11/2004	68712	3
12/2004	68711	5694
01/2005	68711	5345
02/2005	68711	9643
02/2005	68712	111
03/2005	68711	5253
04/2005	68711	2069
05/2005	68711	4914
06/2005	68711	6419
06/2005	68712	29
08/2005	68711	4488
09/2005	68711	4733
11/2005	68711	4651
12/2005	68712	2
02/2006	68711	4902
03/2006	68711	4881
04/2006	68711	5336
05/2006	68711	5360
06/2006	68711	4729
08/2006	68711	5316
10/2006	68711	2266
01/2007	68711	8216
03/2007	68711	7579
04/2007	68711	7923
05/2007	68711	8715
06/2007	68711	9055
07/2007	68711	8670
08/2007	68711	9650
09/2007	68711	7465
12/2007	68711	7538
01/2008	68711	7817
02/2008	68711	7958
06/2008	68711	5633
07/2008	68711	4435
09/2008	68711	9578
10/2008	68711	8120
11/2008	68711	2600
01/2009	68711	3842
01/2009	68712	1
02/2009	68711	2745
03/2009	68711	2580
05/2009	68711	6
07/2009	68711	1
07/2009	68712	7
08/2009	68712	1
08/2010	68712	1
01/2011	68712	2
02/2011	68712	1
03/2011	68712	2
04/2011	68711	8499
04/2011	68712	2
05/2011	68712	2
07/2011	68712	1
08/2011	68712	1
09/2011	68711	7150
09/2011	68712	5
10/2011	68712	1
11/2011	68712	2
12/2011	68712	1
02/2012	68712	2
03/2012	68712	1
05/2012	68711	5
05/2012	68712	2
06/2012	68711	1
06/2012	68712	5
07/2012	68712	1
08/2012	68712	1
10/2012	68711	4049
10/2012	68712	0
11/2012	68712	1
12/2012	68711	4171
01/2013	68711	5123
01/2013	68712	1
02/2013	68712	2
03/2013	68712	8
05/2013	68711	2407
05/2013	68712	1
06/2013	68712	2
07/2013	68711	2231
07/2013	68712	1
08/2013	68712	0
10/2013	68712	10
11/2013	68712	2
12/2013	68712	4
01/2014	68712	1
02/2014	68712	3
03/2014	68712	3
04/2014	68712	0
06/2014	68712	8
07/2014	68712	1
08/2014	68712	2
